Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-10-01,01:00,1.3,0.1,1,8,94,,,14.4
2000-10-01,02:00,1.2,0.1,1,8,92,,,13.9
2000-10-01,03:00,1.1,0.1,1,7,89,,,12.7
2000-10-01,04:00,1.1,0.1,1,9,,,,11.7
2000-10-01,05:00,1.1,0.1,1,10,76,,,
2000-10-01,06:00,1.0,,1,8,76,,,9.5
2000-10-01,07:00,1.1,0.1,1,8,73,,,8.2
2000-10-01,08:00,1.1,0.1,1,7,72,,,8.5
2000-10-01,09:00,1.1,0.1,1,8,70,,,8.5
2000-10-01,10:00,1.1,0.1,1,7,69,,,5.4
2000-10-01,11:00,1.0,0.1,1,6,70,,,5.5
2000-10-01,12:00,0.9,0.1,1,6,71,,,3.0
2000-10-01,13:00,1.0,0.1,5,9,64,,,3.2
2000-10-01,14:00,1.2,0.1,1,8,68,,,2.4
2000-10-01,15:00,1.1,0.1,1,7,73,,,3.3
2000-10-01,16:00,1.0,0.1,3,10,72,,,3.1
2000-10-01,17:00,,0.1,2,12,68,,,2.9
2000-10-01,18:00,,0.1,3,15,65,,,3.7
2000-10-01,19:00,,0.1,2,14,67,,,6.1
2000-10-01,20:00,,0.1,4,17,62,,,6.4
2000-10-01,21:00,,0.1,,,71,,,8.5
2000-10-01,22:00,1.0,0.1,1,8,75,,,8.1
2000-10-01,23:00,1.1,0.1,1,13,64,,,6.3
2000-10-02,00:00,1.2,0.1,1,8,70,,,8.1
2000-10-02,01:00,1.0,0.1,1,7,70,,,10.6
2000-10-02,02:00,1.0,0.1,1,7,67,,,10.7
2000-10-02,03:00,1.0,0.1,1,7,68,,,12.3
2000-10-02,04:00,1.0,0.1,1,9,,,,11.4
2000-10-02,05:00,1.0,0.1,5,19,37,,,
2000-10-02,06:00,1.2,0.1,14,30,24,,,4.5
2000-10-02,07:00,1.4,0.3,37,44,16,,,3.2
2000-10-02,08:00,2.4,0.2,37,43,10,,,5.0
2000-10-02,09:00,1.9,0.3,40,37,10,,,4.5
2000-10-02,10:00,2.1,0.3,38,33,8,,,4.5
2000-10-02,11:00,2.9,0.4,44,35,8,,,4.1
2000-10-02,12:00,2.9,0.2,33,31,14,,,5.0
2000-10-02,13:00,1.7,0.1,23,28,35,,,6.1
2000-10-02,14:00,1.6,0.1,29,32,47,,,3.0
2000-10-02,15:00,1.2,0.1,18,31,50,,,3.1
2000-10-02,16:00,1.7,0.1,13,32,49,,,3.6
2000-10-02,17:00,1.8,0.4,34,52,29,,,4.2
2000-10-02,18:00,2.8,0.3,17,48,22,,,4.0
2000-10-02,19:00,2.8,0.9,57,61,5,,,4.6
2000-10-02,20:00,5.9,0.8,,,1,,,3.6
2000-10-02,21:00,4.5,0.4,39,42,2,,,2.8
2000-10-02,22:00,3.3,0.6,45,36,1,,,3.3
2000-10-02,23:00,3.4,0.2,23,29,2,,,3.0
2000-10-03,00:00,2.3,0.1,10,24,6,,,3.0
2000-10-03,01:00,1.9,0.1,3,17,11,,,1.4
2000-10-03,02:00,1.4,0.1,3,15,11,,,2.0
2000-10-03,03:00,1.3,0.1,4,14,,,,1.8
2000-10-03,04:00,1.0,0.1,2,15,8,,,
2000-10-03,05:00,1.5,,5,17,5,,,1.7
2000-10-03,06:00,1.3,0.1,7,19,3,,,2.1
2000-10-03,07:00,1.3,0.1,16,21,4,,,3.0
2000-10-03,08:00,2.1,0.1,20,22,5,,,2.7
2000-10-03,09:00,2.0,0.1,13,21,13,,,3.8
2000-10-03,10:00,1.4,0.1,9,19,26,,,4.4
2000-10-03,11:00,1.2,0.1,6,19,32,,,4.8
2000-10-03,12:00,1.1,0.1,5,18,35,,,9.5
2000-10-03,13:00,1.0,0.1,4,17,42,,,8.2
2000-10-03,14:00,1.3,0.1,3,18,46,,,7.4
2000-10-03,15:00,1.7,0.1,8,25,42,,,7.9
2000-10-03,16:00,1.7,0.1,9,28,34,,,7.5
2000-10-03,17:00,1.9,0.1,10,29,27,,,7.4
2000-10-03,18:00,3.3,0.3,18,44,9,,,6.6
2000-10-03,19:00,2.8,0.3,13,36,10,,,5.0
2000-10-03,20:00,2.1,0.1,,,19,,,6.1
2000-10-03,21:00,0.9,0.1,1,15,59,,,12.9
2000-10-03,22:00,0.9,0.1,1,17,51,,,9.4
2000-10-03,23:00,1.0,0.1,3,39,30,,,6.6
2000-10-04,00:00,1.0,0.1,2,47,17,,,5.3
2000-10-04,01:00,0.9,0.1,2,27,28,,,4.8
2000-10-04,02:00,0.9,0.1,4,24,21,,,4.6
2000-10-04,03:00,1.1,0.1,12,28,,,,4.2
2000-10-04,04:00,1.9,0.1,44,33,1,,,
2000-10-04,05:00,3.7,0.7,134,41,1,,,4.6
2000-10-04,06:00,3.9,0.6,77,37,,,,4.7
2000-10-04,07:00,7.1,1.4,181,51,2,,,4.7
2000-10-04,08:00,4.8,0.6,122,42,2,,,5.6
2000-10-04,09:00,4.1,0.4,82,39,4,,,7.3
2000-10-04,10:00,2.8,0.3,40,33,20,,,8.4
2000-10-04,11:00,1.7,0.1,29,36,22,,,9.8
2000-10-04,12:00,2.2,0.2,45,46,16,,,10.1
2000-10-04,13:00,2.2,0.2,42,45,19,,,10.7
2000-10-04,14:00,2.3,0.2,30,45,19,,,10.9
2000-10-04,15:00,3.0,0.3,31,48,21,,,11.8
2000-10-04,16:00,2.5,0.3,24,43,23,,,10.2
2000-10-04,17:00,2.3,0.2,17,42,22,,,10.0
2000-10-04,18:00,3.7,0.3,22,51,11,,,11.3
2000-10-04,19:00,3.9,0.5,,,1,,,11.2
2000-10-04,20:00,3.5,0.4,32,55,1,,,8.6
2000-10-04,21:00,3.3,0.3,24,46,1,,,7.7
2000-10-04,22:00,3.9,0.5,34,41,1,,,6.4
2000-10-04,23:00,2.8,0.2,18,35,1,,,5.2
2000-10-05,00:00,2.6,0.1,16,32,1,,,4.5
2000-10-05,01:00,2.0,0.1,7,29,2,,,4.6
2000-10-05,02:00,1.6,0.1,9,27,7,,,5.3
2000-10-05,03:00,1.7,0.1,7,29,3,,,
2000-10-05,04:00,1.9,0.2,17,30,2,,,5.6
2000-10-05,05:00,2.3,,33,30,1,,,6.1
2000-10-05,06:00,3.1,0.6,83,38,,,,7.5
2000-10-05,07:00,7.7,1.1,113,47,1,,,8.8
2000-10-05,08:00,3.9,0.5,77,47,2,,,10.4
2000-10-05,09:00,4.2,0.5,78,53,4,,,15.7
2000-10-05,10:00,2.8,0.2,35,37,16,,,15.6
2000-10-05,11:00,1.8,0.1,21,30,27,,,13.0
2000-10-05,12:00,,0.1,16,26,47,,,13.4
2000-10-05,13:00,,0.2,22,34,44,,,17.5
2000-10-05,14:00,,0.1,12,27,59,,,19.7
2000-10-05,15:00,,0.2,17,37,51,,,12.2
2000-10-05,16:00,,0.3,22,44,48,,,12.0
2000-10-05,17:00,2.1,0.2,10,38,39,,,9.7
2000-10-05,18:00,3.3,0.4,28,53,17,,,8.0
2000-10-05,19:00,3.8,0.5,,,14,,,6.3
2000-10-05,20:00,4.7,0.5,30,54,18,,,7.1
2000-10-05,21:00,3.2,0.3,11,36,34,,,5.5
2000-10-05,22:00,2.2,0.1,5,25,51,,,5.7
2000-10-05,23:00,1.8,0.1,1,17,55,,,5.1
2000-10-06,00:00,1.9,0.1,1,31,26,,,5.8
2000-10-06,01:00,1.7,0.1,3,34,10,,,8.1
2000-10-06,02:00,1.3,0.1,2,24,17,,,10.9
2000-10-06,03:00,1.1,0.1,1,17,24,,,
2000-10-06,04:00,1.0,0.1,6,22,25,,,12.7
2000-10-06,05:00,1.7,0.1,28,34,,,,10.0
2000-10-06,06:00,2.0,0.2,38,42,8,,,8.2
2000-10-06,07:00,2.8,0.3,75,51,2,,,6.1
2000-10-06,08:00,2.1,0.1,30,44,2,,,6.2
2000-10-06,09:00,2.2,0.3,46,44,4,,,
2000-10-06,10:00,2.2,0.2,51,43,4,,,6.0
2000-10-06,11:00,2.6,0.3,46,45,6,,,5.1
2000-10-06,12:00,1.9,0.1,33,43,11,,,4.2
2000-10-06,13:00,1.3,0.1,26,36,19,,,2.1
2000-10-06,14:00,1.8,0.2,30,39,19,,,2.5
2000-10-06,15:00,1.7,0.2,24,40,21,,,2.1
2000-10-06,16:00,1.5,0.1,14,32,31,,,2.9
2000-10-06,17:00,1.1,0.1,9,27,36,,,2.2
2000-10-06,18:00,1.1,0.1,,,28,,,2.4
2000-10-06,19:00,1.6,0.1,16,38,23,,,2.8
2000-10-06,20:00,1.3,0.1,9,32,23,,,2.6
