Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2000-10-01,01:00,,,,,79,,,19.8
2000-10-01,02:00,,,,,92,,,5.3
2000-10-01,03:00,,,,,91,,,5.9
2000-10-01,04:00,,,,,96,,,1.8
2000-10-01,05:00,,,,,94,,,1.1
2000-10-01,06:00,,,,,91,,,
2000-10-01,07:00,,,,,88,,,1.8
2000-10-01,08:00,,,,,86,,,1.7
2000-10-01,09:00,,,,,78,,,3.5
2000-10-01,10:00,,,,,85,,,3.3
2000-10-01,11:00,,,,,81,,,3.9
2000-10-01,12:00,,,,,74,,,2.5
2000-10-01,13:00,,,,,73,,,2.5
2000-10-01,14:00,,,,,81,,,3.3
2000-10-01,15:00,,,,,76,,,3.1
2000-10-01,16:00,,,,,72,,,3.4
2000-10-01,17:00,,,,,75,,,1.5
2000-10-01,18:00,,,,,85,,,1.0
2000-10-01,19:00,,,,,81,,,4.6
2000-10-01,20:00,,,,,59,,,12.3
2000-10-01,21:00,,,,,,,,13.2
2000-10-01,22:00,,,,,43,,,7.0
2000-10-01,23:00,,,,,68,,,1.1
2000-10-02,00:00,,,,,75,,,1.0
2000-10-02,01:00,,,,,76,,,1.0
2000-10-02,02:00,,,,,67,,,1.0
2000-10-02,03:00,,,,,70,,,1.0
2000-10-02,04:00,,,,,75,,,1.0
2000-10-02,05:00,,,,,57,,,1.0
2000-10-02,06:00,,,,,59,,,
2000-10-02,07:00,,,,,67,,,1.0
2000-10-02,08:00,,,,,66,,,1.0
2000-10-02,09:00,,,,,73,,,1.0
2000-10-02,10:00,,,,,72,,,1.0
2000-10-02,11:00,,,,,71,,,1.0
2000-10-02,12:00,,,,,68,,,1.0
2000-10-02,13:00,,,,,73,,,1.0
2000-10-02,14:00,,,,,76,,,1.0
2000-10-02,15:00,,,,,74,,,1.0
2000-10-02,16:00,,,,,77,,,1.0
2000-10-02,17:00,,,,,79,,,1.0
2000-10-02,18:00,,,,,78,,,1.0
2000-10-02,19:00,,,,,78,,,1.0
2000-10-02,20:00,,,,,,,,1.0
2000-10-02,21:00,,,,,85,,,1.0
2000-10-02,22:00,,,,,85,,,1.0
2000-10-02,23:00,,,,,82,,,1.0
2000-10-03,00:00,,,,,80,,,1.0
2000-10-03,01:00,,,,,79,,,1.0
2000-10-03,02:00,,,,,77,,,1.4
2000-10-03,03:00,,,,,66,,,1.2
2000-10-03,04:00,,,,,63,,,1.0
2000-10-03,05:00,,,,,63,,,
2000-10-03,06:00,,,,,63,,,1.0
2000-10-03,07:00,,,,,56,,,3.5
2000-10-03,08:00,,,,,58,,,1.7
