Datum Zeit,Goerlitz PM10
,µg/m³
31-07-07,13
30-07-07,14
29-07-07,16
28-07-07,21
27-07-07,26
26-07-07,32
25-07-07,16
24-07-07,19
23-07-07,20
22-07-07,18
21-07-07,19
20-07-07,32
19-07-07,23
18-07-07,26
17-07-07,34
16-07-07,36
15-07-07,22
14-07-07,25
13-07-07,20
12-07-07,
11-07-07,17
10-07-07,
09-07-07,23
08-07-07,17
07-07-07,15
06-07-07,18
05-07-07,15
04-07-07,16
03-07-07,16
02-07-07,21
01-07-07,13

