Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-07-07,
30-07-07,2.09
29-07-07,
28-07-07,5.14
27-07-07,
26-07-07,8.14
25-07-07,
24-07-07,
23-07-07,
22-07-07,
21-07-07,
20-07-07,
19-07-07,
18-07-07,6.05
17-07-07,
16-07-07,17.30
15-07-07,
14-07-07,5.86
13-07-07,
12-07-07,6.38
11-07-07,
10-07-07,4.68
09-07-07,
08-07-07,6.10
07-07-07,
06-07-07,
05-07-07,
04-07-07,1.73
03-07-07,
02-07-07,
01-07-07,

