Datum Zeit,Collmberg PM10
,µg/m³
31-07-07,9
30-07-07,6
29-07-07,9
28-07-07,10
27-07-07,13
26-07-07,13
25-07-07,13
24-07-07,8
23-07-07,10
22-07-07,7
21-07-07,15
20-07-07,18
19-07-07,17
18-07-07,13
17-07-07,20
16-07-07,19
15-07-07,31
14-07-07,11
13-07-07,10
12-07-07,13
11-07-07,11
10-07-07,9
09-07-07,15
08-07-07,9
07-07-07,12
06-07-07,11
05-07-07,7
04-07-07,6
03-07-07,11
02-07-07,11
01-07-07,10

