Datum Zeit,Glauchau O3
,µg/m³
01-08-07 00:00,3
31-07-07 23:00,8
31-07-07 22:00,13
31-07-07 21:00,25
31-07-07 20:00,36
31-07-07 19:00,42
31-07-07 18:00,44
31-07-07 17:00,53
31-07-07 16:00,49
31-07-07 15:00,46
31-07-07 14:00,52
31-07-07 13:00,53
31-07-07 12:00,51
31-07-07 11:00,43
31-07-07 10:00,44
31-07-07 09:00,43
31-07-07 08:00,39
31-07-07 07:00,35
31-07-07 06:00,37
31-07-07 05:00,43
31-07-07 04:00,49
31-07-07 03:00,48
31-07-07 02:00,48
31-07-07 01:00,51
31-07-07 00:00,51
30-07-07 23:00,53
30-07-07 22:00,50
30-07-07 21:00,48
30-07-07 20:00,48
30-07-07 19:00,45
30-07-07 18:00,51
30-07-07 17:00,57
30-07-07 16:00,55
30-07-07 15:00,55
30-07-07 14:00,50
30-07-07 13:00,51
30-07-07 12:00,50
30-07-07 11:00,49
30-07-07 10:00,45
30-07-07 09:00,42
30-07-07 08:00,38
30-07-07 07:00,32
30-07-07 06:00,32
30-07-07 05:00,45
30-07-07 04:00,47
30-07-07 03:00,46
30-07-07 02:00,49
30-07-07 01:00,51
30-07-07 00:00,51
29-07-07 23:00,55
29-07-07 22:00,49
29-07-07 21:00,47
29-07-07 20:00,42
29-07-07 19:00,39
29-07-07 18:00,43
29-07-07 17:00,44
29-07-07 16:00,50
29-07-07 15:00,53
29-07-07 14:00,46
29-07-07 13:00,43
29-07-07 12:00,41
29-07-07 11:00,41
29-07-07 10:00,37
29-07-07 09:00,35
29-07-07 08:00,28
29-07-07 07:00,29
29-07-07 06:00,30
29-07-07 05:00,30
29-07-07 04:00,34
29-07-07 03:00,37
29-07-07 02:00,34
29-07-07 01:00,33
29-07-07 00:00,34
28-07-07 23:00,39
28-07-07 22:00,35
28-07-07 21:00,41
28-07-07 20:00,44
28-07-07 19:00,46
28-07-07 18:00,55
28-07-07 17:00,56
28-07-07 16:00,47
28-07-07 15:00,48
28-07-07 14:00,52
28-07-07 13:00,50
28-07-07 12:00,54
28-07-07 11:00,59
28-07-07 10:00,53
28-07-07 09:00,46
28-07-07 08:00,41
28-07-07 07:00,40
28-07-07 06:00,44
28-07-07 05:00,45
28-07-07 04:00,47
28-07-07 03:00,51
28-07-07 02:00,55
28-07-07 01:00,55
28-07-07 00:00,57
27-07-07 23:00,57
27-07-07 22:00,54
27-07-07 21:00,65
27-07-07 20:00,72
27-07-07 19:00,79
27-07-07 18:00,83
27-07-07 17:00,80
27-07-07 16:00,75
27-07-07 15:00,70
27-07-07 14:00,70
27-07-07 13:00,68
27-07-07 12:00,59
27-07-07 11:00,54
27-07-07 10:00,55
27-07-07 09:00,65
27-07-07 08:00,66
27-07-07 07:00,62
27-07-07 06:00,63
27-07-07 05:00,77
27-07-07 04:00,90
27-07-07 03:00,87
27-07-07 02:00,46
27-07-07 01:00,16
27-07-07 00:00,14
26-07-07 23:00,20
26-07-07 22:00,36
26-07-07 21:00,67
26-07-07 20:00,105
26-07-07 19:00,117
26-07-07 18:00,107
26-07-07 17:00,117
26-07-07 16:00,113
26-07-07 15:00,116
26-07-07 14:00,119
26-07-07 13:00,116
26-07-07 12:00,115
26-07-07 11:00,106
26-07-07 10:00,97
26-07-07 09:00,86
26-07-07 08:00,61
26-07-07 07:00,29
26-07-07 06:00,3
26-07-07 05:00,2
26-07-07 04:00,3
26-07-07 03:00,30
26-07-07 02:00,47
26-07-07 01:00,50
26-07-07 00:00,46
25-07-07 23:00,24
25-07-07 22:00,50
25-07-07 21:00,69
25-07-07 20:00,82
25-07-07 19:00,98
25-07-07 18:00,98
25-07-07 17:00,95
25-07-07 16:00,94
25-07-07 15:00,89
25-07-07 14:00,92
