Datum Zeit,Zittau-Ost PM10
,µg/m³
31-07-07,
30-07-07,5
29-07-07,8
28-07-07,11
27-07-07,16
26-07-07,17
25-07-07,11
24-07-07,8
23-07-07,13
22-07-07,11
21-07-07,14
20-07-07,33
19-07-07,20
18-07-07,17
17-07-07,23
16-07-07,
15-07-07,
14-07-07,16
13-07-07,12
12-07-07,11
11-07-07,9
10-07-07,11
09-07-07,22
08-07-07,11
07-07-07,10
06-07-07,8
05-07-07,6
04-07-07,6
03-07-07,11
02-07-07,13
01-07-07,10

