Datum Zeit,Leipzig-Luetzner Straße NO2
,µg/m³
01-08-07 00:00,28
31-07-07 23:00,30
31-07-07 22:00,42
31-07-07 21:00,42
31-07-07 20:00,37
31-07-07 19:00,32
31-07-07 18:00,41
31-07-07 17:00,43
31-07-07 16:00,38
31-07-07 15:00,34
31-07-07 14:00,29
31-07-07 13:00,29
31-07-07 12:00,31
31-07-07 11:00,27
31-07-07 10:00,27
31-07-07 09:00,24
31-07-07 08:00,27
31-07-07 07:00,29
31-07-07 06:00,31
31-07-07 05:00,19
31-07-07 04:00,15
31-07-07 03:00,18
31-07-07 02:00,11
31-07-07 01:00,13
31-07-07 00:00,19
30-07-07 23:00,22
30-07-07 22:00,18
30-07-07 21:00,22
30-07-07 20:00,21
30-07-07 19:00,28
30-07-07 18:00,24
30-07-07 17:00,22
30-07-07 16:00,22
30-07-07 15:00,24
30-07-07 14:00,23
30-07-07 13:00,20
30-07-07 12:00,20
30-07-07 11:00,20
30-07-07 10:00,22
30-07-07 09:00,19
30-07-07 08:00,18
30-07-07 07:00,25
30-07-07 06:00,19
30-07-07 05:00,17
30-07-07 04:00,13
30-07-07 03:00,10
30-07-07 02:00,9
30-07-07 01:00,10
30-07-07 00:00,11
29-07-07 23:00,11
29-07-07 22:00,16
29-07-07 21:00,18
29-07-07 20:00,16
29-07-07 19:00,22
29-07-07 18:00,27
29-07-07 17:00,17
29-07-07 16:00,13
29-07-07 15:00,15
29-07-07 14:00,17
29-07-07 13:00,15
29-07-07 12:00,23
29-07-07 11:00,29
29-07-07 10:00,28
29-07-07 09:00,35
29-07-07 08:00,25
29-07-07 07:00,16
29-07-07 06:00,18
29-07-07 05:00,26
29-07-07 04:00,30
29-07-07 03:00,20
29-07-07 02:00,20
29-07-07 01:00,17
29-07-07 00:00,18
28-07-07 23:00,15
28-07-07 22:00,19
28-07-07 21:00,25
28-07-07 20:00,45
28-07-07 19:00,20
28-07-07 18:00,19
28-07-07 17:00,24
28-07-07 16:00,31
