Datum Zeit,Plauen-Sued NO
,µg/m³
01-08-07 00:00,18
31-07-07 23:00,30
31-07-07 22:00,22
31-07-07 21:00,41
31-07-07 20:00,64
31-07-07 19:00,32
31-07-07 18:00,8
31-07-07 17:00,22
31-07-07 16:00,71
31-07-07 15:00,57
31-07-07 14:00,40
31-07-07 13:00,20
31-07-07 12:00,35
31-07-07 11:00,21
31-07-07 10:00,20
31-07-07 09:00,19
31-07-07 08:00,44
31-07-07 07:00,72
31-07-07 06:00,102
31-07-07 05:00,61
31-07-07 04:00,23
31-07-07 03:00,8
31-07-07 02:00,23
31-07-07 01:00,20
31-07-07 00:00,1
30-07-07 23:00,3
30-07-07 22:00,4
30-07-07 21:00,15
30-07-07 20:00,13
30-07-07 19:00,20
30-07-07 18:00,18
30-07-07 17:00,22
30-07-07 16:00,24
30-07-07 15:00,23
30-07-07 14:00,23
30-07-07 13:00,17
30-07-07 12:00,9
30-07-07 11:00,14
30-07-07 10:00,20
30-07-07 09:00,9
30-07-07 08:00,12
30-07-07 07:00,19
30-07-07 06:00,12
30-07-07 05:00,10
30-07-07 04:00,25
30-07-07 03:00,2
30-07-07 02:00,22
30-07-07 01:00,1
30-07-07 00:00,1
29-07-07 23:00,3
29-07-07 22:00,1
29-07-07 21:00,2
29-07-07 20:00,5
29-07-07 19:00,13
29-07-07 18:00,9
29-07-07 17:00,9
29-07-07 16:00,15
29-07-07 15:00,12
29-07-07 14:00,5
29-07-07 13:00,10
29-07-07 12:00,10
29-07-07 11:00,12
29-07-07 10:00,10
29-07-07 09:00,7
29-07-07 08:00,8
29-07-07 07:00,3
29-07-07 06:00,4
29-07-07 05:00,7
29-07-07 04:00,5
29-07-07 03:00,3
29-07-07 02:00,2
29-07-07 01:00,6
29-07-07 00:00,10
28-07-07 23:00,20
28-07-07 22:00,13
28-07-07 21:00,24
28-07-07 20:00,19
28-07-07 19:00,12
28-07-07 18:00,11
28-07-07 17:00,10
28-07-07 16:00,9
28-07-07 15:00,15
28-07-07 14:00,12
28-07-07 13:00,16
28-07-07 12:00,18
28-07-07 11:00,19
28-07-07 10:00,17
28-07-07 09:00,22
28-07-07 08:00,18
28-07-07 07:00,10
28-07-07 06:00,13
28-07-07 05:00,27
28-07-07 04:00,19
28-07-07 03:00,4
28-07-07 02:00,8
28-07-07 01:00,4
28-07-07 00:00,6
27-07-07 23:00,5
27-07-07 22:00,17
27-07-07 21:00,29
27-07-07 20:00,32
27-07-07 19:00,29
27-07-07 18:00,18
27-07-07 17:00,18
27-07-07 16:00,17
27-07-07 15:00,22
27-07-07 14:00,23
27-07-07 13:00,17
27-07-07 12:00,18
27-07-07 11:00,39
27-07-07 10:00,37
27-07-07 09:00,33
27-07-07 08:00,26
27-07-07 07:00,86
27-07-07 06:00,54
27-07-07 05:00,28
27-07-07 04:00,19
27-07-07 03:00,9
27-07-07 02:00,24
27-07-07 01:00,6
27-07-07 00:00,3
26-07-07 23:00,1
26-07-07 22:00,9
26-07-07 21:00,18
26-07-07 20:00,26
26-07-07 19:00,17
26-07-07 18:00,23
26-07-07 17:00,22
26-07-07 16:00,27
26-07-07 15:00,25
26-07-07 14:00,24
26-07-07 13:00,24
26-07-07 12:00,16
26-07-07 11:00,20
26-07-07 10:00,32
26-07-07 09:00,44
26-07-07 08:00,77
26-07-07 07:00,133
26-07-07 06:00,194
26-07-07 05:00,120
26-07-07 04:00,60
26-07-07 03:00,11
26-07-07 02:00,17
26-07-07 01:00,7
26-07-07 00:00,5
25-07-07 23:00,7
25-07-07 22:00,14
25-07-07 21:00,16
25-07-07 20:00,31
25-07-07 19:00,25
25-07-07 18:00,9
25-07-07 17:00,11
25-07-07 16:00,14
25-07-07 15:00,16
25-07-07 14:00,15
25-07-07 13:00,28
25-07-07 12:00,22
25-07-07 11:00,17
25-07-07 10:00,30
25-07-07 09:00,27
25-07-07 08:00,42
25-07-07 07:00,53
25-07-07 06:00,101
25-07-07 05:00,70
25-07-07 04:00,24
25-07-07 03:00,11
25-07-07 02:00,1
25-07-07 01:00,1
25-07-07 00:00,3
24-07-07 23:00,3
24-07-07 22:00,6
24-07-07 21:00,12
24-07-07 20:00,11
24-07-07 19:00,11
24-07-07 18:00,11
24-07-07 17:00,24
24-07-07 16:00,20
24-07-07 15:00,28
24-07-07 14:00,28
24-07-07 13:00,23
24-07-07 12:00,27
24-07-07 11:00,36
