Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-07-07,20
30-07-07,16
29-07-07,17
28-07-07,16
27-07-07,24
26-07-07,28
25-07-07,22
24-07-07,18
23-07-07,23
22-07-07,14
21-07-07,24
20-07-07,43
19-07-07,35
18-07-07,31
17-07-07,37
16-07-07,
15-07-07,
14-07-07,
13-07-07,22
12-07-07,25
11-07-07,29
10-07-07,30
09-07-07,39
08-07-07,17
07-07-07,18
06-07-07,24
05-07-07,23
04-07-07,23
03-07-07,25
02-07-07,29
01-07-07,16

