Datum Zeit,Freiberg O3
,µg/m³
01-08-07 00:00,36
31-07-07 23:00,40
31-07-07 22:00,38
31-07-07 21:00,34
31-07-07 20:00,35
31-07-07 19:00,30
31-07-07 18:00,48
31-07-07 17:00,34
31-07-07 16:00,47
31-07-07 15:00,50
31-07-07 14:00,51
31-07-07 13:00,41
31-07-07 12:00,28
31-07-07 11:00,39
31-07-07 10:00,40
31-07-07 09:00,44
31-07-07 08:00,41
31-07-07 07:00,42
31-07-07 06:00,39
31-07-07 05:00,43
31-07-07 04:00,47
31-07-07 03:00,50
31-07-07 02:00,50
31-07-07 01:00,50
31-07-07 00:00,50
30-07-07 23:00,48
30-07-07 22:00,46
30-07-07 21:00,40
30-07-07 20:00,48
30-07-07 19:00,45
30-07-07 18:00,55
30-07-07 17:00,52
30-07-07 16:00,57
30-07-07 15:00,55
30-07-07 14:00,53
30-07-07 13:00,55
30-07-07 12:00,58
30-07-07 11:00,50
30-07-07 10:00,44
30-07-07 09:00,46
30-07-07 08:00,42
30-07-07 07:00,41
30-07-07 06:00,45
30-07-07 05:00,46
30-07-07 04:00,48
30-07-07 03:00,49
30-07-07 02:00,52
30-07-07 01:00,56
30-07-07 00:00,60
29-07-07 23:00,59
29-07-07 22:00,53
29-07-07 21:00,48
29-07-07 20:00,40
29-07-07 19:00,42
29-07-07 18:00,39
29-07-07 17:00,42
29-07-07 16:00,45
29-07-07 15:00,46
29-07-07 14:00,47
29-07-07 13:00,45
29-07-07 12:00,43
29-07-07 11:00,44
29-07-07 10:00,38
29-07-07 09:00,43
29-07-07 08:00,34
29-07-07 07:00,34
29-07-07 06:00,33
29-07-07 05:00,34
29-07-07 04:00,39
29-07-07 03:00,42
29-07-07 02:00,47
29-07-07 01:00,46
29-07-07 00:00,40
28-07-07 23:00,38
28-07-07 22:00,42
28-07-07 21:00,41
28-07-07 20:00,45
28-07-07 19:00,51
28-07-07 18:00,52
28-07-07 17:00,37
28-07-07 16:00,40
28-07-07 15:00,51
28-07-07 14:00,47
28-07-07 13:00,50
28-07-07 12:00,52
28-07-07 11:00,51
28-07-07 10:00,47
28-07-07 09:00,48
28-07-07 08:00,48
