Datum Zeit,Schwartenberg O3
,µg/m³
01-08-07 00:00,57
31-07-07 23:00,57
31-07-07 22:00,54
31-07-07 21:00,54
31-07-07 20:00,54
31-07-07 19:00,55
31-07-07 18:00,55
31-07-07 17:00,59
31-07-07 16:00,58
31-07-07 15:00,56
31-07-07 14:00,54
31-07-07 13:00,56
31-07-07 12:00,55
31-07-07 11:00,52
31-07-07 10:00,51
31-07-07 09:00,51
31-07-07 08:00,52
31-07-07 07:00,52
31-07-07 06:00,53
31-07-07 05:00,56
31-07-07 04:00,57
31-07-07 03:00,58
31-07-07 02:00,59
31-07-07 01:00,60
31-07-07 00:00,61
30-07-07 23:00,59
30-07-07 22:00,58
30-07-07 21:00,60
30-07-07 20:00,60
30-07-07 19:00,63
30-07-07 18:00,66
30-07-07 17:00,67
30-07-07 16:00,61
30-07-07 15:00,57
30-07-07 14:00,58
30-07-07 13:00,60
30-07-07 12:00,59
30-07-07 11:00,54
30-07-07 10:00,54
30-07-07 09:00,52
30-07-07 08:00,49
30-07-07 07:00,51
30-07-07 06:00,54
30-07-07 05:00,57
30-07-07 04:00,58
30-07-07 03:00,58
30-07-07 02:00,60
30-07-07 01:00,62
30-07-07 00:00,63
29-07-07 23:00,55
29-07-07 22:00,58
29-07-07 21:00,52
29-07-07 20:00,52
29-07-07 19:00,51
29-07-07 18:00,53
29-07-07 17:00,54
29-07-07 16:00,56
29-07-07 15:00,59
29-07-07 14:00,57
29-07-07 13:00,59
29-07-07 12:00,56
29-07-07 11:00,58
29-07-07 10:00,63
29-07-07 09:00,64
29-07-07 08:00,56
29-07-07 07:00,51
29-07-07 06:00,51
29-07-07 05:00,49
29-07-07 04:00,49
29-07-07 03:00,51
29-07-07 02:00,52
29-07-07 01:00,53
29-07-07 00:00,52
28-07-07 23:00,53
28-07-07 22:00,58
28-07-07 21:00,61
28-07-07 20:00,67
28-07-07 19:00,70
28-07-07 18:00,60
28-07-07 17:00,56
28-07-07 16:00,57
28-07-07 15:00,54
28-07-07 14:00,55
28-07-07 13:00,62
28-07-07 12:00,68
28-07-07 11:00,72
28-07-07 10:00,66
28-07-07 09:00,63
28-07-07 08:00,66
28-07-07 07:00,65
28-07-07 06:00,66
28-07-07 05:00,70
28-07-07 04:00,75
28-07-07 03:00,77
28-07-07 02:00,81
28-07-07 01:00,86
28-07-07 00:00,89
27-07-07 23:00,89
27-07-07 22:00,92
27-07-07 21:00,93
27-07-07 20:00,94
27-07-07 19:00,95
27-07-07 18:00,95
27-07-07 17:00,92
27-07-07 16:00,87
27-07-07 15:00,86
27-07-07 14:00,81
27-07-07 13:00,75
27-07-07 12:00,70
27-07-07 11:00,73
27-07-07 10:00,79
27-07-07 09:00,78
27-07-07 08:00,83
27-07-07 07:00,95
27-07-07 06:00,110
27-07-07 05:00,121
27-07-07 04:00,127
27-07-07 03:00,130
27-07-07 02:00,138
27-07-07 01:00,141
27-07-07 00:00,108
26-07-07 23:00,86
26-07-07 22:00,127
26-07-07 21:00,131
26-07-07 20:00,126
26-07-07 19:00,127
26-07-07 18:00,132
26-07-07 17:00,137
26-07-07 16:00,142
26-07-07 15:00,140
26-07-07 14:00,134
26-07-07 13:00,118
26-07-07 12:00,117
26-07-07 11:00,118
26-07-07 10:00,115
26-07-07 09:00,107
26-07-07 08:00,101
26-07-07 07:00,105
26-07-07 06:00,111
26-07-07 05:00,113
26-07-07 04:00,112
26-07-07 03:00,110
26-07-07 02:00,108
26-07-07 01:00,106
26-07-07 00:00,103
25-07-07 23:00,103
25-07-07 22:00,104
25-07-07 21:00,103
25-07-07 20:00,103
25-07-07 19:00,105
25-07-07 18:00,104
25-07-07 17:00,102
25-07-07 16:00,105
25-07-07 15:00,107
25-07-07 14:00,
25-07-07 13:00,
25-07-07 12:00,
25-07-07 11:00,89
25-07-07 10:00,83
25-07-07 09:00,81
25-07-07 08:00,
25-07-07 07:00,84
25-07-07 06:00,84
25-07-07 05:00,87
25-07-07 04:00,86
25-07-07 03:00,88
25-07-07 02:00,88
25-07-07 01:00,88
25-07-07 00:00,88
24-07-07 23:00,87
24-07-07 22:00,87
24-07-07 21:00,85
24-07-07 20:00,85
24-07-07 19:00,83
24-07-07 18:00,83
24-07-07 17:00,81
24-07-07 16:00,79
24-07-07 15:00,76
24-07-07 14:00,72
24-07-07 13:00,72
24-07-07 12:00,71
24-07-07 11:00,69
24-07-07 10:00,66
24-07-07 09:00,64
24-07-07 08:00,62
24-07-07 07:00,69
24-07-07 06:00,77
24-07-07 05:00,84
24-07-07 04:00,95
24-07-07 03:00,101
24-07-07 02:00,107
24-07-07 01:00,104
24-07-07 00:00,96
23-07-07 23:00,110
23-07-07 22:00,110
23-07-07 21:00,114
23-07-07 20:00,117
23-07-07 19:00,111
23-07-07 18:00,108
23-07-07 17:00,108
23-07-07 16:00,112
23-07-07 15:00,108
23-07-07 14:00,102
23-07-07 13:00,100
23-07-07 12:00,97
23-07-07 11:00,96
23-07-07 10:00,88
23-07-07 09:00,79
23-07-07 08:00,78
23-07-07 07:00,79
23-07-07 06:00,82
23-07-07 05:00,83
23-07-07 04:00,81
23-07-07 03:00,82
23-07-07 02:00,83
23-07-07 01:00,83
23-07-07 00:00,85
22-07-07 23:00,89
22-07-07 22:00,93
22-07-07 21:00,85
22-07-07 20:00,85
22-07-07 19:00,86
22-07-07 18:00,88
22-07-07 17:00,89
22-07-07 16:00,86
22-07-07 15:00,86
22-07-07 14:00,86
22-07-07 13:00,88
22-07-07 12:00,97
22-07-07 11:00,91
22-07-07 10:00,91
22-07-07 09:00,77
22-07-07 08:00,59
22-07-07 07:00,56
22-07-07 06:00,51
22-07-07 05:00,52
22-07-07 04:00,78
22-07-07 03:00,85
22-07-07 02:00,99
22-07-07 01:00,104
22-07-07 00:00,106
21-07-07 23:00,115
21-07-07 22:00,117
21-07-07 21:00,110
21-07-07 20:00,111
21-07-07 19:00,118
21-07-07 18:00,122
21-07-07 17:00,120
21-07-07 16:00,112
21-07-07 15:00,109
21-07-07 14:00,105
21-07-07 13:00,103
21-07-07 12:00,99
21-07-07 11:00,89
21-07-07 10:00,79
21-07-07 09:00,72
21-07-07 08:00,67
21-07-07 07:00,74
21-07-07 06:00,79
21-07-07 05:00,77
21-07-07 04:00,84
21-07-07 03:00,87
21-07-07 02:00,93
21-07-07 01:00,93
21-07-07 00:00,96
20-07-07 23:00,103
20-07-07 22:00,114
20-07-07 21:00,118
20-07-07 20:00,109
20-07-07 19:00,142
20-07-07 18:00,179
20-07-07 17:00,184
20-07-07 16:00,185
20-07-07 15:00,217
20-07-07 14:00,221
20-07-07 13:00,188
20-07-07 12:00,132
20-07-07 11:00,107
20-07-07 10:00,108
20-07-07 09:00,105
20-07-07 08:00,95
20-07-07 07:00,114
20-07-07 06:00,113
20-07-07 05:00,118
20-07-07 04:00,111
20-07-07 03:00,109
20-07-07 02:00,115
20-07-07 01:00,120
20-07-07 00:00,131
19-07-07 23:00,128
19-07-07 22:00,122
19-07-07 21:00,124
19-07-07 20:00,126
19-07-07 19:00,136
19-07-07 18:00,150
19-07-07 17:00,155
19-07-07 16:00,161
19-07-07 15:00,156
19-07-07 14:00,152
19-07-07 13:00,139
19-07-07 12:00,132
19-07-07 11:00,126
19-07-07 10:00,115
19-07-07 09:00,96
19-07-07 08:00,97
19-07-07 07:00,89
19-07-07 06:00,93
19-07-07 05:00,97
19-07-07 04:00,101
19-07-07 03:00,108
19-07-07 02:00,116
19-07-07 01:00,119
19-07-07 00:00,122
18-07-07 23:00,125
18-07-07 22:00,125
18-07-07 21:00,127
18-07-07 20:00,119
18-07-07 19:00,119
18-07-07 18:00,120
18-07-07 17:00,108
18-07-07 16:00,93
18-07-07 15:00,84
18-07-07 14:00,78
18-07-07 13:00,85
18-07-07 12:00,89
18-07-07 11:00,90
18-07-07 10:00,79
