Datum Zeit,Schwartenberg PM10
,µg/m³
31-07-07,6
30-07-07,7
29-07-07,10
28-07-07,8
27-07-07,11
26-07-07,13
25-07-07,11
24-07-07,4
23-07-07,11
22-07-07,8
21-07-07,13
20-07-07,22
19-07-07,18
18-07-07,17
17-07-07,24
16-07-07,25
15-07-07,18
14-07-07,12
13-07-07,7
12-07-07,9
11-07-07,9
10-07-07,11
09-07-07,15
08-07-07,12
07-07-07,9
06-07-07,14
05-07-07,6
04-07-07,5
03-07-07,8
02-07-07,15
01-07-07,10

