Datum Zeit,Plauen-Sued PM10
,µg/m³
31-07-07,17
30-07-07,8
29-07-07,10
28-07-07,13
27-07-07,19
26-07-07,19
25-07-07,19
24-07-07,9
23-07-07,17
22-07-07,10
21-07-07,23
20-07-07,28
19-07-07,26
18-07-07,19
17-07-07,23
16-07-07,27
15-07-07,18
14-07-07,16
13-07-07,15
12-07-07,15
11-07-07,18
10-07-07,19
09-07-07,24
08-07-07,16
07-07-07,15
06-07-07,15
05-07-07,11
04-07-07,10
03-07-07,17
02-07-07,18
01-07-07,14

