Datum Zeit,Goerlitz CO
,mg/m3
01-08-07 00:00,0.3
31-07-07 23:00,0.2
31-07-07 22:00,0.5
31-07-07 21:00,0.4
31-07-07 20:00,0.4
31-07-07 19:00,0.6
31-07-07 18:00,0.6
31-07-07 17:00,0.6
31-07-07 16:00,0.8
31-07-07 15:00,0.5
31-07-07 14:00,0.6
31-07-07 13:00,0.5
31-07-07 12:00,0.4
31-07-07 11:00,0.3
31-07-07 10:00,0.4
31-07-07 09:00,0.3
31-07-07 08:00,0.4
31-07-07 07:00,0.5
31-07-07 06:00,0.5
31-07-07 05:00,0.2
31-07-07 04:00,0.1
31-07-07 03:00,0.1
31-07-07 02:00,0.1
31-07-07 01:00,0.1
31-07-07 00:00,0.1
30-07-07 23:00,0.2
30-07-07 22:00,0.3
30-07-07 21:00,0.3
30-07-07 20:00,0.4
30-07-07 19:00,0.5
30-07-07 18:00,0.4
30-07-07 17:00,0.6
30-07-07 16:00,0.5
30-07-07 15:00,0.6
30-07-07 14:00,0.5
30-07-07 13:00,0.3
30-07-07 12:00,0.3
30-07-07 11:00,0.4
30-07-07 10:00,0.5
30-07-07 09:00,0.5
30-07-07 08:00,0.5
30-07-07 07:00,0.4
30-07-07 06:00,0.5
30-07-07 05:00,0.2
30-07-07 04:00,0.2
30-07-07 03:00,0.1
30-07-07 02:00,0.1
30-07-07 01:00,0.1
30-07-07 00:00,0.2
29-07-07 23:00,0.3
29-07-07 22:00,0.3
29-07-07 21:00,0.5
29-07-07 20:00,0.5
29-07-07 19:00,0.6
29-07-07 18:00,0.5
29-07-07 17:00,0.7
29-07-07 16:00,0.8
29-07-07 15:00,0.7
29-07-07 14:00,0.6
29-07-07 13:00,0.6
29-07-07 12:00,0.5
29-07-07 11:00,0.6
29-07-07 10:00,0.4
29-07-07 09:00,0.6
29-07-07 08:00,0.4
29-07-07 07:00,0.2
29-07-07 06:00,0.2
29-07-07 05:00,0.3
29-07-07 04:00,0.2
29-07-07 03:00,0.3
