Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-07-07,16
30-07-07,11
29-07-07,16
28-07-07,15
27-07-07,27
26-07-07,28
25-07-07,24
24-07-07,14
23-07-07,22
22-07-07,11
21-07-07,26
20-07-07,42
19-07-07,35
18-07-07,29
17-07-07,40
16-07-07,
15-07-07,29
14-07-07,24
13-07-07,18
12-07-07,24
11-07-07,26
10-07-07,25
09-07-07,26
08-07-07,17
07-07-07,17
06-07-07,17
05-07-07,20
04-07-07,13
03-07-07,19
02-07-07,24
01-07-07,15

