Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-07-07,11
30-07-07,7
29-07-07,11
28-07-07,12
27-07-07,16
26-07-07,16
25-07-07,15
24-07-07,7
23-07-07,14
22-07-07,8
21-07-07,18
20-07-07,24
19-07-07,24
18-07-07,16
17-07-07,25
16-07-07,
15-07-07,19
14-07-07,14
13-07-07,10
12-07-07,11
11-07-07,11
10-07-07,15
09-07-07,21
08-07-07,13
07-07-07,11
06-07-07,11
05-07-07,7
04-07-07,5
03-07-07,10
02-07-07,12
01-07-07,12

