Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2015-05-01,,,,,,16,,12.28,
2015-05-01,01:00,,1,9,53,,,,
2015-05-01,02:00,,1,10,45,,,,
2015-05-01,03:00,,1,13,46,,,,
2015-05-01,04:00,,1,7,54,,,,
2015-05-01,05:00,,1,7,49,,,,
2015-05-01,06:00,,1,11,39,,,,
2015-05-01,07:00,,2,9,45,,,,
2015-05-01,08:00,,2,9,53,,,,
2015-05-01,09:00,,2,8,59,,,,
2015-05-01,10:00,,2,7,67,,,,
2015-05-01,11:00,,2,6,78,,,,
2015-05-01,12:00,,1,6,82,,,,
2015-05-01,13:00,,2,6,85,,,,
2015-05-01,14:00,,1,5,89,,,,
2015-05-01,15:00,,1,5,89,,,,
2015-05-01,16:00,,1,6,88,,,,
2015-05-01,17:00,,1,6,91,,,,
2015-05-01,18:00,,1,4,90,,,,
2015-05-01,19:00,,1,6,79,,,,
2015-05-01,20:00,,1,6,73,,,,
2015-05-01,21:00,,1,8,68,,,,
2015-05-01,22:00,,1,10,65,,,,
2015-05-01,23:00,,1,16,53,,,,
2015-05-02,,,,,,15,,,
2015-05-02,00:00,,1,21,44,,,,
2015-05-02,01:00,,1,17,35,,,,
2015-05-02,02:00,,1,17,33,,,,
2015-05-02,03:00,,1,21,24,,,,
2015-05-02,04:00,,1,21,26,,,,
2015-05-02,05:00,,1,23,18,,,,
2015-05-02,06:00,,3,24,16,,,,
2015-05-02,07:00,,3,19,35,,,,
2015-05-02,08:00,,3,15,48,,,,
2015-05-02,09:00,,4,14,55,,,,
2015-05-02,10:00,,3,11,76,,,,
2015-05-02,11:00,,3,10,81,,,,
2015-05-02,12:00,,1,7,89,,,,
2015-05-02,13:00,,2,7,93,,,,
2015-05-02,14:00,,2,5,100,,,,
2015-05-02,15:00,,1,5,104,,,,
2015-05-02,16:00,,1,5,106,,,,
2015-05-02,17:00,,1,4,106,,,,
2015-05-02,18:00,,1,5,106,,,,
2015-05-02,19:00,,1,5,103,,,,
2015-05-02,20:00,,1,9,93,,,,
2015-05-02,21:00,,1,14,84,,,,
2015-05-02,22:00,,1,19,71,,,,
2015-05-02,23:00,,1,17,70,,,,
2015-05-03,,,,,,14,,,
2015-05-03,00:00,,1,12,73,,,,
2015-05-03,01:00,,1,11,72,,,,
2015-05-03,02:00,,1,12,62,,,,
2015-05-03,03:00,,1,9,62,,,,
2015-05-03,04:00,,1,9,59,,,,
2015-05-03,05:00,,1,8,55,,,,
