Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2015-05-01,,,,,,20,,14.62,
2015-05-01,01:00,,7,21,,,,,
2015-05-01,02:00,,8,23,,,,,
2015-05-01,03:00,,4,15,,,,,
2015-05-01,04:00,,10,17,,,,,
2015-05-01,05:00,,4,8,,,,,
2015-05-01,06:00,,7,17,,,,,
2015-05-01,07:00,,12,27,,,,,
2015-05-01,08:00,,23,26,,,,,
2015-05-01,09:00,,21,25,,,,,
2015-05-01,10:00,,21,24,,,,,
2015-05-01,11:00,,18,22,,,,,
2015-05-01,12:00,,20,24,,,,,
2015-05-01,13:00,,21,27,,,,,
2015-05-01,14:00,,25,30,,,,,
2015-05-01,15:00,,20,27,,,,,
2015-05-01,16:00,,19,29,,,,,
2015-05-01,17:00,,20,24,,,,,
2015-05-01,18:00,,16,22,,,,,
2015-05-01,19:00,,3,9,,,,,
2015-05-01,20:00,,12,25,,,,,
2015-05-01,21:00,,13,29,,,,,
2015-05-01,22:00,,29,49,,,,,
2015-05-01,23:00,,11,31,,,,,
2015-05-02,,,,,,23,,15.33,
2015-05-02,00:00,,8,22,,,,,
2015-05-02,01:00,,10,21,,,,,
2015-05-02,02:00,,9,20,,,,,
2015-05-02,03:00,,7,30,,,,,
2015-05-02,04:00,,21,35,,,,,
2015-05-02,05:00,,36,38,,,,,
2015-05-02,06:00,,51,39,,,,,
2015-05-02,07:00,,42,36,,,,,
2015-05-02,08:00,,35,38,,,,,
2015-05-02,09:00,,38,39,,,,,
2015-05-02,10:00,,25,32,,,,,
2015-05-02,11:00,,23,31,,,,,
2015-05-02,12:00,,25,31,,,,,
2015-05-02,13:00,,26,33,,,,,
2015-05-02,14:00,,19,26,,,,,
2015-05-02,15:00,,21,28,,,,,
2015-05-02,16:00,,17,27,,,,,
2015-05-02,17:00,,11,20,,,,,
2015-05-02,18:00,,11,22,,,,,
2015-05-02,19:00,,4,15,,,,,
2015-05-02,20:00,,16,37,,,,,
2015-05-02,21:00,,12,39,,,,,
2015-05-02,22:00,,25,60,,,,,
2015-05-02,23:00,,19,52,,,,,
2015-05-03,,,,,,16,,9.60,
2015-05-03,00:00,,16,45,,,,,
2015-05-03,01:00,,5,24,,,,,
2015-05-03,02:00,,6,21,,,,,
2015-05-03,03:00,,11,24,,,,,
2015-05-03,04:00,,8,27,,,,,
2015-05-03,05:00,,7,27,,,,,
2015-05-03,06:00,,6,21,,,,,
2015-05-03,07:00,,6,17,,,,,
2015-05-03,08:00,,14,23,,,,,
2015-05-03,09:00,,17,27,,,,,
2015-05-03,10:00,,18,24,,,,,
2015-05-03,11:00,,17,22,,,,,
2015-05-03,12:00,,16,17,,,,,
2015-05-03,13:00,,14,17,,,,,
2015-05-03,14:00,,20,25,,,,,
2015-05-03,15:00,,24,27,,,,,
2015-05-03,16:00,,24,30,,,,,
2015-05-03,17:00,,25,32,,,,,
2015-05-03,18:00,,21,27,,,,,
2015-05-03,19:00,,24,25,,,,,
2015-05-03,20:00,,19,26,,,,,
2015-05-03,21:00,,22,27,,,,,
2015-05-03,22:00,,16,24,,,,,
2015-05-03,23:00,,10,19,,,,,
2015-05-04,,,,,,15,,5.89,
2015-05-04,00:00,,8,19,,,,,
2015-05-04,01:00,,13,18,,,,,
2015-05-04,02:00,,8,17,,,,,
2015-05-04,03:00,,15,20,,,,,
2015-05-04,04:00,,17,17,,,,,
2015-05-04,05:00,,57,38,,,,,
2015-05-04,06:00,,126,59,,,,,
2015-05-04,07:00,,168,77,,,,,
2015-05-04,08:00,,95,52,,,,,
2015-05-04,09:00,,53,41,,,,,
2015-05-04,10:00,,74,52,,,,,
2015-05-04,11:00,,38,36,,,,,
2015-05-04,12:00,,54,38,,,,,
2015-05-04,13:00,,43,40,,,,,
2015-05-04,14:00,,40,42,,,,,
2015-05-04,15:00,,48,53,,,,,
2015-05-04,16:00,,66,74,,,,,
2015-05-04,17:00,,64,77,,,,,
2015-05-04,18:00,,55,85,,,,,
2015-05-04,19:00,,41,75,,,,,
2015-05-04,20:00,,27,68,,,,,
2015-05-04,21:00,,19,56,,,,,
2015-05-04,22:00,,16,56,,,,,
2015-05-04,23:00,,13,41,,,,,
2015-05-05,,,,,,21,,8.51,
2015-05-05,00:00,,14,25,,,,,
2015-05-05,01:00,,5,13,,,,,
2015-05-05,02:00,,1,7,,,,,
2015-05-05,03:00,,4,12,,,,,
2015-05-05,04:00,,13,18,,,,,
2015-05-05,05:00,,19,23,,,,,
2015-05-05,06:00,,76,74,,,,,
2015-05-05,07:00,,153,114,,,,,
2015-05-05,08:00,,83,78,,,,,
2015-05-05,09:00,,110,83,,,,,
2015-05-05,10:00,,90,71,,,,,
2015-05-05,11:00,,68,60,,,,,
2015-05-05,12:00,,59,60,,,,,
2015-05-05,13:00,,68,61,,,,,
2015-05-05,14:00,,82,72,,,,,
2015-05-05,15:00,,74,81,,,,,
2015-05-05,16:00,,75,81,,,,,
2015-05-05,17:00,,49,68,,,,,
2015-05-05,18:00,,50,74,,,,,
2015-05-05,19:00,,24,46,,,,,
2015-05-05,20:00,,17,41,,,,,
2015-05-05,21:00,,19,43,,,,,
2015-05-05,22:00,,7,31,,,,,
