Datum Zeit,Plauen-DWD O3
,µg/m³
01-06-05 00:00,46
31-05-05 23:00,60
31-05-05 22:00,73
31-05-05 21:00,75
31-05-05 20:00,79
31-05-05 19:00,91
31-05-05 18:00,95
31-05-05 17:00,95
31-05-05 16:00,96
31-05-05 15:00,94
31-05-05 14:00,94
31-05-05 13:00,93
31-05-05 12:00,87
31-05-05 11:00,82
31-05-05 10:00,78
31-05-05 09:00,75
31-05-05 08:00,61
31-05-05 07:00,53
31-05-05 06:00,42
31-05-05 05:00,39
31-05-05 04:00,34
31-05-05 03:00,30
31-05-05 02:00,39
31-05-05 01:00,49
31-05-05 00:00,41
30-05-05 23:00,36
30-05-05 22:00,47
30-05-05 21:00,61
30-05-05 20:00,69
30-05-05 19:00,75
30-05-05 18:00,85
30-05-05 17:00,96
30-05-05 16:00,106
30-05-05 15:00,110
30-05-05 14:00,112
30-05-05 13:00,114
30-05-05 12:00,114
30-05-05 11:00,94
30-05-05 10:00,78
30-05-05 09:00,66
30-05-05 08:00,62
30-05-05 07:00,35
30-05-05 06:00,8
30-05-05 05:00,12
30-05-05 04:00,25
30-05-05 03:00,34
30-05-05 02:00,46
30-05-05 01:00,66
30-05-05 00:00,83
29-05-05 23:00,93
29-05-05 22:00,97
29-05-05 21:00,103
29-05-05 20:00,110
29-05-05 19:00,115
29-05-05 18:00,119
29-05-05 17:00,122
29-05-05 16:00,126
29-05-05 15:00,126
29-05-05 14:00,127
29-05-05 13:00,127
29-05-05 12:00,130
29-05-05 11:00,126
29-05-05 10:00,120
29-05-05 09:00,115
29-05-05 08:00,99
29-05-05 07:00,40
29-05-05 06:00,21
29-05-05 05:00,28
29-05-05 04:00,36
29-05-05 03:00,45
29-05-05 02:00,52
29-05-05 01:00,54
29-05-05 00:00,64
28-05-05 23:00,79
28-05-05 22:00,78
28-05-05 21:00,97
28-05-05 20:00,125
28-05-05 19:00,131
28-05-05 18:00,135
28-05-05 17:00,139
28-05-05 16:00,131
28-05-05 15:00,131
28-05-05 14:00,138
28-05-05 13:00,132
28-05-05 12:00,130
28-05-05 11:00,122
28-05-05 10:00,109
28-05-05 09:00,86
28-05-05 08:00,56
28-05-05 07:00,37
28-05-05 06:00,38
28-05-05 05:00,51
28-05-05 04:00,52
28-05-05 03:00,46
28-05-05 02:00,46
28-05-05 01:00,43
28-05-05 00:00,55
27-05-05 23:00,60
27-05-05 22:00,57
27-05-05 21:00,82
27-05-05 20:00,115
27-05-05 19:00,128
27-05-05 18:00,130
27-05-05 17:00,128
27-05-05 16:00,128
27-05-05 15:00,127
27-05-05 14:00,125
27-05-05 13:00,123
27-05-05 12:00,123
27-05-05 11:00,118
27-05-05 10:00,100
27-05-05 09:00,86
27-05-05 08:00,63
27-05-05 07:00,32
27-05-05 06:00,18
27-05-05 05:00,30
27-05-05 04:00,29
27-05-05 03:00,36
27-05-05 02:00,63
27-05-05 01:00,68
27-05-05 00:00,87
26-05-05 23:00,100
26-05-05 22:00,101
26-05-05 21:00,83
26-05-05 20:00,108
26-05-05 19:00,116
26-05-05 18:00,115
26-05-05 17:00,114
26-05-05 16:00,112
26-05-05 15:00,111
26-05-05 14:00,107
26-05-05 13:00,105
26-05-05 12:00,104
26-05-05 11:00,104
26-05-05 10:00,96
26-05-05 09:00,64
26-05-05 08:00,20
26-05-05 07:00,13
26-05-05 06:00,12
26-05-05 05:00,15
26-05-05 04:00,17
26-05-05 03:00,28
26-05-05 02:00,22
26-05-05 01:00,16
26-05-05 00:00,17
25-05-05 23:00,33
25-05-05 22:00,34
25-05-05 21:00,63
25-05-05 20:00,88
25-05-05 19:00,105
25-05-05 18:00,103
25-05-05 17:00,103
25-05-05 16:00,103
25-05-05 15:00,102
25-05-05 14:00,103
25-05-05 13:00,105
25-05-05 12:00,106
25-05-05 11:00,98
25-05-05 10:00,83
25-05-05 09:00,59
25-05-05 08:00,49
25-05-05 07:00,37
25-05-05 06:00,9
25-05-05 05:00,10
25-05-05 04:00,21
25-05-05 03:00,22
25-05-05 02:00,33
25-05-05 01:00,37
25-05-05 00:00,32
24-05-05 23:00,37
24-05-05 22:00,50
24-05-05 21:00,72
24-05-05 20:00,89
24-05-05 19:00,104
24-05-05 18:00,101
24-05-05 17:00,106
24-05-05 16:00,107
24-05-05 15:00,108
24-05-05 14:00,105
24-05-05 13:00,98
24-05-05 12:00,81
24-05-05 11:00,90
24-05-05 10:00,75
24-05-05 09:00,56
24-05-05 08:00,33
24-05-05 07:00,34
24-05-05 06:00,25
24-05-05 05:00,28
24-05-05 04:00,25
24-05-05 03:00,22
24-05-05 02:00,20
24-05-05 01:00,16
24-05-05 00:00,12
23-05-05 23:00,15
23-05-05 22:00,19
23-05-05 21:00,34
23-05-05 20:00,43
23-05-05 19:00,62
23-05-05 18:00,65
23-05-05 17:00,72
23-05-05 16:00,68
23-05-05 15:00,71
23-05-05 14:00,60
23-05-05 13:00,51
23-05-05 12:00,57
23-05-05 11:00,45
23-05-05 10:00,51
23-05-05 09:00,28
23-05-05 08:00,17
23-05-05 07:00,14
23-05-05 06:00,12
23-05-05 05:00,8
23-05-05 04:00,5
23-05-05 03:00,6
23-05-05 02:00,9
23-05-05 01:00,22
23-05-05 00:00,26
22-05-05 23:00,37
22-05-05 22:00,38
22-05-05 21:00,73
22-05-05 20:00,74
22-05-05 19:00,91
22-05-05 18:00,90
22-05-05 17:00,91
22-05-05 16:00,98
22-05-05 15:00,98
22-05-05 14:00,95
22-05-05 13:00,94
22-05-05 12:00,97
22-05-05 11:00,98
22-05-05 10:00,92
22-05-05 09:00,83
22-05-05 08:00,74
22-05-05 07:00,61
22-05-05 06:00,58
22-05-05 05:00,49
22-05-05 04:00,63
22-05-05 03:00,51
22-05-05 02:00,47
22-05-05 01:00,60
22-05-05 00:00,48
21-05-05 23:00,55
21-05-05 22:00,58
21-05-05 21:00,85
21-05-05 20:00,103
21-05-05 19:00,108
21-05-05 18:00,114
21-05-05 17:00,113
21-05-05 16:00,106
21-05-05 15:00,101
21-05-05 14:00,97
21-05-05 13:00,99
21-05-05 12:00,98
21-05-05 11:00,87
21-05-05 10:00,74
21-05-05 09:00,72
21-05-05 08:00,77
21-05-05 07:00,71
21-05-05 06:00,70
21-05-05 05:00,72
21-05-05 04:00,68
21-05-05 03:00,67
21-05-05 02:00,65
21-05-05 01:00,69
21-05-05 00:00,80
20-05-05 23:00,79
20-05-05 22:00,88
20-05-05 21:00,94
20-05-05 20:00,97
20-05-05 19:00,103
20-05-05 18:00,107
20-05-05 17:00,110
20-05-05 16:00,106
20-05-05 15:00,103
20-05-05 14:00,99
20-05-05 13:00,96
20-05-05 12:00,89
20-05-05 11:00,85
20-05-05 10:00,83
20-05-05 09:00,74
20-05-05 08:00,63
20-05-05 07:00,56
20-05-05 06:00,25
20-05-05 05:00,22
20-05-05 04:00,31
20-05-05 03:00,34
20-05-05 02:00,53
20-05-05 01:00,64
20-05-05 00:00,75
19-05-05 23:00,77
19-05-05 22:00,75
19-05-05 21:00,85
19-05-05 20:00,89
19-05-05 19:00,97
19-05-05 18:00,98
19-05-05 17:00,97
19-05-05 16:00,99
19-05-05 15:00,96
19-05-05 14:00,83
19-05-05 13:00,83
19-05-05 12:00,85
19-05-05 11:00,81
19-05-05 10:00,64
19-05-05 09:00,32
19-05-05 08:00,15
19-05-05 07:00,9
19-05-05 06:00,7
19-05-05 05:00,3
19-05-05 04:00,5
19-05-05 03:00,8
19-05-05 02:00,6
19-05-05 01:00,11
19-05-05 00:00,26
18-05-05 23:00,29
18-05-05 22:00,43
18-05-05 21:00,57
18-05-05 20:00,73
18-05-05 19:00,73
18-05-05 18:00,76
18-05-05 17:00,68
18-05-05 16:00,50
18-05-05 15:00,52
18-05-05 14:00,50
18-05-05 13:00,57
18-05-05 12:00,60
18-05-05 11:00,51
18-05-05 10:00,50
18-05-05 09:00,51
18-05-05 08:00,38
18-05-05 07:00,31
18-05-05 06:00,40
18-05-05 05:00,33
18-05-05 04:00,32
18-05-05 03:00,33
18-05-05 02:00,35
18-05-05 01:00,35
18-05-05 00:00,37
17-05-05 23:00,36
17-05-05 22:00,39
17-05-05 21:00,38
17-05-05 20:00,33
17-05-05 19:00,35
17-05-05 18:00,39
17-05-05 17:00,36
17-05-05 16:00,34
17-05-05 15:00,52
17-05-05 14:00,64
17-05-05 13:00,71
17-05-05 12:00,71
17-05-05 11:00,67
17-05-05 10:00,57
17-05-05 09:00,54
17-05-05 08:00,51
17-05-05 07:00,47
17-05-05 06:00,49
17-05-05 05:00,64
17-05-05 04:00,63
17-05-05 03:00,66
17-05-05 02:00,59
17-05-05 01:00,45
17-05-05 00:00,47
16-05-05 23:00,54
16-05-05 22:00,69
16-05-05 21:00,70
16-05-05 20:00,97
16-05-05 19:00,109
16-05-05 18:00,111
16-05-05 17:00,110
16-05-05 16:00,108
16-05-05 15:00,105
16-05-05 14:00,101
16-05-05 13:00,98
16-05-05 12:00,98
16-05-05 11:00,99
16-05-05 10:00,88
16-05-05 09:00,78
16-05-05 08:00,70
16-05-05 07:00,60
16-05-05 06:00,49
16-05-05 05:00,41
16-05-05 04:00,52
16-05-05 03:00,62
16-05-05 02:00,60
16-05-05 01:00,65
16-05-05 00:00,70
15-05-05 23:00,80
15-05-05 22:00,82
15-05-05 21:00,86
15-05-05 20:00,93
15-05-05 19:00,96
15-05-05 18:00,96
15-05-05 17:00,96
15-05-05 16:00,96
15-05-05 15:00,94
15-05-05 14:00,81
15-05-05 13:00,79
15-05-05 12:00,71
15-05-05 11:00,69
15-05-05 10:00,67
15-05-05 09:00,63
15-05-05 08:00,67
15-05-05 07:00,64
15-05-05 06:00,66
15-05-05 05:00,70
15-05-05 04:00,76
15-05-05 03:00,66
15-05-05 02:00,60
15-05-05 01:00,65
15-05-05 00:00,69
14-05-05 23:00,73
14-05-05 22:00,80
14-05-05 21:00,81
14-05-05 20:00,76
14-05-05 19:00,73
14-05-05 18:00,71
14-05-05 17:00,74
14-05-05 16:00,75
14-05-05 15:00,52
14-05-05 14:00,55
14-05-05 13:00,66
14-05-05 12:00,82
14-05-05 11:00,81
14-05-05 10:00,70
14-05-05 09:00,63
14-05-05 08:00,70
14-05-05 07:00,79
14-05-05 06:00,67
14-05-05 05:00,27
14-05-05 04:00,34
14-05-05 03:00,39
14-05-05 02:00,43
14-05-05 01:00,48
14-05-05 00:00,51
13-05-05 23:00,65
13-05-05 22:00,67
13-05-05 21:00,94
13-05-05 20:00,101
13-05-05 19:00,108
13-05-05 18:00,110
13-05-05 17:00,112
13-05-05 16:00,113
13-05-05 15:00,111
13-05-05 14:00,103
13-05-05 13:00,85
