Datum Zeit,Leipzig-West NO2
,µg/m³
01-06-05 00:00,12
31-05-05 23:00,12
31-05-05 22:00,14
31-05-05 21:00,15
31-05-05 20:00,14
31-05-05 19:00,14
31-05-05 18:00,12
31-05-05 17:00,12
31-05-05 16:00,11
31-05-05 15:00,9
31-05-05 14:00,10
31-05-05 13:00,
31-05-05 12:00,
31-05-05 11:00,
31-05-05 10:00,
31-05-05 09:00,11
31-05-05 08:00,10
31-05-05 07:00,14
31-05-05 06:00,12
31-05-05 05:00,10
31-05-05 04:00,7
31-05-05 03:00,7
31-05-05 02:00,10
31-05-05 01:00,12
31-05-05 00:00,12
30-05-05 23:00,13
30-05-05 22:00,13
30-05-05 21:00,15
30-05-05 20:00,17
30-05-05 19:00,20
30-05-05 18:00,18
30-05-05 17:00,17
30-05-05 16:00,17
30-05-05 15:00,18
30-05-05 14:00,23
30-05-05 13:00,20
30-05-05 12:00,20
30-05-05 11:00,
30-05-05 10:00,28
30-05-05 09:00,23
30-05-05 08:00,18
30-05-05 07:00,22
30-05-05 06:00,18
30-05-05 05:00,13
30-05-05 04:00,12
30-05-05 03:00,14
30-05-05 02:00,10
30-05-05 01:00,12
30-05-05 00:00,11
29-05-05 23:00,15
29-05-05 22:00,14
29-05-05 21:00,13
29-05-05 20:00,11
29-05-05 19:00,10
29-05-05 18:00,7
29-05-05 17:00,6
29-05-05 16:00,6
29-05-05 15:00,6
29-05-05 14:00,7
29-05-05 13:00,7
29-05-05 12:00,8
29-05-05 11:00,9
29-05-05 10:00,9
29-05-05 09:00,10
29-05-05 08:00,10
29-05-05 07:00,10
29-05-05 06:00,11
29-05-05 05:00,10
29-05-05 04:00,9
29-05-05 03:00,10
29-05-05 02:00,13
29-05-05 01:00,19
29-05-05 00:00,22
28-05-05 23:00,22
28-05-05 22:00,33
28-05-05 21:00,16
28-05-05 20:00,9
28-05-05 19:00,7
28-05-05 18:00,7
28-05-05 17:00,9
28-05-05 16:00,8
28-05-05 15:00,9
28-05-05 14:00,9
28-05-05 13:00,12
28-05-05 12:00,12
28-05-05 11:00,15
28-05-05 10:00,17
28-05-05 09:00,20
28-05-05 08:00,24
28-05-05 07:00,25
28-05-05 06:00,27
28-05-05 05:00,23
28-05-05 04:00,20
28-05-05 03:00,20
28-05-05 02:00,19
28-05-05 01:00,23
28-05-05 00:00,22
27-05-05 23:00,21
27-05-05 22:00,25
27-05-05 21:00,15
27-05-05 20:00,13
27-05-05 19:00,8
27-05-05 18:00,10
27-05-05 17:00,12
27-05-05 16:00,12
27-05-05 15:00,14
27-05-05 14:00,17
27-05-05 13:00,16
27-05-05 12:00,17
27-05-05 11:00,20
27-05-05 10:00,23
27-05-05 09:00,24
27-05-05 08:00,31
27-05-05 07:00,31
27-05-05 06:00,38
27-05-05 05:00,24
27-05-05 04:00,19
27-05-05 03:00,18
27-05-05 02:00,16
27-05-05 01:00,15
27-05-05 00:00,17
26-05-05 23:00,22
26-05-05 22:00,23
26-05-05 21:00,17
26-05-05 20:00,16
26-05-05 19:00,15
26-05-05 18:00,18
26-05-05 17:00,16
26-05-05 16:00,12
26-05-05 15:00,11
26-05-05 14:00,14
26-05-05 13:00,14
26-05-05 12:00,15
26-05-05 11:00,21
26-05-05 10:00,31
26-05-05 09:00,35
26-05-05 08:00,34
26-05-05 07:00,33
26-05-05 06:00,34
26-05-05 05:00,30
26-05-05 04:00,26
26-05-05 03:00,24
26-05-05 02:00,26
26-05-05 01:00,21
26-05-05 00:00,29
25-05-05 23:00,43
25-05-05 22:00,39
25-05-05 21:00,30
25-05-05 20:00,18
25-05-05 19:00,14
25-05-05 18:00,11
25-05-05 17:00,12
25-05-05 16:00,12
25-05-05 15:00,14
25-05-05 14:00,14
25-05-05 13:00,12
25-05-05 12:00,12
25-05-05 11:00,14
25-05-05 10:00,20
25-05-05 09:00,28
25-05-05 08:00,32
25-05-05 07:00,27
25-05-05 06:00,27
25-05-05 05:00,22
25-05-05 04:00,20
25-05-05 03:00,17
25-05-05 02:00,22
25-05-05 01:00,29
25-05-05 00:00,27
24-05-05 23:00,32
24-05-05 22:00,47
24-05-05 21:00,34
24-05-05 20:00,17
24-05-05 19:00,12
24-05-05 18:00,18
24-05-05 17:00,15
24-05-05 16:00,13
24-05-05 15:00,13
24-05-05 14:00,
24-05-05 13:00,
24-05-05 12:00,
24-05-05 11:00,
24-05-05 10:00,
24-05-05 09:00,
24-05-05 08:00,
24-05-05 07:00,
24-05-05 06:00,
24-05-05 05:00,
24-05-05 04:00,
24-05-05 03:00,
24-05-05 02:00,
24-05-05 01:00,
24-05-05 00:00,
23-05-05 23:00,
23-05-05 22:00,
23-05-05 21:00,
23-05-05 20:00,
23-05-05 19:00,
23-05-05 18:00,
23-05-05 17:00,
23-05-05 16:00,
23-05-05 15:00,
23-05-05 14:00,
23-05-05 13:00,
23-05-05 12:00,
23-05-05 11:00,
23-05-05 10:00,
23-05-05 09:00,
23-05-05 08:00,
23-05-05 07:00,
23-05-05 06:00,
23-05-05 05:00,
23-05-05 04:00,
23-05-05 03:00,
23-05-05 02:00,
23-05-05 01:00,
23-05-05 00:00,
22-05-05 23:00,
22-05-05 22:00,
22-05-05 21:00,
22-05-05 20:00,
22-05-05 19:00,
22-05-05 18:00,
22-05-05 17:00,
22-05-05 16:00,
22-05-05 15:00,
22-05-05 14:00,
22-05-05 13:00,
22-05-05 12:00,
22-05-05 11:00,
22-05-05 10:00,
22-05-05 09:00,
22-05-05 08:00,
22-05-05 07:00,
22-05-05 06:00,
22-05-05 05:00,7
22-05-05 04:00,8
22-05-05 03:00,9
22-05-05 02:00,14
22-05-05 01:00,35
22-05-05 00:00,30
21-05-05 23:00,28
21-05-05 22:00,27
21-05-05 21:00,17
21-05-05 20:00,12
21-05-05 19:00,12
21-05-05 18:00,12
21-05-05 17:00,13
21-05-05 16:00,11
21-05-05 15:00,12
21-05-05 14:00,14
21-05-05 13:00,12
21-05-05 12:00,13
21-05-05 11:00,15
21-05-05 10:00,17
21-05-05 09:00,19
21-05-05 08:00,18
21-05-05 07:00,18
21-05-05 06:00,18
21-05-05 05:00,18
21-05-05 04:00,16
21-05-05 03:00,14
21-05-05 02:00,17
21-05-05 01:00,19
21-05-05 00:00,23
20-05-05 23:00,22
20-05-05 22:00,25
20-05-05 21:00,21
20-05-05 20:00,14
20-05-05 19:00,12
20-05-05 18:00,15
20-05-05 17:00,16
20-05-05 16:00,17
20-05-05 15:00,16
20-05-05 14:00,15
20-05-05 13:00,13
20-05-05 12:00,14
20-05-05 11:00,16
20-05-05 10:00,18
20-05-05 09:00,22
20-05-05 08:00,28
20-05-05 07:00,33
20-05-05 06:00,30
20-05-05 05:00,22
20-05-05 04:00,19
20-05-05 03:00,17
20-05-05 02:00,17
20-05-05 01:00,18
20-05-05 00:00,15
19-05-05 23:00,14
19-05-05 22:00,18
19-05-05 21:00,20
19-05-05 20:00,17
19-05-05 19:00,10
19-05-05 18:00,14
19-05-05 17:00,16
19-05-05 16:00,13
19-05-05 15:00,14
19-05-05 14:00,12
19-05-05 13:00,10
19-05-05 12:00,12
19-05-05 11:00,14
19-05-05 10:00,22
19-05-05 09:00,26
19-05-05 08:00,34
19-05-05 07:00,39
19-05-05 06:00,38
19-05-05 05:00,28
19-05-05 04:00,23
19-05-05 03:00,26
19-05-05 02:00,26
19-05-05 01:00,40
19-05-05 00:00,51
18-05-05 23:00,33
18-05-05 22:00,21
18-05-05 21:00,17
18-05-05 20:00,13
18-05-05 19:00,11
18-05-05 18:00,12
18-05-05 17:00,10
18-05-05 16:00,13
18-05-05 15:00,15
18-05-05 14:00,12
18-05-05 13:00,14
18-05-05 12:00,16
18-05-05 11:00,21
18-05-05 10:00,20
18-05-05 09:00,27
18-05-05 08:00,31
18-05-05 07:00,31
18-05-05 06:00,27
18-05-05 05:00,21
18-05-05 04:00,18
18-05-05 03:00,18
18-05-05 02:00,19
18-05-05 01:00,20
18-05-05 00:00,20
17-05-05 23:00,18
17-05-05 22:00,17
17-05-05 21:00,17
17-05-05 20:00,16
17-05-05 19:00,15
17-05-05 18:00,15
17-05-05 17:00,15
17-05-05 16:00,15
17-05-05 15:00,18
17-05-05 14:00,14
17-05-05 13:00,16
17-05-05 12:00,18
17-05-05 11:00,17
17-05-05 10:00,18
17-05-05 09:00,19
17-05-05 08:00,22
17-05-05 07:00,25
17-05-05 06:00,22
17-05-05 05:00,23
17-05-05 04:00,18
17-05-05 03:00,15
17-05-05 02:00,17
17-05-05 01:00,13
17-05-05 00:00,10
16-05-05 23:00,10
16-05-05 22:00,20
16-05-05 21:00,21
16-05-05 20:00,12
16-05-05 19:00,9
16-05-05 18:00,9
16-05-05 17:00,8
16-05-05 16:00,7
16-05-05 15:00,7
16-05-05 14:00,8
16-05-05 13:00,8
16-05-05 12:00,8
16-05-05 11:00,7
16-05-05 10:00,10
16-05-05 09:00,11
16-05-05 08:00,10
16-05-05 07:00,9
16-05-05 06:00,10
16-05-05 05:00,9
16-05-05 04:00,9
16-05-05 03:00,12
16-05-05 02:00,9
16-05-05 01:00,15
16-05-05 00:00,12
15-05-05 23:00,10
15-05-05 22:00,10
15-05-05 21:00,9
15-05-05 20:00,9
15-05-05 19:00,8
15-05-05 18:00,9
15-05-05 17:00,9
15-05-05 16:00,9
15-05-05 15:00,9
15-05-05 14:00,9
15-05-05 13:00,7
15-05-05 12:00,8
15-05-05 11:00,7
15-05-05 10:00,8
15-05-05 09:00,8
15-05-05 08:00,9
15-05-05 07:00,8
15-05-05 06:00,10
15-05-05 05:00,8
15-05-05 04:00,6
15-05-05 03:00,8
15-05-05 02:00,8
15-05-05 01:00,11
15-05-05 00:00,15
14-05-05 23:00,10
14-05-05 22:00,13
14-05-05 21:00,16
14-05-05 20:00,16
14-05-05 19:00,18
14-05-05 18:00,20
14-05-05 17:00,17
14-05-05 16:00,23
14-05-05 15:00,22
14-05-05 14:00,23
14-05-05 13:00,23
14-05-05 12:00,21
14-05-05 11:00,22
14-05-05 10:00,19
14-05-05 09:00,19
14-05-05 08:00,20
14-05-05 07:00,21
14-05-05 06:00,18
14-05-05 05:00,15
14-05-05 04:00,13
14-05-05 03:00,13
14-05-05 02:00,13
14-05-05 01:00,15
14-05-05 00:00,15
13-05-05 23:00,16
13-05-05 22:00,16
13-05-05 21:00,16
13-05-05 20:00,15
13-05-05 19:00,12
13-05-05 18:00,10
13-05-05 17:00,11
13-05-05 16:00,11
13-05-05 15:00,10
13-05-05 14:00,14
13-05-05 13:00,12
13-05-05 12:00,12
13-05-05 11:00,15
13-05-05 10:00,20
13-05-05 09:00,22
13-05-05 08:00,39
13-05-05 07:00,48
13-05-05 06:00,40
13-05-05 05:00,36
13-05-05 04:00,14
13-05-05 03:00,13
13-05-05 02:00,13
13-05-05 01:00,20
13-05-05 00:00,21
12-05-05 23:00,28
12-05-05 22:00,30
12-05-05 21:00,24
12-05-05 20:00,17
12-05-05 19:00,13
12-05-05 18:00,14
12-05-05 17:00,15
12-05-05 16:00,13
12-05-05 15:00,18
12-05-05 14:00,15
12-05-05 13:00,14
12-05-05 12:00,13
12-05-05 11:00,14
12-05-05 10:00,15
12-05-05 09:00,24
12-05-05 08:00,32
12-05-05 07:00,35
12-05-05 06:00,29
12-05-05 05:00,24
12-05-05 04:00,22
12-05-05 03:00,19
12-05-05 02:00,20
12-05-05 01:00,19
12-05-05 00:00,19
11-05-05 23:00,19
11-05-05 22:00,18
11-05-05 21:00,16
11-05-05 20:00,18
11-05-05 19:00,19
11-05-05 18:00,12
11-05-05 17:00,12
11-05-05 16:00,13
11-05-05 15:00,14
11-05-05 14:00,12
11-05-05 13:00,13
11-05-05 12:00,13
11-05-05 11:00,15
11-05-05 10:00,17
11-05-05 09:00,17
11-05-05 08:00,18
11-05-05 07:00,28
11-05-05 06:00,24
11-05-05 05:00,19
11-05-05 04:00,17
11-05-05 03:00,18
11-05-05 02:00,17
11-05-05 01:00,19
11-05-05 00:00,26
10-05-05 23:00,26
10-05-05 22:00,20
10-05-05 21:00,14
10-05-05 20:00,15
10-05-05 19:00,15
10-05-05 18:00,13
10-05-05 17:00,12
10-05-05 16:00,10
10-05-05 15:00,13
10-05-05 14:00,12
10-05-05 13:00,13
10-05-05 12:00,15
10-05-05 11:00,16
10-05-05 10:00,14
10-05-05 09:00,19
10-05-05 08:00,27
10-05-05 07:00,32
10-05-05 06:00,26
10-05-05 05:00,22
10-05-05 04:00,16
10-05-05 03:00,14
10-05-05 02:00,17
10-05-05 01:00,15
10-05-05 00:00,16
09-05-05 23:00,20
09-05-05 22:00,21
09-05-05 21:00,18
09-05-05 20:00,20
09-05-05 19:00,18
09-05-05 18:00,15
09-05-05 17:00,15
09-05-05 16:00,13
09-05-05 15:00,13
09-05-05 14:00,12
09-05-05 13:00,13
09-05-05 12:00,15
09-05-05 11:00,13
09-05-05 10:00,14
09-05-05 09:00,18
09-05-05 08:00,20
09-05-05 07:00,26
