Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-05-05,8.82
30-05-05,
29-05-05,21.50
28-05-05,
27-05-05,24.06
26-05-05,
25-05-05,17.55
24-05-05,
23-05-05,19.96
22-05-05,
21-05-05,17.84
20-05-05,
19-05-05,15.62
18-05-05,
17-05-05,19.61
16-05-05,
15-05-05,13.47
14-05-05,
13-05-05,12.84
12-05-05,
11-05-05,12.34
10-05-05,
09-05-05,10.77
08-05-05,
07-05-05,8.73
06-05-05,
05-05-05,19.22
04-05-05,
03-05-05,25.29
02-05-05,
01-05-05,28.99

