Datum Zeit,Radebeul-Wahnsdorf NO2
,µg/m³
01-06-05 00:00,9
31-05-05 23:00,7
31-05-05 22:00,8
31-05-05 21:00,7
31-05-05 20:00,7
31-05-05 19:00,6
31-05-05 18:00,6
31-05-05 17:00,5
31-05-05 16:00,5
31-05-05 15:00,4
31-05-05 14:00,4
31-05-05 13:00,5
31-05-05 12:00,5
31-05-05 11:00,7
31-05-05 10:00,6
31-05-05 09:00,5
31-05-05 08:00,6
31-05-05 07:00,6
31-05-05 06:00,6
31-05-05 05:00,6
31-05-05 04:00,5
31-05-05 03:00,6
31-05-05 02:00,6
31-05-05 01:00,7
31-05-05 00:00,8
30-05-05 23:00,8
30-05-05 22:00,8
30-05-05 21:00,9
30-05-05 20:00,9
30-05-05 19:00,9
30-05-05 18:00,9
30-05-05 17:00,8
30-05-05 16:00,8
30-05-05 15:00,8
30-05-05 14:00,7
30-05-05 13:00,8
30-05-05 12:00,9
30-05-05 11:00,9
30-05-05 10:00,9
30-05-05 09:00,10
30-05-05 08:00,18
30-05-05 07:00,15
30-05-05 06:00,19
30-05-05 05:00,18
30-05-05 04:00,30
30-05-05 03:00,18
30-05-05 02:00,11
30-05-05 01:00,19
30-05-05 00:00,24
29-05-05 23:00,20
29-05-05 22:00,13
29-05-05 21:00,17
29-05-05 20:00,10
29-05-05 19:00,8
29-05-05 18:00,7
29-05-05 17:00,6
29-05-05 16:00,6
29-05-05 15:00,6
29-05-05 14:00,6
29-05-05 13:00,6
29-05-05 12:00,6
29-05-05 11:00,6
29-05-05 10:00,6
29-05-05 09:00,6
29-05-05 08:00,7
29-05-05 07:00,9
29-05-05 06:00,14
29-05-05 05:00,16
29-05-05 04:00,13
29-05-05 03:00,11
29-05-05 02:00,13
29-05-05 01:00,14
29-05-05 00:00,21
28-05-05 23:00,22
28-05-05 22:00,21
28-05-05 21:00,21
28-05-05 20:00,17
28-05-05 19:00,10
28-05-05 18:00,10
28-05-05 17:00,9
28-05-05 16:00,10
28-05-05 15:00,10
28-05-05 14:00,11
28-05-05 13:00,9
28-05-05 12:00,11
28-05-05 11:00,11
28-05-05 10:00,15
28-05-05 09:00,18
28-05-05 08:00,20
28-05-05 07:00,18
28-05-05 06:00,15
28-05-05 05:00,11
28-05-05 04:00,11
28-05-05 03:00,13
28-05-05 02:00,17
28-05-05 01:00,23
28-05-05 00:00,24
27-05-05 23:00,25
27-05-05 22:00,27
27-05-05 21:00,25
27-05-05 20:00,20
27-05-05 19:00,12
27-05-05 18:00,9
27-05-05 17:00,9
27-05-05 16:00,9
27-05-05 15:00,7
27-05-05 14:00,6
27-05-05 13:00,7
27-05-05 12:00,8
27-05-05 11:00,12
27-05-05 10:00,33
27-05-05 09:00,37
27-05-05 08:00,40
27-05-05 07:00,35
27-05-05 06:00,21
27-05-05 05:00,14
27-05-05 04:00,12
27-05-05 03:00,13
27-05-05 02:00,15
27-05-05 01:00,17
27-05-05 00:00,19
26-05-05 23:00,15
26-05-05 22:00,18
26-05-05 21:00,20
26-05-05 20:00,17
26-05-05 19:00,13
26-05-05 18:00,11
26-05-05 17:00,12
26-05-05 16:00,13
26-05-05 15:00,12
26-05-05 14:00,12
26-05-05 13:00,12
26-05-05 12:00,13
26-05-05 11:00,16
26-05-05 10:00,25
26-05-05 09:00,30
26-05-05 08:00,38
26-05-05 07:00,30
26-05-05 06:00,16
26-05-05 05:00,16
26-05-05 04:00,12
26-05-05 03:00,14
26-05-05 02:00,21
26-05-05 01:00,46
26-05-05 00:00,41
