Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-05-05,9
30-05-05,28
29-05-05,28
28-05-05,26
27-05-05,24
26-05-05,21
25-05-05,16
24-05-05,14
23-05-05,17
22-05-05,11
21-05-05,17
20-05-05,20
19-05-05,17
18-05-05,18
17-05-05,19
16-05-05,11
15-05-05,12
14-05-05,18
13-05-05,16
12-05-05,14
11-05-05,10
10-05-05,10
09-05-05,8
08-05-05,5
07-05-05,6
06-05-05,11
05-05-05,21
04-05-05,14
03-05-05,29
02-05-05,32
01-05-05,53

