Datum Zeit,Borna PM10
,µg/m³
31-05-05,22
30-05-05,35
29-05-05,25
28-05-05,33
27-05-05,
26-05-05,41
25-05-05,23
24-05-05,24
23-05-05,23
22-05-05,13
21-05-05,19
20-05-05,24
19-05-05,21
18-05-05,27
17-05-05,15
16-05-05,14
15-05-05,15
14-05-05,20
13-05-05,23
12-05-05,25
11-05-05,14
10-05-05,16
09-05-05,13
08-05-05,8
07-05-05,11
06-05-05,15
05-05-05,21
04-05-05,31
03-05-05,41
02-05-05,46
01-05-05,51

