Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
31-05-05,10.37
30-05-05,
29-05-05,20.25
28-05-05,
27-05-05,23.77
26-05-05,
25-05-05,17.69
24-05-05,
23-05-05,18.81
22-05-05,
21-05-05,16.27
20-05-05,
19-05-05,17.86
18-05-05,
17-05-05,15.74
16-05-05,
15-05-05,11.98
14-05-05,
13-05-05,13.89
12-05-05,
11-05-05,12.60
10-05-05,
09-05-05,12.43
08-05-05,
07-05-05,8.69
06-05-05,
05-05-05,15.32
04-05-05,
03-05-05,27.62
02-05-05,
01-05-05,49.61

