Datum Zeit,Collmberg NO2
,µg/m³
01-06-05 00:00,10
31-05-05 23:00,9
31-05-05 22:00,7
31-05-05 21:00,7
31-05-05 20:00,8
31-05-05 19:00,6
31-05-05 18:00,7
31-05-05 17:00,7
31-05-05 16:00,5
31-05-05 15:00,5
31-05-05 14:00,4
31-05-05 13:00,5
31-05-05 12:00,4
31-05-05 11:00,6
31-05-05 10:00,7
31-05-05 09:00,15
31-05-05 08:00,23
31-05-05 07:00,6
31-05-05 06:00,6
31-05-05 05:00,6
31-05-05 04:00,6
31-05-05 03:00,6
31-05-05 02:00,7
31-05-05 01:00,7
31-05-05 00:00,7
30-05-05 23:00,10
30-05-05 22:00,11
30-05-05 21:00,11
30-05-05 20:00,11
30-05-05 19:00,11
30-05-05 18:00,12
30-05-05 17:00,12
30-05-05 16:00,11
30-05-05 15:00,12
30-05-05 14:00,14
30-05-05 13:00,10
30-05-05 12:00,10
30-05-05 11:00,10
30-05-05 10:00,12
30-05-05 09:00,11
30-05-05 08:00,16
30-05-05 07:00,20
30-05-05 06:00,9
30-05-05 05:00,8
30-05-05 04:00,9
30-05-05 03:00,10
30-05-05 02:00,9
30-05-05 01:00,6
30-05-05 00:00,6
29-05-05 23:00,5
29-05-05 22:00,5
29-05-05 21:00,6
29-05-05 20:00,5
29-05-05 19:00,4
29-05-05 18:00,4
29-05-05 17:00,4
29-05-05 16:00,4
29-05-05 15:00,4
29-05-05 14:00,4
29-05-05 13:00,4
29-05-05 12:00,4
29-05-05 11:00,4
29-05-05 10:00,5
29-05-05 09:00,6
29-05-05 08:00,6
29-05-05 07:00,7
29-05-05 06:00,7
29-05-05 05:00,8
29-05-05 04:00,12
29-05-05 03:00,13
29-05-05 02:00,13
29-05-05 01:00,15
29-05-05 00:00,15
28-05-05 23:00,16
28-05-05 22:00,11
28-05-05 21:00,9
28-05-05 20:00,7
28-05-05 19:00,6
28-05-05 18:00,4
28-05-05 17:00,5
28-05-05 16:00,5
28-05-05 15:00,5
28-05-05 14:00,6
28-05-05 13:00,6
28-05-05 12:00,8
28-05-05 11:00,10
28-05-05 10:00,8
28-05-05 09:00,11
28-05-05 08:00,19
28-05-05 07:00,20
28-05-05 06:00,21
28-05-05 05:00,18
28-05-05 04:00,17
28-05-05 03:00,18
28-05-05 02:00,16
28-05-05 01:00,17
28-05-05 00:00,16
27-05-05 23:00,11
27-05-05 22:00,6
27-05-05 21:00,7
27-05-05 20:00,4
27-05-05 19:00,4
27-05-05 18:00,5
27-05-05 17:00,12
27-05-05 16:00,19
27-05-05 15:00,6
27-05-05 14:00,8
27-05-05 13:00,13
27-05-05 12:00,7
27-05-05 11:00,10
27-05-05 10:00,10
27-05-05 09:00,9
27-05-05 08:00,10
27-05-05 07:00,11
27-05-05 06:00,10
27-05-05 05:00,9
27-05-05 04:00,9
27-05-05 03:00,10
27-05-05 02:00,13
27-05-05 01:00,17
27-05-05 00:00,20
26-05-05 23:00,20
26-05-05 22:00,16
26-05-05 21:00,13
26-05-05 20:00,11
26-05-05 19:00,8
26-05-05 18:00,9
26-05-05 17:00,8
26-05-05 16:00,8
26-05-05 15:00,10
26-05-05 14:00,10
26-05-05 13:00,6
26-05-05 12:00,12
26-05-05 11:00,18
26-05-05 10:00,12
26-05-05 09:00,14
26-05-05 08:00,11
26-05-05 07:00,7
26-05-05 06:00,7
26-05-05 05:00,8
26-05-05 04:00,7
26-05-05 03:00,8
26-05-05 02:00,7
26-05-05 01:00,8
26-05-05 00:00,7
25-05-05 23:00,5
25-05-05 22:00,6
25-05-05 21:00,6
25-05-05 20:00,6
25-05-05 19:00,7
25-05-05 18:00,12
25-05-05 17:00,17
25-05-05 16:00,10
25-05-05 15:00,8
25-05-05 14:00,9
25-05-05 13:00,7
25-05-05 12:00,9
25-05-05 11:00,11
25-05-05 10:00,12
25-05-05 09:00,13
25-05-05 08:00,12
25-05-05 07:00,12
