Datum Zeit,Annaberg-Buchholz SO2
,µg/m³
01-06-05 00:00,1.2
31-05-05 23:00,1.9
31-05-05 22:00,1.9
31-05-05 21:00,1.0
31-05-05 20:00,1.0
31-05-05 19:00,1.0
31-05-05 18:00,1.0
31-05-05 17:00,1.1
31-05-05 16:00,1.1
31-05-05 15:00,1.0
31-05-05 14:00,1.0
31-05-05 13:00,1.1
31-05-05 12:00,1.1
31-05-05 11:00,1.0
31-05-05 10:00,1.0
31-05-05 09:00,1.0
31-05-05 08:00,1.0
31-05-05 07:00,1.0
31-05-05 06:00,1.0
31-05-05 05:00,1.0
31-05-05 04:00,1.0
31-05-05 03:00,1.0
31-05-05 02:00,1.0
31-05-05 01:00,1.0
31-05-05 00:00,1.0
30-05-05 23:00,1.3
30-05-05 22:00,1.5
30-05-05 21:00,1.0
30-05-05 20:00,1.1
30-05-05 19:00,2.0
30-05-05 18:00,2.0
30-05-05 17:00,2.5
30-05-05 16:00,2.7
30-05-05 15:00,2.0
30-05-05 14:00,2.7
30-05-05 13:00,2.7
30-05-05 12:00,3.8
30-05-05 11:00,4.9
30-05-05 10:00,5.5
30-05-05 09:00,5.7
30-05-05 08:00,7.6
30-05-05 07:00,8.5
30-05-05 06:00,10.2
30-05-05 05:00,11.2
30-05-05 04:00,6.1
30-05-05 03:00,3.2
30-05-05 02:00,1.5
30-05-05 01:00,1.6
30-05-05 00:00,1.8
29-05-05 23:00,1.5
29-05-05 22:00,1.7
29-05-05 21:00,1.5
29-05-05 20:00,1.5
29-05-05 19:00,1.2
29-05-05 18:00,1.3
29-05-05 17:00,1.1
29-05-05 16:00,1.6
29-05-05 15:00,1.3
29-05-05 14:00,2.5
29-05-05 13:00,2.2
29-05-05 12:00,2.7
29-05-05 11:00,3.1
29-05-05 10:00,3.1
29-05-05 09:00,2.9
29-05-05 08:00,2.9
29-05-05 07:00,3.0
29-05-05 06:00,1.1
29-05-05 05:00,1.4
29-05-05 04:00,1.3
29-05-05 03:00,1.8
29-05-05 02:00,2.3
29-05-05 01:00,3.6
29-05-05 00:00,5.8
28-05-05 23:00,4.9
28-05-05 22:00,5.3
28-05-05 21:00,10.0
28-05-05 20:00,19.7
28-05-05 19:00,20.7
28-05-05 18:00,5.9
28-05-05 17:00,4.9
28-05-05 16:00,9.7
28-05-05 15:00,12.9
28-05-05 14:00,9.2
28-05-05 13:00,2.2
28-05-05 12:00,1.0
28-05-05 11:00,1.0
28-05-05 10:00,1.1
28-05-05 09:00,1.4
28-05-05 08:00,1.0
28-05-05 07:00,1.0
28-05-05 06:00,1.0
28-05-05 05:00,1.0
28-05-05 04:00,1.0
28-05-05 03:00,1.0
28-05-05 02:00,1.8
28-05-05 01:00,3.6
28-05-05 00:00,7.0
27-05-05 23:00,5.9
27-05-05 22:00,4.9
27-05-05 21:00,9.3
27-05-05 20:00,10.2
27-05-05 19:00,14.1
27-05-05 18:00,49.1
27-05-05 17:00,42.6
27-05-05 16:00,3.1
27-05-05 15:00,1.0
27-05-05 14:00,1.0
27-05-05 13:00,1.0
27-05-05 12:00,1.0
27-05-05 11:00,1.0
27-05-05 10:00,1.0
27-05-05 09:00,1.0
27-05-05 08:00,1.1
27-05-05 07:00,1.0
27-05-05 06:00,1.0
27-05-05 05:00,1.0
27-05-05 04:00,1.0
27-05-05 03:00,1.0
27-05-05 02:00,1.0
27-05-05 01:00,1.0
27-05-05 00:00,1.0
26-05-05 23:00,1.6
26-05-05 22:00,3.3
26-05-05 21:00,3.1
26-05-05 20:00,6.4
26-05-05 19:00,1.0
26-05-05 18:00,1.0
26-05-05 17:00,1.0
26-05-05 16:00,2.8
26-05-05 15:00,1.3
26-05-05 14:00,2.7
26-05-05 13:00,7.7
26-05-05 12:00,7.1
26-05-05 11:00,5.3
26-05-05 10:00,2.9
26-05-05 09:00,4.9
26-05-05 08:00,29.5
26-05-05 07:00,28.2
26-05-05 06:00,2.4
26-05-05 05:00,1.0
26-05-05 04:00,1.0
26-05-05 03:00,1.0
26-05-05 02:00,1.0
26-05-05 01:00,1.0
26-05-05 00:00,1.0
25-05-05 23:00,1.0
25-05-05 22:00,1.0
25-05-05 21:00,1.0
25-05-05 20:00,1.0
25-05-05 19:00,1.0
25-05-05 18:00,1.0
25-05-05 17:00,1.0
25-05-05 16:00,1.0
25-05-05 15:00,1.0
25-05-05 14:00,1.0
25-05-05 13:00,
25-05-05 12:00,
25-05-05 11:00,
25-05-05 10:00,1.0
25-05-05 09:00,1.2
25-05-05 08:00,1.5
25-05-05 07:00,1.2
25-05-05 06:00,1.0
25-05-05 05:00,1.0
25-05-05 04:00,1.0
25-05-05 03:00,1.0
25-05-05 02:00,1.0
25-05-05 01:00,1.0
25-05-05 00:00,1.0
24-05-05 23:00,1.4
24-05-05 22:00,3.3
24-05-05 21:00,5.0
24-05-05 20:00,12.4
24-05-05 19:00,17.4
24-05-05 18:00,22.8
24-05-05 17:00,7.8
24-05-05 16:00,1.5
24-05-05 15:00,1.6
24-05-05 14:00,1.2
24-05-05 13:00,1.2
24-05-05 12:00,2.1
24-05-05 11:00,2.2
24-05-05 10:00,2.8
24-05-05 09:00,2.9
24-05-05 08:00,2.3
24-05-05 07:00,2.4
24-05-05 06:00,1.7
24-05-05 05:00,1.6
24-05-05 04:00,1.2
24-05-05 03:00,1.0
24-05-05 02:00,1.6
24-05-05 01:00,1.1
24-05-05 00:00,1.3
23-05-05 23:00,1.0
23-05-05 22:00,1.0
23-05-05 21:00,1.0
23-05-05 20:00,1.0
23-05-05 19:00,1.0
23-05-05 18:00,1.0
23-05-05 17:00,1.0
23-05-05 16:00,1.0
23-05-05 15:00,1.0
23-05-05 14:00,1.0
23-05-05 13:00,1.0
23-05-05 12:00,1.0
23-05-05 11:00,1.0
23-05-05 10:00,1.0
23-05-05 09:00,1.0
23-05-05 08:00,1.0
23-05-05 07:00,1.0
23-05-05 06:00,1.0
23-05-05 05:00,1.0
23-05-05 04:00,1.0
23-05-05 03:00,1.0
23-05-05 02:00,1.0
23-05-05 01:00,1.0
23-05-05 00:00,1.0
22-05-05 23:00,1.6
22-05-05 22:00,3.4
22-05-05 21:00,1.6
22-05-05 20:00,1.3
22-05-05 19:00,2.0
22-05-05 18:00,1.0
22-05-05 17:00,1.7
22-05-05 16:00,1.2
22-05-05 15:00,1.5
22-05-05 14:00,1.1
22-05-05 13:00,1.5
22-05-05 12:00,1.8
22-05-05 11:00,1.7
22-05-05 10:00,2.2
22-05-05 09:00,1.8
22-05-05 08:00,1.7
22-05-05 07:00,1.7
22-05-05 06:00,2.0
22-05-05 05:00,1.6
22-05-05 04:00,1.4
22-05-05 03:00,2.4
22-05-05 02:00,7.5
22-05-05 01:00,13.9
22-05-05 00:00,3.2
21-05-05 23:00,1.7
21-05-05 22:00,1.0
21-05-05 21:00,1.0
21-05-05 20:00,1.0
21-05-05 19:00,1.0
21-05-05 18:00,3.6
21-05-05 17:00,7.4
21-05-05 16:00,1.5
21-05-05 15:00,1.0
21-05-05 14:00,1.0
21-05-05 13:00,1.0
21-05-05 12:00,4.0
21-05-05 11:00,7.8
21-05-05 10:00,1.0
21-05-05 09:00,1.9
21-05-05 08:00,1.8
21-05-05 07:00,1.0
21-05-05 06:00,1.0
21-05-05 05:00,1.0
21-05-05 04:00,1.7
21-05-05 03:00,4.1
21-05-05 02:00,3.8
21-05-05 01:00,5.6
21-05-05 00:00,11.5
20-05-05 23:00,12.5
20-05-05 22:00,6.4
20-05-05 21:00,6.1
20-05-05 20:00,21.1
20-05-05 19:00,25.5
20-05-05 18:00,9.2
20-05-05 17:00,6.9
20-05-05 16:00,5.2
20-05-05 15:00,2.9
20-05-05 14:00,2.9
20-05-05 13:00,3.9
20-05-05 12:00,4.0
20-05-05 11:00,2.2
20-05-05 10:00,1.7
20-05-05 09:00,2.4
20-05-05 08:00,2.4
20-05-05 07:00,1.5
20-05-05 06:00,1.0
20-05-05 05:00,1.0
20-05-05 04:00,1.0
20-05-05 03:00,1.0
20-05-05 02:00,1.0
20-05-05 01:00,1.0
20-05-05 00:00,1.0
19-05-05 23:00,1.7
19-05-05 22:00,3.8
19-05-05 21:00,3.0
19-05-05 20:00,4.2
19-05-05 19:00,7.0
19-05-05 18:00,18.2
19-05-05 17:00,23.4
19-05-05 16:00,23.1
19-05-05 15:00,16.9
19-05-05 14:00,16.3
19-05-05 13:00,14.7
19-05-05 12:00,7.2
19-05-05 11:00,1.7
19-05-05 10:00,1.7
19-05-05 09:00,1.9
19-05-05 08:00,2.3
19-05-05 07:00,3.0
19-05-05 06:00,2.9
19-05-05 05:00,1.5
19-05-05 04:00,1.1
19-05-05 03:00,1.2
19-05-05 02:00,1.3
19-05-05 01:00,1.2
19-05-05 00:00,1.3
18-05-05 23:00,1.0
18-05-05 22:00,1.0
18-05-05 21:00,1.1
18-05-05 20:00,1.1
18-05-05 19:00,1.0
18-05-05 18:00,1.0
18-05-05 17:00,1.1
18-05-05 16:00,1.0
18-05-05 15:00,1.0
18-05-05 14:00,1.0
18-05-05 13:00,1.0
18-05-05 12:00,1.0
18-05-05 11:00,1.0
18-05-05 10:00,1.0
18-05-05 09:00,1.0
18-05-05 08:00,1.0
18-05-05 07:00,1.0
18-05-05 06:00,1.0
18-05-05 05:00,1.0
18-05-05 04:00,1.0
18-05-05 03:00,1.0
18-05-05 02:00,1.0
18-05-05 01:00,1.0
18-05-05 00:00,1.0
17-05-05 23:00,1.0
17-05-05 22:00,1.0
17-05-05 21:00,1.0
17-05-05 20:00,1.0
17-05-05 19:00,1.0
17-05-05 18:00,1.0
17-05-05 17:00,1.0
17-05-05 16:00,1.0
17-05-05 15:00,1.0
17-05-05 14:00,1.0
17-05-05 13:00,1.2
17-05-05 12:00,1.0
17-05-05 11:00,1.0
17-05-05 10:00,1.0
17-05-05 09:00,1.0
17-05-05 08:00,1.0
17-05-05 07:00,1.0
17-05-05 06:00,1.1
17-05-05 05:00,1.0
17-05-05 04:00,1.4
17-05-05 03:00,1.0
17-05-05 02:00,1.3
17-05-05 01:00,1.3
17-05-05 00:00,1.7
16-05-05 23:00,6.9
16-05-05 22:00,10.9
16-05-05 21:00,15.4
16-05-05 20:00,21.2
16-05-05 19:00,17.3
16-05-05 18:00,8.8
16-05-05 17:00,3.4
16-05-05 16:00,2.3
16-05-05 15:00,6.0
16-05-05 14:00,4.8
16-05-05 13:00,3.0
16-05-05 12:00,1.1
16-05-05 11:00,1.0
16-05-05 10:00,1.0
16-05-05 09:00,1.0
16-05-05 08:00,1.0
16-05-05 07:00,1.0
16-05-05 06:00,1.0
16-05-05 05:00,1.0
16-05-05 04:00,1.0
16-05-05 03:00,1.0
16-05-05 02:00,1.0
16-05-05 01:00,1.0
16-05-05 00:00,1.0
15-05-05 23:00,1.0
15-05-05 22:00,1.0
15-05-05 21:00,1.0
15-05-05 20:00,1.0
15-05-05 19:00,1.0
15-05-05 18:00,1.0
15-05-05 17:00,1.0
15-05-05 16:00,1.0
15-05-05 15:00,1.0
15-05-05 14:00,1.0
15-05-05 13:00,1.0
15-05-05 12:00,1.0
15-05-05 11:00,1.0
15-05-05 10:00,1.0
15-05-05 09:00,1.0
15-05-05 08:00,1.0
15-05-05 07:00,1.0
15-05-05 06:00,1.0
15-05-05 05:00,1.0
15-05-05 04:00,1.0
15-05-05 03:00,1.0
15-05-05 02:00,1.0
15-05-05 01:00,1.0
15-05-05 00:00,1.2
14-05-05 23:00,1.8
14-05-05 22:00,1.1
14-05-05 21:00,1.3
14-05-05 20:00,1.3
14-05-05 19:00,1.3
14-05-05 18:00,2.4
14-05-05 17:00,3.4
14-05-05 16:00,5.1
14-05-05 15:00,7.3
14-05-05 14:00,40.6
14-05-05 13:00,54.3
14-05-05 12:00,94.0
14-05-05 11:00,87.0
14-05-05 10:00,92.2
14-05-05 09:00,45.3
14-05-05 08:00,13.2
14-05-05 07:00,10.9
14-05-05 06:00,11.3
14-05-05 05:00,10.1
14-05-05 04:00,7.9
14-05-05 03:00,19.3
14-05-05 02:00,21.1
14-05-05 01:00,19.0
14-05-05 00:00,5.6
13-05-05 23:00,3.3
13-05-05 22:00,1.0
13-05-05 21:00,1.8
13-05-05 20:00,2.7
13-05-05 19:00,1.7
13-05-05 18:00,2.8
13-05-05 17:00,2.1
13-05-05 16:00,1.0
13-05-05 15:00,1.7
13-05-05 14:00,4.1
13-05-05 13:00,4.0
13-05-05 12:00,6.1
13-05-05 11:00,10.0
13-05-05 10:00,16.1
13-05-05 09:00,12.1
13-05-05 08:00,10.7
13-05-05 07:00,2.1
13-05-05 06:00,1.0
13-05-05 05:00,1.0
13-05-05 04:00,1.0
13-05-05 03:00,1.0
13-05-05 02:00,1.0
13-05-05 01:00,1.0
13-05-05 00:00,1.0
12-05-05 23:00,1.0
12-05-05 22:00,1.0
12-05-05 21:00,1.0
12-05-05 20:00,1.0
12-05-05 19:00,1.0
12-05-05 18:00,1.0
12-05-05 17:00,1.0
