Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-05-05,18
30-05-05,38
29-05-05,28
28-05-05,31
27-05-05,35
26-05-05,33
25-05-05,26
24-05-05,28
23-05-05,28
22-05-05,16
21-05-05,23
20-05-05,33
19-05-05,30
18-05-05,23
17-05-05,27
16-05-05,17
15-05-05,17
14-05-05,25
13-05-05,22
12-05-05,24
11-05-05,21
10-05-05,22
09-05-05,19
08-05-05,11
07-05-05,14
06-05-05,20
05-05-05,25
04-05-05,29
03-05-05,49
02-05-05,47
01-05-05,60

