Datum Zeit,Carlsfeld O3
,µg/m³
01-06-05 00:00,55
31-05-05 23:00,61
31-05-05 22:00,69
31-05-05 21:00,51
31-05-05 20:00,76
31-05-05 19:00,86
31-05-05 18:00,94
31-05-05 17:00,99
31-05-05 16:00,99
31-05-05 15:00,99
31-05-05 14:00,96
31-05-05 13:00,91
31-05-05 12:00,86
31-05-05 11:00,83
31-05-05 10:00,74
31-05-05 09:00,69
31-05-05 08:00,71
31-05-05 07:00,67
31-05-05 06:00,62
31-05-05 05:00,64
31-05-05 04:00,63
31-05-05 03:00,64
31-05-05 02:00,66
31-05-05 01:00,52
31-05-05 00:00,43
30-05-05 23:00,57
30-05-05 22:00,68
30-05-05 21:00,71
30-05-05 20:00,80
30-05-05 19:00,85
30-05-05 18:00,95
30-05-05 17:00,111
30-05-05 16:00,117
30-05-05 15:00,122
30-05-05 14:00,125
30-05-05 13:00,128
30-05-05 12:00,130
30-05-05 11:00,129
30-05-05 10:00,117
30-05-05 09:00,96
30-05-05 08:00,107
30-05-05 07:00,123
30-05-05 06:00,110
30-05-05 05:00,108
30-05-05 04:00,112
30-05-05 03:00,125
30-05-05 02:00,134
30-05-05 01:00,124
30-05-05 00:00,113
29-05-05 23:00,112
29-05-05 22:00,99
29-05-05 21:00,102
29-05-05 20:00,113
29-05-05 19:00,128
29-05-05 18:00,137
29-05-05 17:00,132
29-05-05 16:00,121
29-05-05 15:00,143
29-05-05 14:00,125
29-05-05 13:00,129
29-05-05 12:00,125
29-05-05 11:00,118
29-05-05 10:00,117
29-05-05 09:00,112
29-05-05 08:00,115
29-05-05 07:00,113
29-05-05 06:00,103
29-05-05 05:00,103
29-05-05 04:00,122
29-05-05 03:00,122
29-05-05 02:00,98
29-05-05 01:00,107
29-05-05 00:00,129
28-05-05 23:00,133
28-05-05 22:00,133
28-05-05 21:00,132
28-05-05 20:00,130
28-05-05 19:00,138
28-05-05 18:00,139
28-05-05 17:00,135
28-05-05 16:00,120
28-05-05 15:00,123
28-05-05 14:00,126
28-05-05 13:00,129
28-05-05 12:00,135
28-05-05 11:00,133
28-05-05 10:00,130
28-05-05 09:00,127
28-05-05 08:00,126
28-05-05 07:00,125
28-05-05 06:00,136
28-05-05 05:00,145
28-05-05 04:00,148
28-05-05 03:00,153
28-05-05 02:00,157
28-05-05 01:00,156
28-05-05 00:00,154
27-05-05 23:00,143
27-05-05 22:00,140
27-05-05 21:00,136
27-05-05 20:00,136
27-05-05 19:00,132
27-05-05 18:00,135
27-05-05 17:00,144
27-05-05 16:00,136
27-05-05 15:00,135
27-05-05 14:00,132
27-05-05 13:00,127
27-05-05 12:00,124
27-05-05 11:00,123
27-05-05 10:00,125
27-05-05 09:00,122
27-05-05 08:00,119
27-05-05 07:00,116
27-05-05 06:00,114
27-05-05 05:00,115
27-05-05 04:00,118
27-05-05 03:00,124
27-05-05 02:00,128
27-05-05 01:00,130
27-05-05 00:00,134
26-05-05 23:00,136
26-05-05 22:00,135
26-05-05 21:00,128
26-05-05 20:00,129
26-05-05 19:00,131
26-05-05 18:00,135
26-05-05 17:00,135
26-05-05 16:00,131
26-05-05 15:00,125
26-05-05 14:00,119
26-05-05 13:00,120
26-05-05 12:00,118
26-05-05 11:00,116
26-05-05 10:00,114
26-05-05 09:00,118
26-05-05 08:00,113
26-05-05 07:00,96
26-05-05 06:00,80
26-05-05 05:00,88
26-05-05 04:00,75
26-05-05 03:00,66
26-05-05 02:00,64
26-05-05 01:00,70
26-05-05 00:00,74
25-05-05 23:00,72
25-05-05 22:00,62
25-05-05 21:00,85
25-05-05 20:00,90
25-05-05 19:00,108
25-05-05 18:00,110
25-05-05 17:00,113
25-05-05 16:00,112
25-05-05 15:00,112
25-05-05 14:00,111
25-05-05 13:00,105
25-05-05 12:00,105
25-05-05 11:00,104
25-05-05 10:00,106
25-05-05 09:00,109
25-05-05 08:00,104
25-05-05 07:00,96
25-05-05 06:00,84
25-05-05 05:00,70
25-05-05 04:00,55
25-05-05 03:00,55
25-05-05 02:00,60
25-05-05 01:00,59
25-05-05 00:00,48
24-05-05 23:00,42
24-05-05 22:00,42
24-05-05 21:00,50
24-05-05 20:00,97
24-05-05 19:00,110
24-05-05 18:00,114
24-05-05 17:00,117
24-05-05 16:00,112
24-05-05 15:00,112
