Datum Zeit,Goerlitz CO
,mg/m3
01-06-05 00:00,0.2
31-05-05 23:00,0.4
31-05-05 22:00,0.9
31-05-05 21:00,0.7
31-05-05 20:00,0.6
31-05-05 19:00,0.5
31-05-05 18:00,0.6
31-05-05 17:00,0.6
31-05-05 16:00,0.6
31-05-05 15:00,0.8
31-05-05 14:00,0.7
31-05-05 13:00,0.5
31-05-05 12:00,0.4
31-05-05 11:00,0.5
31-05-05 10:00,0.5
31-05-05 09:00,0.5
31-05-05 08:00,0.4
31-05-05 07:00,0.5
31-05-05 06:00,0.4
31-05-05 05:00,0.4
31-05-05 04:00,0.2
31-05-05 03:00,0.2
31-05-05 02:00,0.3
31-05-05 01:00,0.3
31-05-05 00:00,0.4
30-05-05 23:00,0.4
30-05-05 22:00,0.5
30-05-05 21:00,0.5
30-05-05 20:00,0.5
30-05-05 19:00,0.6
30-05-05 18:00,0.6
30-05-05 17:00,0.7
30-05-05 16:00,0.9
30-05-05 15:00,0.9
30-05-05 14:00,0.7
30-05-05 13:00,0.6
30-05-05 12:00,0.7
30-05-05 11:00,0.7
30-05-05 10:00,0.7
30-05-05 09:00,0.8
30-05-05 08:00,0.8
30-05-05 07:00,0.9
30-05-05 06:00,0.8
30-05-05 05:00,0.7
30-05-05 04:00,0.4
30-05-05 03:00,0.3
30-05-05 02:00,0.3
30-05-05 01:00,0.3
30-05-05 00:00,0.3
29-05-05 23:00,0.6
29-05-05 22:00,0.6
29-05-05 21:00,0.5
29-05-05 20:00,0.6
29-05-05 19:00,0.6
29-05-05 18:00,0.7
29-05-05 17:00,0.6
29-05-05 16:00,0.5
29-05-05 15:00,0.5
29-05-05 14:00,0.5
29-05-05 13:00,0.5
29-05-05 12:00,0.6
29-05-05 11:00,0.7
29-05-05 10:00,0.6
29-05-05 09:00,0.7
29-05-05 08:00,0.5
29-05-05 07:00,0.5
29-05-05 06:00,0.5
29-05-05 05:00,0.6
29-05-05 04:00,0.5
29-05-05 03:00,0.5
29-05-05 02:00,0.5
29-05-05 01:00,0.7
29-05-05 00:00,0.8
28-05-05 23:00,0.7
28-05-05 22:00,0.8
28-05-05 21:00,1.2
28-05-05 20:00,0.9
28-05-05 19:00,0.7
28-05-05 18:00,0.8
28-05-05 17:00,0.6
28-05-05 16:00,0.5
28-05-05 15:00,0.4
28-05-05 14:00,0.6
28-05-05 13:00,0.5
28-05-05 12:00,0.7
28-05-05 11:00,0.6
28-05-05 10:00,0.7
28-05-05 09:00,0.8
28-05-05 08:00,0.8
28-05-05 07:00,0.5
28-05-05 06:00,0.5
28-05-05 05:00,0.5
28-05-05 04:00,0.4
28-05-05 03:00,0.4
28-05-05 02:00,0.5
28-05-05 01:00,0.6
28-05-05 00:00,0.6
27-05-05 23:00,0.8
27-05-05 22:00,1.0
27-05-05 21:00,1.0
27-05-05 20:00,1.2
27-05-05 19:00,0.9
27-05-05 18:00,0.7
27-05-05 17:00,0.6
27-05-05 16:00,0.7
27-05-05 15:00,0.6
27-05-05 14:00,0.8
27-05-05 13:00,0.7
27-05-05 12:00,0.6
27-05-05 11:00,0.6
27-05-05 10:00,0.7
27-05-05 09:00,0.8
27-05-05 08:00,0.6
27-05-05 07:00,0.8
27-05-05 06:00,0.6
27-05-05 05:00,0.4
27-05-05 04:00,0.4
27-05-05 03:00,0.3
27-05-05 02:00,0.4
27-05-05 01:00,0.3
27-05-05 00:00,0.5
26-05-05 23:00,0.7
26-05-05 22:00,0.6
26-05-05 21:00,0.4
26-05-05 20:00,0.4
26-05-05 19:00,0.3
26-05-05 18:00,0.4
26-05-05 17:00,0.5
26-05-05 16:00,0.7
26-05-05 15:00,0.9
26-05-05 14:00,0.7
26-05-05 13:00,0.6
26-05-05 12:00,0.5
26-05-05 11:00,0.6
26-05-05 10:00,0.6
26-05-05 09:00,0.6
26-05-05 08:00,0.7
26-05-05 07:00,0.9
26-05-05 06:00,1.0
26-05-05 05:00,0.7
26-05-05 04:00,0.3
26-05-05 03:00,0.3
26-05-05 02:00,0.3
26-05-05 01:00,0.3
26-05-05 00:00,0.4
25-05-05 23:00,0.6
25-05-05 22:00,0.8
25-05-05 21:00,1.2
25-05-05 20:00,0.9
25-05-05 19:00,0.7
25-05-05 18:00,0.7
25-05-05 17:00,0.7
25-05-05 16:00,0.8
25-05-05 15:00,0.9
25-05-05 14:00,0.7
25-05-05 13:00,0.6
25-05-05 12:00,0.5
25-05-05 11:00,0.6
25-05-05 10:00,0.6
25-05-05 09:00,0.6
25-05-05 08:00,0.6
25-05-05 07:00,0.9
25-05-05 06:00,0.7
25-05-05 05:00,0.6
25-05-05 04:00,0.3
25-05-05 03:00,0.2
25-05-05 02:00,0.3
25-05-05 01:00,0.3
25-05-05 00:00,0.4
24-05-05 23:00,0.6
24-05-05 22:00,0.8
24-05-05 21:00,0.7
24-05-05 20:00,0.7
24-05-05 19:00,0.5
24-05-05 18:00,0.7
24-05-05 17:00,0.7
24-05-05 16:00,0.4
24-05-05 15:00,0.6
24-05-05 14:00,
24-05-05 13:00,
24-05-05 12:00,
24-05-05 11:00,
24-05-05 10:00,0.5
24-05-05 09:00,0.7
24-05-05 08:00,0.6
24-05-05 07:00,0.9
24-05-05 06:00,0.8
24-05-05 05:00,0.5
24-05-05 04:00,0.2
24-05-05 03:00,0.2
24-05-05 02:00,0.2
24-05-05 01:00,0.2
24-05-05 00:00,0.2
23-05-05 23:00,0.2
23-05-05 22:00,0.4
23-05-05 21:00,0.3
23-05-05 20:00,0.4
23-05-05 19:00,0.6
23-05-05 18:00,1.0
23-05-05 17:00,1.0
23-05-05 16:00,1.3
23-05-05 15:00,1.3
23-05-05 14:00,1.2
23-05-05 13:00,
23-05-05 12:00,
23-05-05 11:00,
23-05-05 10:00,
23-05-05 09:00,
23-05-05 08:00,
23-05-05 07:00,
23-05-05 06:00,
23-05-05 05:00,
23-05-05 04:00,
23-05-05 03:00,
23-05-05 02:00,
23-05-05 01:00,
23-05-05 00:00,
22-05-05 23:00,
22-05-05 22:00,
22-05-05 21:00,
22-05-05 20:00,
22-05-05 19:00,
22-05-05 18:00,
22-05-05 17:00,
22-05-05 16:00,
22-05-05 15:00,
22-05-05 14:00,
22-05-05 13:00,
22-05-05 12:00,
22-05-05 11:00,
22-05-05 10:00,
22-05-05 09:00,
22-05-05 08:00,
22-05-05 07:00,
22-05-05 06:00,
22-05-05 05:00,
22-05-05 04:00,
22-05-05 03:00,
22-05-05 02:00,
22-05-05 01:00,
22-05-05 00:00,
21-05-05 23:00,
21-05-05 22:00,
21-05-05 21:00,
21-05-05 20:00,
21-05-05 19:00,
21-05-05 18:00,
21-05-05 17:00,
21-05-05 16:00,
21-05-05 15:00,
21-05-05 14:00,
21-05-05 13:00,
21-05-05 12:00,
21-05-05 11:00,
21-05-05 10:00,
21-05-05 09:00,
21-05-05 08:00,
21-05-05 07:00,
21-05-05 06:00,
21-05-05 05:00,
21-05-05 04:00,
21-05-05 03:00,
21-05-05 02:00,
21-05-05 01:00,
21-05-05 00:00,
20-05-05 23:00,
20-05-05 22:00,
20-05-05 21:00,
20-05-05 20:00,
20-05-05 19:00,
20-05-05 18:00,
20-05-05 17:00,
20-05-05 16:00,
20-05-05 15:00,
20-05-05 14:00,
20-05-05 13:00,
20-05-05 12:00,
20-05-05 11:00,0.4
20-05-05 10:00,0.6
20-05-05 09:00,0.6
20-05-05 08:00,0.7
20-05-05 07:00,0.6
20-05-05 06:00,0.6
20-05-05 05:00,0.7
20-05-05 04:00,0.4
20-05-05 03:00,0.3
20-05-05 02:00,0.4
20-05-05 01:00,0.4
20-05-05 00:00,0.7
19-05-05 23:00,0.7
19-05-05 22:00,1.1
19-05-05 21:00,0.5
19-05-05 20:00,0.3
19-05-05 19:00,0.4
19-05-05 18:00,0.3
19-05-05 17:00,0.4
19-05-05 16:00,0.3
19-05-05 15:00,0.4
19-05-05 14:00,0.6
19-05-05 13:00,0.4
19-05-05 12:00,0.4
19-05-05 11:00,0.2
19-05-05 10:00,0.4
19-05-05 09:00,0.5
19-05-05 08:00,0.4
19-05-05 07:00,0.6
19-05-05 06:00,0.9
19-05-05 05:00,0.8
19-05-05 04:00,0.4
19-05-05 03:00,0.3
19-05-05 02:00,0.4
19-05-05 01:00,0.3
19-05-05 00:00,0.6
18-05-05 23:00,0.5
18-05-05 22:00,1.1
18-05-05 21:00,0.8
18-05-05 20:00,0.9
18-05-05 19:00,0.9
18-05-05 18:00,0.9
18-05-05 17:00,0.4
18-05-05 16:00,0.4
18-05-05 15:00,0.4
18-05-05 14:00,0.4
18-05-05 13:00,0.3
18-05-05 12:00,0.3
18-05-05 11:00,0.3
18-05-05 10:00,0.3
18-05-05 09:00,0.3
18-05-05 08:00,0.3
18-05-05 07:00,0.3
18-05-05 06:00,0.3
18-05-05 05:00,0.3
18-05-05 04:00,0.2
18-05-05 03:00,0.2
18-05-05 02:00,0.3
18-05-05 01:00,0.3
18-05-05 00:00,0.3
17-05-05 23:00,0.3
17-05-05 22:00,0.3
17-05-05 21:00,0.3
17-05-05 20:00,0.3
17-05-05 19:00,0.3
17-05-05 18:00,0.4
17-05-05 17:00,1.1
17-05-05 16:00,1.6
17-05-05 15:00,1.4
17-05-05 14:00,1.3
17-05-05 13:00,0.9
17-05-05 12:00,1.1
17-05-05 11:00,0.8
17-05-05 10:00,0.9
17-05-05 09:00,0.8
17-05-05 08:00,0.7
17-05-05 07:00,0.7
17-05-05 06:00,0.6
17-05-05 05:00,0.5
17-05-05 04:00,0.5
17-05-05 03:00,0.4
17-05-05 02:00,0.4
17-05-05 01:00,0.6
17-05-05 00:00,0.6
16-05-05 23:00,0.7
16-05-05 22:00,0.9
16-05-05 21:00,0.9
16-05-05 20:00,0.8
16-05-05 19:00,0.7
16-05-05 18:00,0.6
16-05-05 17:00,0.7
16-05-05 16:00,0.5
16-05-05 15:00,0.6
16-05-05 14:00,0.6
16-05-05 13:00,0.6
16-05-05 12:00,0.6
16-05-05 11:00,0.7
16-05-05 10:00,0.6
16-05-05 09:00,0.4
16-05-05 08:00,0.2
16-05-05 07:00,0.1
16-05-05 06:00,0.2
16-05-05 05:00,0.2
16-05-05 04:00,0.2
16-05-05 03:00,0.2
16-05-05 02:00,0.2
16-05-05 01:00,0.3
16-05-05 00:00,0.4
15-05-05 23:00,0.4
15-05-05 22:00,0.4
15-05-05 21:00,0.5
15-05-05 20:00,0.6
15-05-05 19:00,0.5
15-05-05 18:00,0.5
15-05-05 17:00,0.5
15-05-05 16:00,0.5
15-05-05 15:00,0.5
15-05-05 14:00,0.6
15-05-05 13:00,0.4
15-05-05 12:00,0.5
15-05-05 11:00,0.8
15-05-05 10:00,0.6
15-05-05 09:00,0.6
15-05-05 08:00,0.4
15-05-05 07:00,0.4
15-05-05 06:00,0.4
15-05-05 05:00,0.7
15-05-05 04:00,0.5
15-05-05 03:00,0.6
15-05-05 02:00,0.5
15-05-05 01:00,0.5
15-05-05 00:00,0.6
14-05-05 23:00,0.6
14-05-05 22:00,0.5
14-05-05 21:00,0.5
14-05-05 20:00,0.5
14-05-05 19:00,0.6
14-05-05 18:00,0.7
14-05-05 17:00,0.5
14-05-05 16:00,0.7
14-05-05 15:00,0.5
14-05-05 14:00,0.5
