Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-05-05,
30-05-05,26
29-05-05,24
28-05-05,24
27-05-05,23
26-05-05,21
25-05-05,16
24-05-05,16
23-05-05,20
22-05-05,16
21-05-05,17
20-05-05,19
19-05-05,15
18-05-05,16
17-05-05,18
16-05-05,13
15-05-05,16
14-05-05,23
13-05-05,13
12-05-05,14
11-05-05,9
10-05-05,8
09-05-05,7
08-05-05,6
07-05-05,10
06-05-05,13
05-05-05,25
04-05-05,18
03-05-05,28
02-05-05,27
01-05-05,32

