Datum Zeit,Plauen-Sued NO2
,µg/m³
01-06-05 00:00,25
31-05-05 23:00,24
31-05-05 22:00,24
31-05-05 21:00,22
31-05-05 20:00,43
31-05-05 19:00,20
31-05-05 18:00,22
31-05-05 17:00,25
31-05-05 16:00,28
31-05-05 15:00,33
31-05-05 14:00,27
31-05-05 13:00,25
31-05-05 12:00,18
31-05-05 11:00,19
31-05-05 10:00,23
31-05-05 09:00,18
31-05-05 08:00,24
31-05-05 07:00,36
31-05-05 06:00,31
31-05-05 05:00,35
31-05-05 04:00,29
31-05-05 03:00,24
31-05-05 02:00,22
31-05-05 01:00,14
31-05-05 00:00,15
30-05-05 23:00,14
30-05-05 22:00,21
30-05-05 21:00,35
30-05-05 20:00,48
30-05-05 19:00,44
30-05-05 18:00,22
30-05-05 17:00,36
30-05-05 16:00,35
30-05-05 15:00,19
30-05-05 14:00,20
30-05-05 13:00,27
30-05-05 12:00,37
30-05-05 11:00,38
30-05-05 10:00,51
30-05-05 09:00,45
30-05-05 08:00,37
30-05-05 07:00,51
30-05-05 06:00,36
30-05-05 05:00,49
30-05-05 04:00,38
30-05-05 03:00,27
30-05-05 02:00,30
30-05-05 01:00,24
30-05-05 00:00,19
29-05-05 23:00,30
29-05-05 22:00,52
29-05-05 21:00,29
29-05-05 20:00,24
29-05-05 19:00,17
29-05-05 18:00,19
29-05-05 17:00,20
29-05-05 16:00,17
29-05-05 15:00,17
29-05-05 14:00,19
29-05-05 13:00,22
29-05-05 12:00,20
29-05-05 11:00,23
29-05-05 10:00,24
29-05-05 09:00,21
29-05-05 08:00,17
29-05-05 07:00,20
29-05-05 06:00,18
29-05-05 05:00,22
29-05-05 04:00,23
29-05-05 03:00,26
29-05-05 02:00,29
29-05-05 01:00,34
29-05-05 00:00,38
28-05-05 23:00,38
28-05-05 22:00,32
28-05-05 21:00,49
28-05-05 20:00,61
28-05-05 19:00,66
28-05-05 18:00,78
28-05-05 17:00,47
28-05-05 16:00,45
28-05-05 15:00,26
28-05-05 14:00,18
28-05-05 13:00,30
28-05-05 12:00,36
28-05-05 11:00,37
28-05-05 10:00,39
28-05-05 09:00,49
28-05-05 08:00,24
28-05-05 07:00,23
28-05-05 06:00,23
28-05-05 05:00,30
28-05-05 04:00,31
28-05-05 03:00,29
28-05-05 02:00,26
28-05-05 01:00,26
28-05-05 00:00,27
27-05-05 23:00,42
27-05-05 22:00,51
27-05-05 21:00,63
27-05-05 20:00,86
27-05-05 19:00,92
27-05-05 18:00,76
27-05-05 17:00,28
27-05-05 16:00,30
27-05-05 15:00,31
27-05-05 14:00,46
27-05-05 13:00,44
27-05-05 12:00,28
27-05-05 11:00,34
27-05-05 10:00,56
27-05-05 09:00,58
27-05-05 08:00,58
27-05-05 07:00,43
27-05-05 06:00,33
27-05-05 05:00,19
27-05-05 04:00,17
27-05-05 03:00,17
27-05-05 02:00,16
27-05-05 01:00,18
27-05-05 00:00,21
26-05-05 23:00,25
26-05-05 22:00,44
26-05-05 21:00,65
26-05-05 20:00,74
26-05-05 19:00,64
26-05-05 18:00,56
26-05-05 17:00,52
26-05-05 16:00,42
26-05-05 15:00,58
26-05-05 14:00,49
26-05-05 13:00,49
26-05-05 12:00,43
26-05-05 11:00,56
26-05-05 10:00,52
26-05-05 09:00,59
26-05-05 08:00,29
26-05-05 07:00,25
26-05-05 06:00,21
26-05-05 05:00,28
