Datum Zeit,Chemnitz-Leipziger Str. NO2
,µg/m³
01-06-05 00:00,30
31-05-05 23:00,44
31-05-05 22:00,50
31-05-05 21:00,38
31-05-05 20:00,71
31-05-05 19:00,78
31-05-05 18:00,95
31-05-05 17:00,90
31-05-05 16:00,93
31-05-05 15:00,102
31-05-05 14:00,98
31-05-05 13:00,91
31-05-05 12:00,82
31-05-05 11:00,80
31-05-05 10:00,76
31-05-05 09:00,79
31-05-05 08:00,81
31-05-05 07:00,82
31-05-05 06:00,73
31-05-05 05:00,51
31-05-05 04:00,26
31-05-05 03:00,23
31-05-05 02:00,22
31-05-05 01:00,20
31-05-05 00:00,24
30-05-05 23:00,28
30-05-05 22:00,37
30-05-05 21:00,35
30-05-05 20:00,44
30-05-05 19:00,71
30-05-05 18:00,75
30-05-05 17:00,85
30-05-05 16:00,100
30-05-05 15:00,95
30-05-05 14:00,108
30-05-05 13:00,103
30-05-05 12:00,113
30-05-05 11:00,108
30-05-05 10:00,102
30-05-05 09:00,91
30-05-05 08:00,82
30-05-05 07:00,106
30-05-05 06:00,88
30-05-05 05:00,66
30-05-05 04:00,66
30-05-05 03:00,41
30-05-05 02:00,32
30-05-05 01:00,47
30-05-05 00:00,52
29-05-05 23:00,62
29-05-05 22:00,72
29-05-05 21:00,47
29-05-05 20:00,41
29-05-05 19:00,27
29-05-05 18:00,27
29-05-05 17:00,35
29-05-05 16:00,20
29-05-05 15:00,22
29-05-05 14:00,29
29-05-05 13:00,27
29-05-05 12:00,24
29-05-05 11:00,31
29-05-05 10:00,39
29-05-05 09:00,41
29-05-05 08:00,25
29-05-05 07:00,31
29-05-05 06:00,39
29-05-05 05:00,39
29-05-05 04:00,31
29-05-05 03:00,52
29-05-05 02:00,59
29-05-05 01:00,70
29-05-05 00:00,76
28-05-05 23:00,101
28-05-05 22:00,83
28-05-05 21:00,96
28-05-05 20:00,83
28-05-05 19:00,52
28-05-05 18:00,45
28-05-05 17:00,46
28-05-05 16:00,31
28-05-05 15:00,64
28-05-05 14:00,91
28-05-05 13:00,75
28-05-05 12:00,72
28-05-05 11:00,85
28-05-05 10:00,111
28-05-05 09:00,124
28-05-05 08:00,112
28-05-05 07:00,105
28-05-05 06:00,89
28-05-05 05:00,99
28-05-05 04:00,86
28-05-05 03:00,77
28-05-05 02:00,82
28-05-05 01:00,89
28-05-05 00:00,98
27-05-05 23:00,103
27-05-05 22:00,115
27-05-05 21:00,98
27-05-05 20:00,93
27-05-05 19:00,69
27-05-05 18:00,56
27-05-05 17:00,74
27-05-05 16:00,92
27-05-05 15:00,88
27-05-05 14:00,91
27-05-05 13:00,115
27-05-05 12:00,124
27-05-05 11:00,122
27-05-05 10:00,125
27-05-05 09:00,137
27-05-05 08:00,141
27-05-05 07:00,157
27-05-05 06:00,124
27-05-05 05:00,82
27-05-05 04:00,61
27-05-05 03:00,53
27-05-05 02:00,62
27-05-05 01:00,52
27-05-05 00:00,63
26-05-05 23:00,95
26-05-05 22:00,95
26-05-05 21:00,97
26-05-05 20:00,102
26-05-05 19:00,117
26-05-05 18:00,127
26-05-05 17:00,129
26-05-05 16:00,141
26-05-05 15:00,135
26-05-05 14:00,134
26-05-05 13:00,139
26-05-05 12:00,119
26-05-05 11:00,122
26-05-05 10:00,126
26-05-05 09:00,135
26-05-05 08:00,139
26-05-05 07:00,120
26-05-05 06:00,85
26-05-05 05:00,65
26-05-05 04:00,52
26-05-05 03:00,38
26-05-05 02:00,44
26-05-05 01:00,57
26-05-05 00:00,79
25-05-05 23:00,100
25-05-05 22:00,91
25-05-05 21:00,81
25-05-05 20:00,76
25-05-05 19:00,103
25-05-05 18:00,117
25-05-05 17:00,115
25-05-05 16:00,116
25-05-05 15:00,121
25-05-05 14:00,114
25-05-05 13:00,105
25-05-05 12:00,105
25-05-05 11:00,101
25-05-05 10:00,104
25-05-05 09:00,111
25-05-05 08:00,130
25-05-05 07:00,145
25-05-05 06:00,114
25-05-05 05:00,78
25-05-05 04:00,57
25-05-05 03:00,38
25-05-05 02:00,40
25-05-05 01:00,40
25-05-05 00:00,54
24-05-05 23:00,72
24-05-05 22:00,96
24-05-05 21:00,99
24-05-05 20:00,98
24-05-05 19:00,100
24-05-05 18:00,116
24-05-05 17:00,120
24-05-05 16:00,124
24-05-05 15:00,119
24-05-05 14:00,120
24-05-05 13:00,113
24-05-05 12:00,112
24-05-05 11:00,111
24-05-05 10:00,110
24-05-05 09:00,96
24-05-05 08:00,120
24-05-05 07:00,111
24-05-05 06:00,92
24-05-05 05:00,64
24-05-05 04:00,39
24-05-05 03:00,33
24-05-05 02:00,30
24-05-05 01:00,28
24-05-05 00:00,32
23-05-05 23:00,41
23-05-05 22:00,56
23-05-05 21:00,69
23-05-05 20:00,68
23-05-05 19:00,80
23-05-05 18:00,85
23-05-05 17:00,85
23-05-05 16:00,77
23-05-05 15:00,91
23-05-05 14:00,92
23-05-05 13:00,95
23-05-05 12:00,96
23-05-05 11:00,96
23-05-05 10:00,92
23-05-05 09:00,92
23-05-05 08:00,100
23-05-05 07:00,110
23-05-05 06:00,102
23-05-05 05:00,69
23-05-05 04:00,57
23-05-05 03:00,49
23-05-05 02:00,52
23-05-05 01:00,50
23-05-05 00:00,55
22-05-05 23:00,69
22-05-05 22:00,77
22-05-05 21:00,58
22-05-05 20:00,58
22-05-05 19:00,46
22-05-05 18:00,40
22-05-05 17:00,49
22-05-05 16:00,64
22-05-05 15:00,54
22-05-05 14:00,50
22-05-05 13:00,46
22-05-05 12:00,47
22-05-05 11:00,45
22-05-05 10:00,46
22-05-05 09:00,50
22-05-05 08:00,54
22-05-05 07:00,51
22-05-05 06:00,42
22-05-05 05:00,38
22-05-05 04:00,31
22-05-05 03:00,31
22-05-05 02:00,51
22-05-05 01:00,61
22-05-05 00:00,65
21-05-05 23:00,76
21-05-05 22:00,85
21-05-05 21:00,76
21-05-05 20:00,69
21-05-05 19:00,55
21-05-05 18:00,74
21-05-05 17:00,93
21-05-05 16:00,79
21-05-05 15:00,79
21-05-05 14:00,72
21-05-05 13:00,60
21-05-05 12:00,80
21-05-05 11:00,97
21-05-05 10:00,109
21-05-05 09:00,105
21-05-05 08:00,90
21-05-05 07:00,83
21-05-05 06:00,76
21-05-05 05:00,65
21-05-05 04:00,38
21-05-05 03:00,42
21-05-05 02:00,55
21-05-05 01:00,70
21-05-05 00:00,74
20-05-05 23:00,64
20-05-05 22:00,75
20-05-05 21:00,83
20-05-05 20:00,91
20-05-05 19:00,113
20-05-05 18:00,114
20-05-05 17:00,107
20-05-05 16:00,118
20-05-05 15:00,120
20-05-05 14:00,112
20-05-05 13:00,108
20-05-05 12:00,109
20-05-05 11:00,106
20-05-05 10:00,118
20-05-05 09:00,126
20-05-05 08:00,128
20-05-05 07:00,127
20-05-05 06:00,117
20-05-05 05:00,83
20-05-05 04:00,65
20-05-05 03:00,46
20-05-05 02:00,39
20-05-05 01:00,37
20-05-05 00:00,36
19-05-05 23:00,58
19-05-05 22:00,73
19-05-05 21:00,80
19-05-05 20:00,85
19-05-05 19:00,83
19-05-05 18:00,105
19-05-05 17:00,106
19-05-05 16:00,103
19-05-05 15:00,103
19-05-05 14:00,98
19-05-05 13:00,101
19-05-05 12:00,95
19-05-05 11:00,106
19-05-05 10:00,87
19-05-05 09:00,97
19-05-05 08:00,111
19-05-05 07:00,107
19-05-05 06:00,82
19-05-05 05:00,60
19-05-05 04:00,44
19-05-05 03:00,41
19-05-05 02:00,37
19-05-05 01:00,39
19-05-05 00:00,47
18-05-05 23:00,64
18-05-05 22:00,67
18-05-05 21:00,64
18-05-05 20:00,55
18-05-05 19:00,62
18-05-05 18:00,62
18-05-05 17:00,74
18-05-05 16:00,78
18-05-05 15:00,71
18-05-05 14:00,59
18-05-05 13:00,62
18-05-05 12:00,61
18-05-05 11:00,57
18-05-05 10:00,57
18-05-05 09:00,60
18-05-05 08:00,63
18-05-05 07:00,63
18-05-05 06:00,49
18-05-05 05:00,23
18-05-05 04:00,17
18-05-05 03:00,14
18-05-05 02:00,15
18-05-05 01:00,16
18-05-05 00:00,18
17-05-05 23:00,19
17-05-05 22:00,22
17-05-05 21:00,30
17-05-05 20:00,47
17-05-05 19:00,42
17-05-05 18:00,46
17-05-05 17:00,48
17-05-05 16:00,55
17-05-05 15:00,61
17-05-05 14:00,75
17-05-05 13:00,98
17-05-05 12:00,112
17-05-05 11:00,113
17-05-05 10:00,89
17-05-05 09:00,76
17-05-05 08:00,83
17-05-05 07:00,76
17-05-05 06:00,73
17-05-05 05:00,54
17-05-05 04:00,57
17-05-05 03:00,53
17-05-05 02:00,45
17-05-05 01:00,33
17-05-05 00:00,49
16-05-05 23:00,63
16-05-05 22:00,81
16-05-05 21:00,70
16-05-05 20:00,60
16-05-05 19:00,38
16-05-05 18:00,46
16-05-05 17:00,50
16-05-05 16:00,42
16-05-05 15:00,42
16-05-05 14:00,80
16-05-05 13:00,56
16-05-05 12:00,54
16-05-05 11:00,64
16-05-05 10:00,56
16-05-05 09:00,53
16-05-05 08:00,26
16-05-05 07:00,21
16-05-05 06:00,26
16-05-05 05:00,29
16-05-05 04:00,20
16-05-05 03:00,22
16-05-05 02:00,18
16-05-05 01:00,22
16-05-05 00:00,30
15-05-05 23:00,32
15-05-05 22:00,36
15-05-05 21:00,62
15-05-05 20:00,64
15-05-05 19:00,56
15-05-05 18:00,51
15-05-05 17:00,62
15-05-05 16:00,54
15-05-05 15:00,66
15-05-05 14:00,57
15-05-05 13:00,51
15-05-05 12:00,41
15-05-05 11:00,38
15-05-05 10:00,36
15-05-05 09:00,30
15-05-05 08:00,27
15-05-05 07:00,18
15-05-05 06:00,16
15-05-05 05:00,17
15-05-05 04:00,14
15-05-05 03:00,17
15-05-05 02:00,19
15-05-05 01:00,23
15-05-05 00:00,34
14-05-05 23:00,41
14-05-05 22:00,48
14-05-05 21:00,67
14-05-05 20:00,79
14-05-05 19:00,80
14-05-05 18:00,87
14-05-05 17:00,84
14-05-05 16:00,99
14-05-05 15:00,97
14-05-05 14:00,84
14-05-05 13:00,73
14-05-05 12:00,84
14-05-05 11:00,92
14-05-05 10:00,95
14-05-05 09:00,87
14-05-05 08:00,66
14-05-05 07:00,63
14-05-05 06:00,65
14-05-05 05:00,36
14-05-05 04:00,36
14-05-05 03:00,39
14-05-05 02:00,36
14-05-05 01:00,34
14-05-05 00:00,36
13-05-05 23:00,50
13-05-05 22:00,68
13-05-05 21:00,72
13-05-05 20:00,71
13-05-05 19:00,62
13-05-05 18:00,82
13-05-05 17:00,89
13-05-05 16:00,91
13-05-05 15:00,94
13-05-05 14:00,76
13-05-05 13:00,72
13-05-05 12:00,66
13-05-05 11:00,93
13-05-05 10:00,83
13-05-05 09:00,83
13-05-05 08:00,85
13-05-05 07:00,85
13-05-05 06:00,75
13-05-05 05:00,58
13-05-05 04:00,44
13-05-05 03:00,31
13-05-05 02:00,27
13-05-05 01:00,27
13-05-05 00:00,40
12-05-05 23:00,45
12-05-05 22:00,58
12-05-05 21:00,63
12-05-05 20:00,54
12-05-05 19:00,37
12-05-05 18:00,58
12-05-05 17:00,75
