Datum Zeit,Goerlitz PM10
,µg/m³
31-05-05,17
30-05-05,36
29-05-05,32
28-05-05,30
27-05-05,30
26-05-05,26
25-05-05,26
24-05-05,20
23-05-05,27
22-05-05,21
21-05-05,29
20-05-05,22
19-05-05,16
18-05-05,21
17-05-05,24
16-05-05,17
15-05-05,19
14-05-05,26
13-05-05,13
12-05-05,21
11-05-05,14
10-05-05,17
09-05-05,14
08-05-05,7
07-05-05,13
06-05-05,17
05-05-05,20
04-05-05,24
03-05-05,42
02-05-05,42
01-05-05,45

