Datum Zeit,Collmberg O3
,µg/m³
01-06-05 00:00,61
31-05-05 23:00,68
31-05-05 22:00,76
31-05-05 21:00,78
31-05-05 20:00,77
31-05-05 19:00,86
31-05-05 18:00,90
31-05-05 17:00,94
31-05-05 16:00,93
31-05-05 15:00,91
31-05-05 14:00,93
31-05-05 13:00,93
31-05-05 12:00,86
31-05-05 11:00,72
31-05-05 10:00,69
31-05-05 09:00,55
31-05-05 08:00,58
31-05-05 07:00,64
31-05-05 06:00,59
31-05-05 05:00,58
31-05-05 04:00,57
31-05-05 03:00,57
31-05-05 02:00,47
31-05-05 01:00,47
31-05-05 00:00,46
30-05-05 23:00,42
30-05-05 22:00,38
30-05-05 21:00,43
30-05-05 20:00,44
30-05-05 19:00,38
30-05-05 18:00,41
30-05-05 17:00,53
30-05-05 16:00,69
30-05-05 15:00,68
30-05-05 14:00,85
30-05-05 13:00,82
30-05-05 12:00,61
30-05-05 11:00,59
30-05-05 10:00,67
30-05-05 09:00,69
30-05-05 08:00,56
30-05-05 07:00,48
30-05-05 06:00,64
30-05-05 05:00,72
30-05-05 04:00,71
30-05-05 03:00,85
30-05-05 02:00,90
30-05-05 01:00,103
30-05-05 00:00,104
29-05-05 23:00,107
29-05-05 22:00,106
29-05-05 21:00,111
29-05-05 20:00,115
29-05-05 19:00,113
29-05-05 18:00,126
29-05-05 17:00,128
29-05-05 16:00,124
29-05-05 15:00,116
29-05-05 14:00,113
29-05-05 13:00,106
29-05-05 12:00,103
29-05-05 11:00,97
29-05-05 10:00,92
29-05-05 09:00,93
29-05-05 08:00,96
29-05-05 07:00,98
29-05-05 06:00,109
29-05-05 05:00,111
29-05-05 04:00,96
29-05-05 03:00,88
29-05-05 02:00,114
29-05-05 01:00,124
29-05-05 00:00,118
28-05-05 23:00,115
28-05-05 22:00,133
28-05-05 21:00,143
28-05-05 20:00,140
28-05-05 19:00,133
28-05-05 18:00,139
28-05-05 17:00,149
28-05-05 16:00,142
28-05-05 15:00,137
28-05-05 14:00,134
28-05-05 13:00,127
28-05-05 12:00,117
28-05-05 11:00,102
28-05-05 10:00,119
28-05-05 09:00,110
28-05-05 08:00,94
28-05-05 07:00,99
28-05-05 06:00,106
28-05-05 05:00,113
28-05-05 04:00,107
28-05-05 03:00,108
28-05-05 02:00,116
