Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-05-05,18
30-05-05,39
29-05-05,32
28-05-05,29
27-05-05,34
26-05-05,27
25-05-05,29
24-05-05,33
23-05-05,27
22-05-05,24
21-05-05,26
20-05-05,24
19-05-05,26
18-05-05,31
17-05-05,30
16-05-05,21
15-05-05,19
14-05-05,26
13-05-05,20
12-05-05,21
11-05-05,19
10-05-05,20
09-05-05,19
08-05-05,9
07-05-05,14
06-05-05,20
05-05-05,29
04-05-05,27
03-05-05,43
02-05-05,37
01-05-05,37

