Datum Zeit,Borna PM10
,µg/m³
31-05-08,45
30-05-08,34
29-05-08,31
28-05-08,39
27-05-08,30
26-05-08,30
25-05-08,20
24-05-08,24
23-05-08,24
22-05-08,28
21-05-08,20
20-05-08,20
19-05-08,18
18-05-08,15
17-05-08,16
16-05-08,21
15-05-08,30
14-05-08,26
13-05-08,34
12-05-08,21
11-05-08,19
10-05-08,20
09-05-08,23
08-05-08,24
07-05-08,19
06-05-08,20
05-05-08,23
04-05-08,14
03-05-08,17
02-05-08,12
01-05-08,11

