Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-05-08,43
30-05-08,41
29-05-08,41
28-05-08,38
27-05-08,38
26-05-08,31
25-05-08,22
24-05-08,29
23-05-08,30
22-05-08,29
21-05-08,25
20-05-08,22
19-05-08,19
18-05-08,24
17-05-08,15
16-05-08,21
15-05-08,26
14-05-08,34
13-05-08,37
12-05-08,23
11-05-08,22
10-05-08,25
09-05-08,28
08-05-08,31
07-05-08,21
06-05-08,28
05-05-08,28
04-05-08,16
03-05-08,21
02-05-08,16
01-05-08,17

