Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-01-10,19
30-01-10,11
29-01-10,10
28-01-10,12
27-01-10,124
26-01-10,158
25-01-10,40
24-01-10,45
23-01-10,62
22-01-10,65
21-01-10,54
20-01-10,45
19-01-10,24
18-01-10,17
17-01-10,22
16-01-10,26
15-01-10,27
14-01-10,26
13-01-10,45
12-01-10,55
11-01-10,33
10-01-10,20
09-01-10,39
08-01-10,43
07-01-10,31
06-01-10,43
05-01-10,41
04-01-10,37
03-01-10,24
02-01-10,13
01-01-10,48

