Datum Zeit,Glauchau PM10
,µg/m³
31-01-10,23
30-01-10,13
29-01-10,9
28-01-10,16
27-01-10,142
26-01-10,174
25-01-10,57
24-01-10,59
23-01-10,45
22-01-10,56
21-01-10,67
20-01-10,35
19-01-10,20
18-01-10,19
17-01-10,27
16-01-10,41
15-01-10,44
14-01-10,48
13-01-10,98
12-01-10,77
11-01-10,35
10-01-10,28
09-01-10,40
08-01-10,59
07-01-10,
06-01-10,
05-01-10,80
04-01-10,32
03-01-10,25
02-01-10,16
01-01-10,49

