Datum Zeit,Collmberg PM10
,µg/m³
31-01-10,19
30-01-10,11
29-01-10,7
28-01-10,12
27-01-10,99
26-01-10,137
25-01-10,100
24-01-10,113
23-01-10,75
22-01-10,57
21-01-10,53
20-01-10,28
19-01-10,9
18-01-10,15
17-01-10,23
16-01-10,36
15-01-10,44
14-01-10,25
13-01-10,55
12-01-10,50
11-01-10,24
10-01-10,16
09-01-10,30
08-01-10,30
07-01-10,22
06-01-10,29
05-01-10,31
04-01-10,19
03-01-10,19
02-01-10,10
01-01-10,23

