Datum Zeit,Freiberg PM10
,µg/m³
31-01-10,21
30-01-10,13
29-01-10,14
28-01-10,15
27-01-10,105
26-01-10,168
25-01-10,61
24-01-10,60
23-01-10,72
22-01-10,74
21-01-10,67
20-01-10,33
19-01-10,17
18-01-10,18
17-01-10,25
16-01-10,37
15-01-10,38
14-01-10,33
13-01-10,48
12-01-10,55
11-01-10,37
10-01-10,22
09-01-10,44
08-01-10,41
07-01-10,33
06-01-10,43
05-01-10,42
04-01-10,35
03-01-10,26
02-01-10,23
01-01-10,66

