Datum Zeit,Dresden-Bergstraße NO
,µg/m³
01-02-10 00:00,21
31-01-10 23:00,21
31-01-10 22:00,27
31-01-10 21:00,38
31-01-10 20:00,48
31-01-10 19:00,83
31-01-10 18:00,78
31-01-10 17:00,64
31-01-10 16:00,65
31-01-10 15:00,64
31-01-10 14:00,61
31-01-10 13:00,54
31-01-10 12:00,76
31-01-10 11:00,63
31-01-10 10:00,56
31-01-10 09:00,79
31-01-10 08:00,55
31-01-10 07:00,18
31-01-10 06:00,25
31-01-10 05:00,16
31-01-10 04:00,9
31-01-10 03:00,19
31-01-10 02:00,23
31-01-10 01:00,10
31-01-10 00:00,19
30-01-10 23:00,16
30-01-10 22:00,31
30-01-10 21:00,48
30-01-10 20:00,53
30-01-10 19:00,52
30-01-10 18:00,58
30-01-10 17:00,53
30-01-10 16:00,42
30-01-10 15:00,44
30-01-10 14:00,29
30-01-10 13:00,49
30-01-10 12:00,58
30-01-10 11:00,50
30-01-10 10:00,51
30-01-10 09:00,43
30-01-10 08:00,37
30-01-10 07:00,18
30-01-10 06:00,10
30-01-10 05:00,12
30-01-10 04:00,10
30-01-10 03:00,6
30-01-10 02:00,18
30-01-10 01:00,31
30-01-10 00:00,45
29-01-10 23:00,46
29-01-10 22:00,53
29-01-10 21:00,56
29-01-10 20:00,73
29-01-10 19:00,128
29-01-10 18:00,163
29-01-10 17:00,215
29-01-10 16:00,231
29-01-10 15:00,257
29-01-10 14:00,180
29-01-10 13:00,166
29-01-10 12:00,159
29-01-10 11:00,118
29-01-10 10:00,160
29-01-10 09:00,113
29-01-10 08:00,88
29-01-10 07:00,63
29-01-10 06:00,26
29-01-10 05:00,18
29-01-10 04:00,14
29-01-10 03:00,2
29-01-10 02:00,2
29-01-10 01:00,9
29-01-10 00:00,17
28-01-10 23:00,15
28-01-10 22:00,31
28-01-10 21:00,29
28-01-10 20:00,38
28-01-10 19:00,57
28-01-10 18:00,77
28-01-10 17:00,61
28-01-10 16:00,69
28-01-10 15:00,74
28-01-10 14:00,75
28-01-10 13:00,71
28-01-10 12:00,79
28-01-10 11:00,71
28-01-10 10:00,70
28-01-10 09:00,73
28-01-10 08:00,62
28-01-10 07:00,47
28-01-10 06:00,27
28-01-10 05:00,15
28-01-10 04:00,6
28-01-10 03:00,7
28-01-10 02:00,8
28-01-10 01:00,9
28-01-10 00:00,14
27-01-10 23:00,20
27-01-10 22:00,36
27-01-10 21:00,55
27-01-10 20:00,74
27-01-10 19:00,154
27-01-10 18:00,370
27-01-10 17:00,302
27-01-10 16:00,234
27-01-10 15:00,160
27-01-10 14:00,152
27-01-10 13:00,121
27-01-10 12:00,103
27-01-10 11:00,181
27-01-10 10:00,183
27-01-10 09:00,218
27-01-10 08:00,184
27-01-10 07:00,157
27-01-10 06:00,113
27-01-10 05:00,67
27-01-10 04:00,54
27-01-10 03:00,39
27-01-10 02:00,26
27-01-10 01:00,37
27-01-10 00:00,44
26-01-10 23:00,69
26-01-10 22:00,80
26-01-10 21:00,83
26-01-10 20:00,94
26-01-10 19:00,144
26-01-10 18:00,142
26-01-10 17:00,105
26-01-10 16:00,92
26-01-10 15:00,64
26-01-10 14:00,83
26-01-10 13:00,83
26-01-10 12:00,108
26-01-10 11:00,83
26-01-10 10:00,92
26-01-10 09:00,83
26-01-10 08:00,74
26-01-10 07:00,56
26-01-10 06:00,45
26-01-10 05:00,24
26-01-10 04:00,17
26-01-10 03:00,5
26-01-10 02:00,6
26-01-10 01:00,19
26-01-10 00:00,10
25-01-10 23:00,12
25-01-10 22:00,21
25-01-10 21:00,30
25-01-10 20:00,37
25-01-10 19:00,71
25-01-10 18:00,49
25-01-10 17:00,72
25-01-10 16:00,62
25-01-10 15:00,53
25-01-10 14:00,40
25-01-10 13:00,48
25-01-10 12:00,63
25-01-10 11:00,50
25-01-10 10:00,76
25-01-10 09:00,56
25-01-10 08:00,62
25-01-10 07:00,43
25-01-10 06:00,13
25-01-10 05:00,9
25-01-10 04:00,4
25-01-10 03:00,5
25-01-10 02:00,1
25-01-10 01:00,8
25-01-10 00:00,5
24-01-10 23:00,7
24-01-10 22:00,11
24-01-10 21:00,12
24-01-10 20:00,11
24-01-10 19:00,17
24-01-10 18:00,18
24-01-10 17:00,24
24-01-10 16:00,25
24-01-10 15:00,20
24-01-10 14:00,26
24-01-10 13:00,21
24-01-10 12:00,17
24-01-10 11:00,12
24-01-10 10:00,13
24-01-10 09:00,13
24-01-10 08:00,5
24-01-10 07:00,3
24-01-10 06:00,5
24-01-10 05:00,1
24-01-10 04:00,9
24-01-10 03:00,3
24-01-10 02:00,6
24-01-10 01:00,5
24-01-10 00:00,16
23-01-10 23:00,12
23-01-10 22:00,16
23-01-10 21:00,22
23-01-10 20:00,21
23-01-10 19:00,48
23-01-10 18:00,39
23-01-10 17:00,44
23-01-10 16:00,38
23-01-10 15:00,38
23-01-10 14:00,40
23-01-10 13:00,52
23-01-10 12:00,48
23-01-10 11:00,91
23-01-10 10:00,155
23-01-10 09:00,189
23-01-10 08:00,159
23-01-10 07:00,109
23-01-10 06:00,100
23-01-10 05:00,76
23-01-10 04:00,65
23-01-10 03:00,42
23-01-10 02:00,26
23-01-10 01:00,32
23-01-10 00:00,34
22-01-10 23:00,30
22-01-10 22:00,66
22-01-10 21:00,70
22-01-10 20:00,30
22-01-10 19:00,57
22-01-10 18:00,79
22-01-10 17:00,181
22-01-10 16:00,211
22-01-10 15:00,189
22-01-10 14:00,201
22-01-10 13:00,129
22-01-10 12:00,119
22-01-10 11:00,116
22-01-10 10:00,125
22-01-10 09:00,114
22-01-10 08:00,118
22-01-10 07:00,89
22-01-10 06:00,41
22-01-10 05:00,38
22-01-10 04:00,13
22-01-10 03:00,10
22-01-10 02:00,11
22-01-10 01:00,19
22-01-10 00:00,19
21-01-10 23:00,25
21-01-10 22:00,18
21-01-10 21:00,38
21-01-10 20:00,47
21-01-10 19:00,71
21-01-10 18:00,78
21-01-10 17:00,148
21-01-10 16:00,146
21-01-10 15:00,144
21-01-10 14:00,102
21-01-10 13:00,101
21-01-10 12:00,125
21-01-10 11:00,114
21-01-10 10:00,128
21-01-10 09:00,137
21-01-10 08:00,87
21-01-10 07:00,78
21-01-10 06:00,33
21-01-10 05:00,34
21-01-10 04:00,26
21-01-10 03:00,10
21-01-10 02:00,11
21-01-10 01:00,17
21-01-10 00:00,26
20-01-10 23:00,35
20-01-10 22:00,44
20-01-10 21:00,52
20-01-10 20:00,65
20-01-10 19:00,112
20-01-10 18:00,101
20-01-10 17:00,187
20-01-10 16:00,155
20-01-10 15:00,131
20-01-10 14:00,90
20-01-10 13:00,55
20-01-10 12:00,75
20-01-10 11:00,116
20-01-10 10:00,254
20-01-10 09:00,217
20-01-10 08:00,262
20-01-10 07:00,175
20-01-10 06:00,63
20-01-10 05:00,35
20-01-10 04:00,33
20-01-10 03:00,25
20-01-10 02:00,24
20-01-10 01:00,68
20-01-10 00:00,98
19-01-10 23:00,80
19-01-10 22:00,123
19-01-10 21:00,201
19-01-10 20:00,251
19-01-10 19:00,336
19-01-10 18:00,266
19-01-10 17:00,164
19-01-10 16:00,192
19-01-10 15:00,140
19-01-10 14:00,294
19-01-10 13:00,278
19-01-10 12:00,255
19-01-10 11:00,233
19-01-10 10:00,245
19-01-10 09:00,176
19-01-10 08:00,194
19-01-10 07:00,106
19-01-10 06:00,82
19-01-10 05:00,20
19-01-10 04:00,28
19-01-10 03:00,41
19-01-10 02:00,33
19-01-10 01:00,48
19-01-10 00:00,64
18-01-10 23:00,98
18-01-10 22:00,97
18-01-10 21:00,80
18-01-10 20:00,150
18-01-10 19:00,120
18-01-10 18:00,140
18-01-10 17:00,168
18-01-10 16:00,133
18-01-10 15:00,114
18-01-10 14:00,79
18-01-10 13:00,106
18-01-10 12:00,96
18-01-10 11:00,115
18-01-10 10:00,185
18-01-10 09:00,236
18-01-10 08:00,117
18-01-10 07:00,63
18-01-10 06:00,39
18-01-10 05:00,23
18-01-10 04:00,17
18-01-10 03:00,7
18-01-10 02:00,3
18-01-10 01:00,26
18-01-10 00:00,29
17-01-10 23:00,38
17-01-10 22:00,47
17-01-10 21:00,27
17-01-10 20:00,35
17-01-10 19:00,26
17-01-10 18:00,25
