Datum Zeit,Klingenthal O3
,µg/m³
01-02-10 00:00,37
31-01-10 23:00,34
31-01-10 22:00,42
31-01-10 21:00,52
31-01-10 20:00,52
31-01-10 19:00,33
31-01-10 18:00,43
31-01-10 17:00,50
31-01-10 16:00,61
31-01-10 15:00,68
31-01-10 14:00,72
31-01-10 13:00,75
31-01-10 12:00,71
31-01-10 11:00,66
31-01-10 10:00,47
31-01-10 09:00,63
31-01-10 08:00,67
31-01-10 07:00,46
31-01-10 06:00,56
31-01-10 05:00,60
31-01-10 04:00,49
31-01-10 03:00,45
31-01-10 02:00,62
31-01-10 01:00,56
31-01-10 00:00,63
30-01-10 23:00,63
30-01-10 22:00,65
30-01-10 21:00,66
30-01-10 20:00,64
30-01-10 19:00,61
30-01-10 18:00,56
30-01-10 17:00,62
30-01-10 16:00,64
30-01-10 15:00,65
30-01-10 14:00,69
30-01-10 13:00,76
30-01-10 12:00,76
30-01-10 11:00,73
30-01-10 10:00,73
30-01-10 09:00,73
30-01-10 08:00,73
30-01-10 07:00,68
30-01-10 06:00,75
30-01-10 05:00,75
30-01-10 04:00,71
30-01-10 03:00,55
30-01-10 02:00,48
30-01-10 01:00,54
30-01-10 00:00,57
29-01-10 23:00,58
29-01-10 22:00,55
29-01-10 21:00,53
29-01-10 20:00,52
29-01-10 19:00,51
29-01-10 18:00,55
29-01-10 17:00,55
29-01-10 16:00,55
29-01-10 15:00,60
29-01-10 14:00,62
29-01-10 13:00,52
29-01-10 12:00,48
29-01-10 11:00,44
29-01-10 10:00,30
29-01-10 09:00,35
29-01-10 08:00,38
29-01-10 07:00,48
29-01-10 06:00,61
29-01-10 05:00,63
29-01-10 04:00,64
29-01-10 03:00,68
29-01-10 02:00,69
29-01-10 01:00,69
29-01-10 00:00,62
28-01-10 23:00,57
28-01-10 22:00,56
28-01-10 21:00,57
28-01-10 20:00,53
28-01-10 19:00,50
28-01-10 18:00,51
28-01-10 17:00,47
28-01-10 16:00,49
28-01-10 15:00,48
28-01-10 14:00,46
28-01-10 13:00,45
28-01-10 12:00,42
28-01-10 11:00,42
28-01-10 10:00,38
28-01-10 09:00,39
28-01-10 08:00,42
28-01-10 07:00,44
28-01-10 06:00,47
28-01-10 05:00,49
28-01-10 04:00,49
28-01-10 03:00,48
28-01-10 02:00,52
28-01-10 01:00,54
28-01-10 00:00,60
27-01-10 23:00,61
27-01-10 22:00,64
27-01-10 21:00,52
27-01-10 20:00,51
27-01-10 19:00,49
27-01-10 18:00,50
27-01-10 17:00,59
27-01-10 16:00,67
27-01-10 15:00,65
27-01-10 14:00,64
27-01-10 13:00,52
27-01-10 12:00,43
27-01-10 11:00,30
27-01-10 10:00,22
27-01-10 09:00,13
27-01-10 08:00,8
27-01-10 07:00,10
27-01-10 06:00,17
27-01-10 05:00,27
27-01-10 04:00,31
27-01-10 03:00,29
27-01-10 02:00,27
27-01-10 01:00,19
27-01-10 00:00,15
26-01-10 23:00,17
26-01-10 22:00,16
26-01-10 21:00,16
26-01-10 20:00,13
26-01-10 19:00,16
26-01-10 18:00,19
26-01-10 17:00,36
26-01-10 16:00,59
26-01-10 15:00,75
26-01-10 14:00,70
26-01-10 13:00,74
26-01-10 12:00,75
26-01-10 11:00,77
26-01-10 10:00,70
26-01-10 09:00,54
26-01-10 08:00,46
26-01-10 07:00,31
26-01-10 06:00,34
26-01-10 05:00,45
26-01-10 04:00,49
26-01-10 03:00,45
26-01-10 02:00,46
26-01-10 01:00,48
26-01-10 00:00,51
25-01-10 23:00,53
25-01-10 22:00,54
25-01-10 21:00,54
25-01-10 20:00,55
25-01-10 19:00,56
25-01-10 18:00,55
25-01-10 17:00,61
25-01-10 16:00,65
25-01-10 15:00,68
25-01-10 14:00,69
25-01-10 13:00,71
25-01-10 12:00,71
25-01-10 11:00,70
25-01-10 10:00,72
25-01-10 09:00,72
25-01-10 08:00,74
25-01-10 07:00,73
25-01-10 06:00,73
25-01-10 05:00,73
25-01-10 04:00,72
25-01-10 03:00,70
25-01-10 02:00,67
25-01-10 01:00,66
25-01-10 00:00,68
24-01-10 23:00,70
24-01-10 22:00,71
24-01-10 21:00,72
24-01-10 20:00,72
24-01-10 19:00,71
24-01-10 18:00,71
24-01-10 17:00,69
24-01-10 16:00,65
24-01-10 15:00,61
24-01-10 14:00,61
24-01-10 13:00,60
24-01-10 12:00,60
24-01-10 11:00,60
24-01-10 10:00,62
24-01-10 09:00,62
24-01-10 08:00,62
24-01-10 07:00,61
24-01-10 06:00,58
24-01-10 05:00,50
24-01-10 04:00,49
24-01-10 03:00,54
24-01-10 02:00,54
24-01-10 01:00,49
24-01-10 00:00,43
23-01-10 23:00,39
23-01-10 22:00,39
23-01-10 21:00,35
23-01-10 20:00,32
23-01-10 19:00,28
23-01-10 18:00,13
23-01-10 17:00,22
23-01-10 16:00,26
23-01-10 15:00,29
23-01-10 14:00,31
23-01-10 13:00,33
23-01-10 12:00,36
23-01-10 11:00,36
23-01-10 10:00,36
23-01-10 09:00,40
23-01-10 08:00,27
23-01-10 07:00,40
23-01-10 06:00,46
23-01-10 05:00,51
23-01-10 04:00,52
23-01-10 03:00,56
23-01-10 02:00,57
23-01-10 01:00,58
23-01-10 00:00,57
22-01-10 23:00,55
22-01-10 22:00,61
22-01-10 21:00,61
22-01-10 20:00,62
22-01-10 19:00,55
22-01-10 18:00,51
22-01-10 17:00,51
22-01-10 16:00,43
22-01-10 15:00,42
22-01-10 14:00,48
22-01-10 13:00,50
22-01-10 12:00,46
22-01-10 11:00,34
22-01-10 10:00,27
22-01-10 09:00,23
22-01-10 08:00,23
22-01-10 07:00,23
22-01-10 06:00,25
22-01-10 05:00,23
22-01-10 04:00,26
