Datum Zeit,Leipzig-Mitte NO
,µg/m³
01-02-10 00:00,21
31-01-10 23:00,17
31-01-10 22:00,22
31-01-10 21:00,21
31-01-10 20:00,26
31-01-10 19:00,30
31-01-10 18:00,29
31-01-10 17:00,37
31-01-10 16:00,35
31-01-10 15:00,43
31-01-10 14:00,37
31-01-10 13:00,24
31-01-10 12:00,26
31-01-10 11:00,27
31-01-10 10:00,18
31-01-10 09:00,7
31-01-10 08:00,13
31-01-10 07:00,17
31-01-10 06:00,13
31-01-10 05:00,24
31-01-10 04:00,23
31-01-10 03:00,37
31-01-10 02:00,34
31-01-10 01:00,87
31-01-10 00:00,49
30-01-10 23:00,31
30-01-10 22:00,48
30-01-10 21:00,42
30-01-10 20:00,50
30-01-10 19:00,70
30-01-10 18:00,55
30-01-10 17:00,64
30-01-10 16:00,69
30-01-10 15:00,72
30-01-10 14:00,67
30-01-10 13:00,59
30-01-10 12:00,33
30-01-10 11:00,26
30-01-10 10:00,21
30-01-10 09:00,22
30-01-10 08:00,18
30-01-10 07:00,10
30-01-10 06:00,15
30-01-10 05:00,13
30-01-10 04:00,10
30-01-10 03:00,15
30-01-10 02:00,24
30-01-10 01:00,21
30-01-10 00:00,29
29-01-10 23:00,29
29-01-10 22:00,22
29-01-10 21:00,23
29-01-10 20:00,34
29-01-10 19:00,44
29-01-10 18:00,57
29-01-10 17:00,46
29-01-10 16:00,48
29-01-10 15:00,52
29-01-10 14:00,68
29-01-10 13:00,72
29-01-10 12:00,66
29-01-10 11:00,83
29-01-10 10:00,97
29-01-10 09:00,87
29-01-10 08:00,66
29-01-10 07:00,34
29-01-10 06:00,22
29-01-10 05:00,15
29-01-10 04:00,9
29-01-10 03:00,9
29-01-10 02:00,7
29-01-10 01:00,12
29-01-10 00:00,17
28-01-10 23:00,29
28-01-10 22:00,20
28-01-10 21:00,30
28-01-10 20:00,37
28-01-10 19:00,51
28-01-10 18:00,46
28-01-10 17:00,51
28-01-10 16:00,40
28-01-10 15:00,38
28-01-10 14:00,33
28-01-10 13:00,51
28-01-10 12:00,55
28-01-10 11:00,62
28-01-10 10:00,70
28-01-10 09:00,54
28-01-10 08:00,43
28-01-10 07:00,31
28-01-10 06:00,14
28-01-10 05:00,6
28-01-10 04:00,8
28-01-10 03:00,4
28-01-10 02:00,8
28-01-10 01:00,13
28-01-10 00:00,17
27-01-10 23:00,26
27-01-10 22:00,19
27-01-10 21:00,22
27-01-10 20:00,31
27-01-10 19:00,41
27-01-10 18:00,58
27-01-10 17:00,65
27-01-10 16:00,65
27-01-10 15:00,75
27-01-10 14:00,
27-01-10 13:00,
27-01-10 12:00,
27-01-10 11:00,97
27-01-10 10:00,114
27-01-10 09:00,103
27-01-10 08:00,119
27-01-10 07:00,71
27-01-10 06:00,53
27-01-10 05:00,19
27-01-10 04:00,31
27-01-10 03:00,52
27-01-10 02:00,60
27-01-10 01:00,79
27-01-10 00:00,102
26-01-10 23:00,88
26-01-10 22:00,90
26-01-10 21:00,112
26-01-10 20:00,139
26-01-10 19:00,141
26-01-10 18:00,142
26-01-10 17:00,132
26-01-10 16:00,71
26-01-10 15:00,68
26-01-10 14:00,
26-01-10 13:00,
26-01-10 12:00,
26-01-10 11:00,
26-01-10 10:00,49
26-01-10 09:00,73
26-01-10 08:00,31
26-01-10 07:00,22
26-01-10 06:00,15
26-01-10 05:00,8
26-01-10 04:00,4
26-01-10 03:00,2
26-01-10 02:00,4
26-01-10 01:00,8
26-01-10 00:00,15
25-01-10 23:00,14
25-01-10 22:00,29
25-01-10 21:00,37
25-01-10 20:00,63
25-01-10 19:00,60
25-01-10 18:00,67
25-01-10 17:00,87
25-01-10 16:00,90
25-01-10 15:00,78
25-01-10 14:00,75
25-01-10 13:00,107
25-01-10 12:00,68
25-01-10 11:00,112
25-01-10 10:00,95
25-01-10 09:00,100
25-01-10 08:00,63
25-01-10 07:00,34
25-01-10 06:00,16
25-01-10 05:00,8
25-01-10 04:00,8
25-01-10 03:00,9
25-01-10 02:00,5
25-01-10 01:00,3
25-01-10 00:00,4
24-01-10 23:00,13
24-01-10 22:00,9
24-01-10 21:00,14
24-01-10 20:00,21
24-01-10 19:00,17
24-01-10 18:00,21
24-01-10 17:00,24
24-01-10 16:00,29
24-01-10 15:00,28
24-01-10 14:00,20
24-01-10 13:00,30
24-01-10 12:00,22
24-01-10 11:00,22
24-01-10 10:00,21
24-01-10 09:00,16
24-01-10 08:00,13
24-01-10 07:00,12
24-01-10 06:00,10
24-01-10 05:00,12
24-01-10 04:00,24
24-01-10 03:00,12
24-01-10 02:00,17
24-01-10 01:00,25
24-01-10 00:00,26
23-01-10 23:00,24
23-01-10 22:00,20
23-01-10 21:00,18
23-01-10 20:00,34
23-01-10 19:00,67
23-01-10 18:00,58
23-01-10 17:00,32
23-01-10 16:00,48
23-01-10 15:00,69
23-01-10 14:00,43
23-01-10 13:00,34
23-01-10 12:00,45
23-01-10 11:00,71
23-01-10 10:00,67
23-01-10 09:00,60
23-01-10 08:00,49
23-01-10 07:00,8
23-01-10 06:00,13
23-01-10 05:00,15
23-01-10 04:00,8
23-01-10 03:00,5
23-01-10 02:00,17
23-01-10 01:00,12
23-01-10 00:00,9
22-01-10 23:00,20
22-01-10 22:00,20
22-01-10 21:00,21
22-01-10 20:00,31
22-01-10 19:00,31
22-01-10 18:00,39
22-01-10 17:00,52
22-01-10 16:00,76
22-01-10 15:00,47
22-01-10 14:00,57
22-01-10 13:00,47
22-01-10 12:00,36
22-01-10 11:00,43
22-01-10 10:00,54
22-01-10 09:00,58
22-01-10 08:00,40
22-01-10 07:00,52
22-01-10 06:00,15
22-01-10 05:00,18
22-01-10 04:00,17
22-01-10 03:00,8
22-01-10 02:00,5
22-01-10 01:00,5
22-01-10 00:00,10
21-01-10 23:00,10
21-01-10 22:00,25
21-01-10 21:00,23
21-01-10 20:00,53
21-01-10 19:00,52
21-01-10 18:00,68
21-01-10 17:00,55
21-01-10 16:00,69
21-01-10 15:00,64
21-01-10 14:00,56
21-01-10 13:00,81
21-01-10 12:00,58
21-01-10 11:00,63
21-01-10 10:00,80
21-01-10 09:00,73
21-01-10 08:00,69
21-01-10 07:00,47
21-01-10 06:00,22
21-01-10 05:00,15
21-01-10 04:00,13
21-01-10 03:00,10
21-01-10 02:00,10
21-01-10 01:00,8
21-01-10 00:00,22
20-01-10 23:00,24
20-01-10 22:00,23
20-01-10 21:00,21
20-01-10 20:00,34
20-01-10 19:00,48
20-01-10 18:00,31
20-01-10 17:00,35
20-01-10 16:00,65
20-01-10 15:00,34
20-01-10 14:00,66
20-01-10 13:00,57
20-01-10 12:00,105
20-01-10 11:00,101
20-01-10 10:00,153
20-01-10 09:00,193
20-01-10 08:00,195
20-01-10 07:00,179
20-01-10 06:00,112
20-01-10 05:00,78
20-01-10 04:00,45
20-01-10 03:00,60
20-01-10 02:00,44
20-01-10 01:00,71
20-01-10 00:00,71
19-01-10 23:00,88
19-01-10 22:00,65
19-01-10 21:00,107
19-01-10 20:00,124
19-01-10 19:00,114
19-01-10 18:00,93
19-01-10 17:00,103
19-01-10 16:00,98
19-01-10 15:00,93
19-01-10 14:00,103
19-01-10 13:00,73
19-01-10 12:00,118
19-01-10 11:00,99
19-01-10 10:00,109
19-01-10 09:00,109
19-01-10 08:00,98
19-01-10 07:00,69
19-01-10 06:00,30
19-01-10 05:00,9
19-01-10 04:00,13
19-01-10 03:00,6
19-01-10 02:00,13
19-01-10 01:00,10
19-01-10 00:00,29
18-01-10 23:00,29
18-01-10 22:00,66
18-01-10 21:00,171
18-01-10 20:00,69
18-01-10 19:00,106
18-01-10 18:00,94
18-01-10 17:00,63
18-01-10 16:00,77
18-01-10 15:00,45
18-01-10 14:00,56
18-01-10 13:00,55
18-01-10 12:00,71
18-01-10 11:00,83
18-01-10 10:00,90
18-01-10 09:00,92
18-01-10 08:00,77
18-01-10 07:00,50
18-01-10 06:00,26
18-01-10 05:00,11
18-01-10 04:00,3
18-01-10 03:00,9
18-01-10 02:00,10
18-01-10 01:00,17
18-01-10 00:00,23
17-01-10 23:00,25
17-01-10 22:00,22
17-01-10 21:00,16
17-01-10 20:00,22
17-01-10 19:00,47
17-01-10 18:00,52
17-01-10 17:00,35
