Datum Zeit,Leipzig-Thekla O3
,µg/m³
01-02-10 00:00,30
31-01-10 23:00,30
31-01-10 22:00,22
31-01-10 21:00,35
31-01-10 20:00,36
31-01-10 19:00,32
31-01-10 18:00,35
31-01-10 17:00,43
31-01-10 16:00,48
31-01-10 15:00,53
31-01-10 14:00,57
31-01-10 13:00,57
31-01-10 12:00,59
31-01-10 11:00,57
31-01-10 10:00,54
31-01-10 09:00,55
31-01-10 08:00,46
31-01-10 07:00,37
31-01-10 06:00,20
31-01-10 05:00,18
31-01-10 04:00,13
31-01-10 03:00,20
31-01-10 02:00,33
31-01-10 01:00,50
31-01-10 00:00,53
30-01-10 23:00,54
30-01-10 22:00,44
30-01-10 21:00,34
30-01-10 20:00,40
30-01-10 19:00,46
30-01-10 18:00,56
30-01-10 17:00,61
30-01-10 16:00,65
30-01-10 15:00,67
30-01-10 14:00,67
30-01-10 13:00,66
30-01-10 12:00,69
30-01-10 11:00,70
30-01-10 10:00,68
30-01-10 09:00,63
30-01-10 08:00,64
30-01-10 07:00,69
30-01-10 06:00,71
30-01-10 05:00,74
30-01-10 04:00,64
30-01-10 03:00,46
30-01-10 02:00,42
30-01-10 01:00,20
30-01-10 00:00,29
29-01-10 23:00,38
29-01-10 22:00,41
29-01-10 21:00,41
29-01-10 20:00,38
29-01-10 19:00,38
29-01-10 18:00,38
29-01-10 17:00,37
29-01-10 16:00,41
29-01-10 15:00,39
29-01-10 14:00,36
29-01-10 13:00,40
29-01-10 12:00,42
29-01-10 11:00,34
29-01-10 10:00,36
29-01-10 09:00,41
29-01-10 08:00,45
29-01-10 07:00,50
29-01-10 06:00,58
29-01-10 05:00,65
29-01-10 04:00,66
29-01-10 03:00,71
29-01-10 02:00,70
29-01-10 01:00,70
29-01-10 00:00,67
28-01-10 23:00,66
28-01-10 22:00,66
28-01-10 21:00,66
28-01-10 20:00,65
28-01-10 19:00,62
28-01-10 18:00,62
28-01-10 17:00,61
28-01-10 16:00,60
28-01-10 15:00,66
28-01-10 14:00,66
28-01-10 13:00,66
28-01-10 12:00,64
28-01-10 11:00,60
28-01-10 10:00,55
28-01-10 09:00,48
28-01-10 08:00,41
28-01-10 07:00,36
28-01-10 06:00,36
28-01-10 05:00,31
28-01-10 04:00,31
28-01-10 03:00,34
28-01-10 02:00,41
28-01-10 01:00,53
28-01-10 00:00,57
27-01-10 23:00,51
27-01-10 22:00,53
27-01-10 21:00,55
27-01-10 20:00,51
27-01-10 19:00,43
27-01-10 18:00,24
27-01-10 17:00,23
27-01-10 16:00,30
27-01-10 15:00,33
27-01-10 14:00,39
27-01-10 13:00,32
27-01-10 12:00,23
27-01-10 11:00,15
27-01-10 10:00,9
27-01-10 09:00,5
27-01-10 08:00,2
27-01-10 07:00,2
27-01-10 06:00,2
27-01-10 05:00,2
27-01-10 04:00,2
27-01-10 03:00,2
27-01-10 02:00,2
27-01-10 01:00,3
27-01-10 00:00,3
26-01-10 23:00,4
26-01-10 22:00,4
26-01-10 21:00,5
26-01-10 20:00,4
26-01-10 19:00,5
26-01-10 18:00,18
26-01-10 17:00,28
26-01-10 16:00,44
26-01-10 15:00,50
26-01-10 14:00,53
26-01-10 13:00,49
26-01-10 12:00,41
26-01-10 11:00,36
26-01-10 10:00,32
26-01-10 09:00,29
26-01-10 08:00,29
26-01-10 07:00,37
26-01-10 06:00,37
26-01-10 05:00,40
26-01-10 04:00,40
26-01-10 03:00,44
26-01-10 02:00,43
26-01-10 01:00,44
26-01-10 00:00,43
25-01-10 23:00,43
25-01-10 22:00,44
25-01-10 21:00,46
25-01-10 20:00,41
25-01-10 19:00,40
25-01-10 18:00,40
25-01-10 17:00,52
25-01-10 16:00,63
25-01-10 15:00,63
25-01-10 14:00,58
25-01-10 13:00,56
25-01-10 12:00,50
25-01-10 11:00,44
25-01-10 10:00,34
25-01-10 09:00,23
25-01-10 08:00,23
25-01-10 07:00,33
25-01-10 06:00,42
25-01-10 05:00,44
25-01-10 04:00,45
25-01-10 03:00,46
25-01-10 02:00,46
25-01-10 01:00,47
25-01-10 00:00,51
24-01-10 23:00,55
24-01-10 22:00,56
24-01-10 21:00,56
24-01-10 20:00,56
24-01-10 19:00,56
24-01-10 18:00,52
24-01-10 17:00,55
24-01-10 16:00,59
24-01-10 15:00,60
24-01-10 14:00,57
24-01-10 13:00,51
24-01-10 12:00,44
24-01-10 11:00,38
24-01-10 10:00,34
24-01-10 09:00,31
24-01-10 08:00,29
24-01-10 07:00,28
24-01-10 06:00,29
24-01-10 05:00,31
24-01-10 04:00,33
24-01-10 03:00,37
24-01-10 02:00,36
24-01-10 01:00,30
24-01-10 00:00,31
23-01-10 23:00,33
23-01-10 22:00,34
23-01-10 21:00,34
23-01-10 20:00,35
23-01-10 19:00,35
23-01-10 18:00,34
23-01-10 17:00,39
23-01-10 16:00,40
23-01-10 15:00,42
23-01-10 14:00,43
23-01-10 13:00,42
23-01-10 12:00,36
23-01-10 11:00,25
23-01-10 10:00,21
23-01-10 09:00,18
23-01-10 08:00,14
23-01-10 07:00,14
23-01-10 06:00,20
23-01-10 05:00,28
23-01-10 04:00,31
23-01-10 03:00,34
23-01-10 02:00,37
23-01-10 01:00,38
23-01-10 00:00,36
22-01-10 23:00,38
22-01-10 22:00,39
22-01-10 21:00,39
22-01-10 20:00,32
22-01-10 19:00,32
22-01-10 18:00,37
22-01-10 17:00,37
22-01-10 16:00,41
22-01-10 15:00,46
22-01-10 14:00,47
22-01-10 13:00,45
22-01-10 12:00,41
22-01-10 11:00,35
22-01-10 10:00,31
22-01-10 09:00,29
22-01-10 08:00,33
22-01-10 07:00,37
22-01-10 06:00,41
22-01-10 05:00,46
22-01-10 04:00,47
22-01-10 03:00,47
22-01-10 02:00,53
22-01-10 01:00,53
22-01-10 00:00,51
21-01-10 23:00,49
21-01-10 22:00,42
21-01-10 21:00,38
21-01-10 20:00,43
21-01-10 19:00,41
21-01-10 18:00,39
21-01-10 17:00,39
21-01-10 16:00,37
21-01-10 15:00,38
21-01-10 14:00,36
21-01-10 13:00,34
21-01-10 12:00,30
21-01-10 11:00,29
21-01-10 10:00,29
21-01-10 09:00,33
21-01-10 08:00,30
21-01-10 07:00,33
21-01-10 06:00,37
21-01-10 05:00,41
21-01-10 04:00,43
21-01-10 03:00,45
21-01-10 02:00,48
21-01-10 01:00,47
21-01-10 00:00,44
20-01-10 23:00,35
20-01-10 22:00,26
20-01-10 21:00,25
20-01-10 20:00,21
20-01-10 19:00,28
20-01-10 18:00,31
20-01-10 17:00,30
20-01-10 16:00,27
20-01-10 15:00,26
20-01-10 14:00,20
20-01-10 13:00,14
20-01-10 12:00,9
20-01-10 11:00,4
20-01-10 10:00,2
20-01-10 09:00,1
20-01-10 08:00,1
20-01-10 07:00,1
20-01-10 06:00,1
20-01-10 05:00,1
20-01-10 04:00,1
20-01-10 03:00,1
20-01-10 02:00,1
20-01-10 01:00,1
20-01-10 00:00,1
19-01-10 23:00,1
19-01-10 22:00,1
19-01-10 21:00,1
19-01-10 20:00,1
19-01-10 19:00,1
19-01-10 18:00,1
19-01-10 17:00,1
19-01-10 16:00,5
19-01-10 15:00,8
19-01-10 14:00,9
19-01-10 13:00,11
19-01-10 12:00,14
19-01-10 11:00,13
19-01-10 10:00,13
19-01-10 09:00,9
