Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-12-06,
30-12-06,19.67
29-12-06,
28-12-06,27.82
27-12-06,
26-12-06,20.25
25-12-06,
24-12-06,12.94
23-12-06,
22-12-06,25.18
21-12-06,
20-12-06,19.09
19-12-06,
18-12-06,31.15
17-12-06,
16-12-06,26.29
15-12-06,
14-12-06,17.12
13-12-06,
12-12-06,13.12
11-12-06,
10-12-06,15.34
09-12-06,
08-12-06,17.43
07-12-06,
06-12-06,13.70
05-12-06,
04-12-06,13.94
03-12-06,
02-12-06,24.86
01-12-06,

