Datum Zeit,Chemnitz-Leipziger Str. NO
,µg/m³
01-01-07 00:00,2
31-12-06 23:00,3
31-12-06 22:00,6
31-12-06 21:00,4
31-12-06 20:00,9
31-12-06 19:00,12
31-12-06 18:00,25
31-12-06 17:00,12
31-12-06 16:00,7
31-12-06 15:00,7
31-12-06 14:00,7
31-12-06 13:00,6
31-12-06 12:00,5
31-12-06 11:00,3
31-12-06 10:00,3
31-12-06 09:00,1
31-12-06 08:00,1
31-12-06 07:00,1
31-12-06 06:00,1
31-12-06 05:00,1
31-12-06 04:00,1
31-12-06 03:00,2
31-12-06 02:00,2
31-12-06 01:00,5
31-12-06 00:00,7
30-12-06 23:00,16
30-12-06 22:00,15
30-12-06 21:00,23
30-12-06 20:00,35
30-12-06 19:00,35
30-12-06 18:00,65
30-12-06 17:00,64
30-12-06 16:00,65
30-12-06 15:00,81
30-12-06 14:00,76
30-12-06 13:00,96
30-12-06 12:00,128
30-12-06 11:00,134
30-12-06 10:00,127
30-12-06 09:00,76
30-12-06 08:00,59
30-12-06 07:00,19
30-12-06 06:00,28
30-12-06 05:00,15
30-12-06 04:00,15
30-12-06 03:00,21
30-12-06 02:00,21
30-12-06 01:00,32
30-12-06 00:00,54
29-12-06 23:00,75
29-12-06 22:00,85
29-12-06 21:00,128
29-12-06 20:00,131
29-12-06 19:00,145
29-12-06 18:00,147
29-12-06 17:00,192
29-12-06 16:00,208
29-12-06 15:00,172
29-12-06 14:00,165
29-12-06 13:00,148
29-12-06 12:00,167
29-12-06 11:00,194
29-12-06 10:00,189
29-12-06 09:00,155
29-12-06 08:00,105
29-12-06 07:00,86
29-12-06 06:00,39
29-12-06 05:00,18
29-12-06 04:00,7
29-12-06 03:00,7
29-12-06 02:00,9
29-12-06 01:00,8
29-12-06 00:00,12
28-12-06 23:00,23
28-12-06 22:00,21
28-12-06 21:00,41
28-12-06 20:00,28
28-12-06 19:00,42
28-12-06 18:00,44
28-12-06 17:00,45
28-12-06 16:00,55
28-12-06 15:00,83
28-12-06 14:00,100
28-12-06 13:00,109
28-12-06 12:00,96
28-12-06 11:00,90
28-12-06 10:00,74
