Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-12-06,14
30-12-06,22
29-12-06,26
28-12-06,28
27-12-06,43
26-12-06,20
25-12-06,9
24-12-06,11
23-12-06,29
22-12-06,26
21-12-06,23
20-12-06,22
19-12-06,27
18-12-06,19
17-12-06,13
16-12-06,30
15-12-06,27
14-12-06,10
13-12-06,11
12-12-06,8
11-12-06,12
10-12-06,25
09-12-06,15
08-12-06,18
07-12-06,15
06-12-06,12
05-12-06,7
04-12-06,11
03-12-06,31
02-12-06,32
01-12-06,32

