Datum Zeit,Niesky O3
,µg/m³
01-01-07 00:00,50
31-12-06 23:00,54
31-12-06 22:00,58
31-12-06 21:00,61
31-12-06 20:00,59
31-12-06 19:00,57
31-12-06 18:00,62
31-12-06 17:00,66
31-12-06 16:00,61
31-12-06 15:00,61
31-12-06 14:00,66
31-12-06 13:00,71
31-12-06 12:00,73
31-12-06 11:00,73
31-12-06 10:00,73
31-12-06 09:00,73
31-12-06 08:00,71
31-12-06 07:00,49
31-12-06 06:00,36
31-12-06 05:00,37
31-12-06 04:00,38
31-12-06 03:00,36
31-12-06 02:00,31
31-12-06 01:00,29
31-12-06 00:00,29
30-12-06 23:00,29
30-12-06 22:00,29
30-12-06 21:00,31
30-12-06 20:00,33
30-12-06 19:00,35
30-12-06 18:00,36
30-12-06 17:00,36
30-12-06 16:00,35
30-12-06 15:00,34
30-12-06 14:00,36
30-12-06 13:00,37
30-12-06 12:00,36
30-12-06 11:00,34
30-12-06 10:00,33
30-12-06 09:00,29
30-12-06 08:00,27
30-12-06 07:00,23
30-12-06 06:00,19
30-12-06 05:00,21
30-12-06 04:00,23
30-12-06 03:00,22
30-12-06 02:00,17
30-12-06 01:00,12
30-12-06 00:00,13
29-12-06 23:00,9
29-12-06 22:00,2
29-12-06 21:00,1
29-12-06 20:00,2
29-12-06 19:00,3
29-12-06 18:00,3
29-12-06 17:00,2
29-12-06 16:00,4
29-12-06 15:00,5
29-12-06 14:00,7
29-12-06 13:00,8
29-12-06 12:00,7
29-12-06 11:00,6
29-12-06 10:00,6
29-12-06 09:00,3
29-12-06 08:00,1
29-12-06 07:00,1
29-12-06 06:00,1
29-12-06 05:00,1
29-12-06 04:00,1
29-12-06 03:00,3
29-12-06 02:00,5
29-12-06 01:00,7
29-12-06 00:00,9
28-12-06 23:00,11
28-12-06 22:00,13
28-12-06 21:00,13
28-12-06 20:00,15
28-12-06 19:00,17
28-12-06 18:00,16
28-12-06 17:00,11
28-12-06 16:00,10
28-12-06 15:00,13
28-12-06 14:00,14
28-12-06 13:00,13
28-12-06 12:00,13
28-12-06 11:00,14
28-12-06 10:00,13
28-12-06 09:00,14
28-12-06 08:00,12
28-12-06 07:00,2
28-12-06 06:00,2
28-12-06 05:00,1
28-12-06 04:00,1
28-12-06 03:00,2
28-12-06 02:00,2
28-12-06 01:00,3
28-12-06 00:00,7
27-12-06 23:00,6
27-12-06 22:00,8
27-12-06 21:00,12
27-12-06 20:00,19
27-12-06 19:00,20
27-12-06 18:00,14
27-12-06 17:00,11
27-12-06 16:00,10
27-12-06 15:00,27
27-12-06 14:00,33
27-12-06 13:00,36
27-12-06 12:00,35
27-12-06 11:00,30
27-12-06 10:00,18
27-12-06 09:00,6
27-12-06 08:00,11
27-12-06 07:00,25
27-12-06 06:00,24
27-12-06 05:00,9
27-12-06 04:00,9
27-12-06 03:00,7
27-12-06 02:00,15
27-12-06 01:00,4
27-12-06 00:00,5
26-12-06 23:00,11
26-12-06 22:00,14
26-12-06 21:00,17
26-12-06 20:00,22
26-12-06 19:00,27
26-12-06 18:00,29
26-12-06 17:00,34
26-12-06 16:00,39
26-12-06 15:00,42
26-12-06 14:00,43
26-12-06 13:00,44
26-12-06 12:00,42
26-12-06 11:00,38
26-12-06 10:00,32
26-12-06 09:00,26
26-12-06 08:00,21
26-12-06 07:00,19
26-12-06 06:00,19
26-12-06 05:00,22
26-12-06 04:00,24
26-12-06 03:00,20
26-12-06 02:00,16
26-12-06 01:00,19
26-12-06 00:00,15
25-12-06 23:00,13
25-12-06 22:00,16
25-12-06 21:00,16
25-12-06 20:00,17
25-12-06 19:00,18
25-12-06 18:00,18
25-12-06 17:00,23
25-12-06 16:00,30
25-12-06 15:00,30
25-12-06 14:00,28
25-12-06 13:00,21
25-12-06 12:00,16
25-12-06 11:00,14
25-12-06 10:00,12
25-12-06 09:00,12
25-12-06 08:00,12
25-12-06 07:00,12
25-12-06 06:00,14
25-12-06 05:00,15
25-12-06 04:00,16
25-12-06 03:00,18
25-12-06 02:00,19
25-12-06 01:00,20
25-12-06 00:00,21
24-12-06 23:00,20
24-12-06 22:00,20
24-12-06 21:00,16
24-12-06 20:00,14
24-12-06 19:00,12
24-12-06 18:00,13
24-12-06 17:00,15
24-12-06 16:00,22
24-12-06 15:00,27
24-12-06 14:00,28
24-12-06 13:00,29
24-12-06 12:00,29
24-12-06 11:00,32
24-12-06 10:00,32
24-12-06 09:00,30
24-12-06 08:00,28
24-12-06 07:00,28
24-12-06 06:00,27
24-12-06 05:00,27
24-12-06 04:00,27
24-12-06 03:00,30
24-12-06 02:00,32
24-12-06 01:00,31
24-12-06 00:00,28
23-12-06 23:00,23
23-12-06 22:00,26
23-12-06 21:00,28
23-12-06 20:00,31
23-12-06 19:00,30
23-12-06 18:00,27
23-12-06 17:00,28
23-12-06 16:00,32
23-12-06 15:00,34
23-12-06 14:00,36
23-12-06 13:00,34
23-12-06 12:00,31
23-12-06 11:00,31
23-12-06 10:00,35
23-12-06 09:00,34
23-12-06 08:00,37
23-12-06 07:00,37
23-12-06 06:00,43
23-12-06 05:00,44
23-12-06 04:00,45
23-12-06 03:00,46
23-12-06 02:00,46
23-12-06 01:00,48
23-12-06 00:00,50
22-12-06 23:00,50
22-12-06 22:00,50
22-12-06 21:00,49
22-12-06 20:00,50
22-12-06 19:00,53
22-12-06 18:00,50
22-12-06 17:00,44
22-12-06 16:00,50
22-12-06 15:00,50
22-12-06 14:00,46
22-12-06 13:00,41
22-12-06 12:00,33
22-12-06 11:00,23
22-12-06 10:00,24
22-12-06 09:00,29
22-12-06 08:00,29
22-12-06 07:00,20
22-12-06 06:00,17
22-12-06 05:00,17
22-12-06 04:00,16
22-12-06 03:00,15
22-12-06 02:00,15
22-12-06 01:00,15
22-12-06 00:00,17
21-12-06 23:00,19
21-12-06 22:00,18
21-12-06 21:00,23
21-12-06 20:00,27
21-12-06 19:00,28
21-12-06 18:00,24
21-12-06 17:00,22
21-12-06 16:00,30
21-12-06 15:00,30
21-12-06 14:00,35
21-12-06 13:00,34
21-12-06 12:00,33
21-12-06 11:00,25
21-12-06 10:00,23
21-12-06 09:00,27
21-12-06 08:00,17
21-12-06 07:00,13
21-12-06 06:00,17
21-12-06 05:00,22
21-12-06 04:00,21
21-12-06 03:00,22
21-12-06 02:00,24
21-12-06 01:00,15
21-12-06 00:00,14
20-12-06 23:00,15
20-12-06 22:00,16
20-12-06 21:00,18
20-12-06 20:00,21
20-12-06 19:00,26
20-12-06 18:00,28
20-12-06 17:00,29
20-12-06 16:00,34
20-12-06 15:00,37
20-12-06 14:00,42
20-12-06 13:00,45
20-12-06 12:00,43
20-12-06 11:00,42
20-12-06 10:00,37
20-12-06 09:00,26
20-12-06 08:00,20
20-12-06 07:00,20
20-12-06 06:00,21
20-12-06 05:00,21
20-12-06 04:00,22
20-12-06 03:00,24
20-12-06 02:00,25
20-12-06 01:00,27
20-12-06 00:00,28
19-12-06 23:00,29
19-12-06 22:00,27
19-12-06 21:00,25
19-12-06 20:00,24
19-12-06 19:00,23
19-12-06 18:00,23
19-12-06 17:00,26
19-12-06 16:00,22
19-12-06 15:00,20
19-12-06 14:00,22
19-12-06 13:00,20
19-12-06 12:00,19
19-12-06 11:00,19
19-12-06 10:00,21
19-12-06 09:00,20
19-12-06 08:00,21
19-12-06 07:00,30
19-12-06 06:00,35
19-12-06 05:00,35
19-12-06 04:00,37
19-12-06 03:00,35
19-12-06 02:00,30
19-12-06 01:00,38
19-12-06 00:00,37
18-12-06 23:00,30
18-12-06 22:00,32
18-12-06 21:00,35
18-12-06 20:00,39
18-12-06 19:00,36
18-12-06 18:00,43
18-12-06 17:00,48
18-12-06 16:00,42
18-12-06 15:00,50
18-12-06 14:00,55
18-12-06 13:00,49
18-12-06 12:00,41
18-12-06 11:00,45
18-12-06 10:00,45
18-12-06 09:00,43
18-12-06 08:00,39
18-12-06 07:00,40
18-12-06 06:00,47
18-12-06 05:00,48
18-12-06 04:00,47
18-12-06 03:00,44
18-12-06 02:00,45
18-12-06 01:00,49
18-12-06 00:00,52
17-12-06 23:00,58
17-12-06 22:00,58
17-12-06 21:00,57
17-12-06 20:00,57
17-12-06 19:00,57
17-12-06 18:00,61
17-12-06 17:00,53
17-12-06 16:00,52
17-12-06 15:00,54
17-12-06 14:00,58
17-12-06 13:00,59
17-12-06 12:00,58
17-12-06 11:00,56
17-12-06 10:00,45
17-12-06 09:00,44
17-12-06 08:00,43
17-12-06 07:00,45
17-12-06 06:00,44
17-12-06 05:00,48
17-12-06 04:00,45
17-12-06 03:00,37
17-12-06 02:00,31
17-12-06 01:00,27
17-12-06 00:00,29
16-12-06 23:00,30
16-12-06 22:00,27
16-12-06 21:00,26
16-12-06 20:00,18
16-12-06 19:00,17
16-12-06 18:00,19
16-12-06 17:00,20
16-12-06 16:00,22
16-12-06 15:00,27
16-12-06 14:00,24
16-12-06 13:00,22
16-12-06 12:00,20
16-12-06 11:00,19
16-12-06 10:00,15
16-12-06 09:00,7
16-12-06 08:00,2
16-12-06 07:00,3
16-12-06 06:00,3
16-12-06 05:00,5
16-12-06 04:00,4
16-12-06 03:00,1
16-12-06 02:00,2
16-12-06 01:00,5
16-12-06 00:00,10
15-12-06 23:00,17
15-12-06 22:00,19
15-12-06 21:00,11
15-12-06 20:00,18
15-12-06 19:00,11
15-12-06 18:00,15
15-12-06 17:00,13
15-12-06 16:00,15
15-12-06 15:00,26
15-12-06 14:00,30
15-12-06 13:00,31
15-12-06 12:00,30
15-12-06 11:00,26
15-12-06 10:00,22
15-12-06 09:00,13
15-12-06 08:00,10
15-12-06 07:00,14
15-12-06 06:00,16
15-12-06 05:00,17
15-12-06 04:00,19
15-12-06 03:00,17
15-12-06 02:00,15
15-12-06 01:00,15
15-12-06 00:00,18
14-12-06 23:00,32
14-12-06 22:00,37
14-12-06 21:00,35
14-12-06 20:00,25
14-12-06 19:00,34
14-12-06 18:00,38
14-12-06 17:00,45
14-12-06 16:00,44
14-12-06 15:00,48
14-12-06 14:00,53
14-12-06 13:00,45
14-12-06 12:00,42
14-12-06 11:00,41
14-12-06 10:00,37
14-12-06 09:00,29
14-12-06 08:00,31
14-12-06 07:00,30
14-12-06 06:00,27
14-12-06 05:00,24
14-12-06 04:00,34
14-12-06 03:00,39
14-12-06 02:00,31
14-12-06 01:00,29
14-12-06 00:00,37
13-12-06 23:00,30
13-12-06 22:00,35
13-12-06 21:00,33
13-12-06 20:00,31
13-12-06 19:00,31
13-12-06 18:00,34
13-12-06 17:00,31
13-12-06 16:00,31
13-12-06 15:00,38
13-12-06 14:00,40
13-12-06 13:00,44
13-12-06 12:00,40
13-12-06 11:00,34
13-12-06 10:00,42
13-12-06 09:00,44
13-12-06 08:00,40
13-12-06 07:00,45
13-12-06 06:00,40
13-12-06 05:00,32
13-12-06 04:00,24
13-12-06 03:00,23
13-12-06 02:00,25
13-12-06 01:00,27
13-12-06 00:00,33
12-12-06 23:00,36
12-12-06 22:00,37
12-12-06 21:00,28
12-12-06 20:00,22
12-12-06 19:00,16
12-12-06 18:00,26
12-12-06 17:00,32
12-12-06 16:00,31
12-12-06 15:00,26
12-12-06 14:00,27
12-12-06 13:00,28
12-12-06 12:00,30
12-12-06 11:00,32
12-12-06 10:00,31
12-12-06 09:00,23
12-12-06 08:00,25
12-12-06 07:00,24
12-12-06 06:00,23
12-12-06 05:00,25
12-12-06 04:00,27
12-12-06 03:00,27
12-12-06 02:00,28
12-12-06 01:00,30
12-12-06 00:00,31
11-12-06 23:00,32
11-12-06 22:00,34
11-12-06 21:00,36
11-12-06 20:00,38
11-12-06 19:00,37
11-12-06 18:00,36
11-12-06 17:00,39
11-12-06 16:00,40
11-12-06 15:00,40
11-12-06 14:00,40
11-12-06 13:00,36
11-12-06 12:00,30
11-12-06 11:00,27
11-12-06 10:00,25
11-12-06 09:00,15
11-12-06 08:00,14
11-12-06 07:00,15
11-12-06 06:00,16
11-12-06 05:00,25
11-12-06 04:00,29
11-12-06 03:00,33
11-12-06 02:00,35
11-12-06 01:00,31
11-12-06 00:00,29
10-12-06 23:00,25
10-12-06 22:00,24
10-12-06 21:00,26
10-12-06 20:00,28
10-12-06 19:00,31
10-12-06 18:00,36
10-12-06 17:00,36
10-12-06 16:00,37
10-12-06 15:00,36
10-12-06 14:00,35
10-12-06 13:00,35
10-12-06 12:00,33
10-12-06 11:00,31
10-12-06 10:00,24
10-12-06 09:00,20
10-12-06 08:00,21
10-12-06 07:00,17
10-12-06 06:00,14
10-12-06 05:00,15
10-12-06 04:00,17
10-12-06 03:00,21
10-12-06 02:00,33
10-12-06 01:00,41
10-12-06 00:00,41
09-12-06 23:00,41
09-12-06 22:00,38
09-12-06 21:00,37
09-12-06 20:00,37
09-12-06 19:00,35
09-12-06 18:00,27
09-12-06 17:00,33
09-12-06 16:00,43
09-12-06 15:00,17
09-12-06 14:00,28
09-12-06 13:00,37
09-12-06 12:00,32
09-12-06 11:00,13
09-12-06 10:00,15
09-12-06 09:00,14
09-12-06 08:00,12
09-12-06 07:00,22
09-12-06 06:00,30
09-12-06 05:00,35
09-12-06 04:00,39
09-12-06 03:00,38
09-12-06 02:00,39
09-12-06 01:00,39
09-12-06 00:00,41
