Datum Zeit,Schwartenberg PM10
,µg/m³
31-12-06,10
30-12-06,13
29-12-06,7
28-12-06,13
27-12-06,7
26-12-06,11
25-12-06,4
24-12-06,3
23-12-06,5
22-12-06,7
21-12-06,6
20-12-06,5
19-12-06,9
18-12-06,9
17-12-06,5
16-12-06,14
15-12-06,3
14-12-06,6
13-12-06,6
12-12-06,4
11-12-06,9
10-12-06,7
09-12-06,7
08-12-06,15
07-12-06,10
06-12-06,13
05-12-06,6
04-12-06,9
03-12-06,18
02-12-06,10
01-12-06,14

