Datum Zeit,Klingenthal NO2
,µg/m³
01-01-07 00:00,9
31-12-06 23:00,9
31-12-06 22:00,12
31-12-06 21:00,9
31-12-06 20:00,11
31-12-06 19:00,9
31-12-06 18:00,9
31-12-06 17:00,13
31-12-06 16:00,28
31-12-06 15:00,23
31-12-06 14:00,9
31-12-06 13:00,7
31-12-06 12:00,6
31-12-06 11:00,6
31-12-06 10:00,6
31-12-06 09:00,6
31-12-06 08:00,5
31-12-06 07:00,6
31-12-06 06:00,6
31-12-06 05:00,8
31-12-06 04:00,16
31-12-06 03:00,20
31-12-06 02:00,21
31-12-06 01:00,24
31-12-06 00:00,24
30-12-06 23:00,23
30-12-06 22:00,24
30-12-06 21:00,24
30-12-06 20:00,27
30-12-06 19:00,29
30-12-06 18:00,25
30-12-06 17:00,21
30-12-06 16:00,20
30-12-06 15:00,15
30-12-06 14:00,15
30-12-06 13:00,10
30-12-06 12:00,8
30-12-06 11:00,11
30-12-06 10:00,13
30-12-06 09:00,12
30-12-06 08:00,11
30-12-06 07:00,9
30-12-06 06:00,6
30-12-06 05:00,6
30-12-06 04:00,6
30-12-06 03:00,9
30-12-06 02:00,7
30-12-06 01:00,8
30-12-06 00:00,9
29-12-06 23:00,10
29-12-06 22:00,11
29-12-06 21:00,11
29-12-06 20:00,15
29-12-06 19:00,14
29-12-06 18:00,19
29-12-06 17:00,28
29-12-06 16:00,24
29-12-06 15:00,21
29-12-06 14:00,20
29-12-06 13:00,16
29-12-06 12:00,16
29-12-06 11:00,17
29-12-06 10:00,21
29-12-06 09:00,22
29-12-06 08:00,24
29-12-06 07:00,27
29-12-06 06:00,22
29-12-06 05:00,21
29-12-06 04:00,21
29-12-06 03:00,20
29-12-06 02:00,19
29-12-06 01:00,21
29-12-06 00:00,22
28-12-06 23:00,21
28-12-06 22:00,22
28-12-06 21:00,23
28-12-06 20:00,27
28-12-06 19:00,31
28-12-06 18:00,31
28-12-06 17:00,27
28-12-06 16:00,25
28-12-06 15:00,24
28-12-06 14:00,20
28-12-06 13:00,19
28-12-06 12:00,21
28-12-06 11:00,24
28-12-06 10:00,29
28-12-06 09:00,25
28-12-06 08:00,23
28-12-06 07:00,22
28-12-06 06:00,21
28-12-06 05:00,28
28-12-06 04:00,29
28-12-06 03:00,27
28-12-06 02:00,25
28-12-06 01:00,28
28-12-06 00:00,26
27-12-06 23:00,30
27-12-06 22:00,31
27-12-06 21:00,36
27-12-06 20:00,37
27-12-06 19:00,34
27-12-06 18:00,39
27-12-06 17:00,29
27-12-06 16:00,33
27-12-06 15:00,40
27-12-06 14:00,37
27-12-06 13:00,34
27-12-06 12:00,26
27-12-06 11:00,35
27-12-06 10:00,30
27-12-06 09:00,25
27-12-06 08:00,24
27-12-06 07:00,20
27-12-06 06:00,19
27-12-06 05:00,19
27-12-06 04:00,18
27-12-06 03:00,21
27-12-06 02:00,23
27-12-06 01:00,24
27-12-06 00:00,26
26-12-06 23:00,27
26-12-06 22:00,28
26-12-06 21:00,32
26-12-06 20:00,34
26-12-06 19:00,32
26-12-06 18:00,35
26-12-06 17:00,37
26-12-06 16:00,41
26-12-06 15:00,33
26-12-06 14:00,26
26-12-06 13:00,18
26-12-06 12:00,13
26-12-06 11:00,10
26-12-06 10:00,9
26-12-06 09:00,10
26-12-06 08:00,9
26-12-06 07:00,6
26-12-06 06:00,6
26-12-06 05:00,7
26-12-06 04:00,7
26-12-06 03:00,10
26-12-06 02:00,12
26-12-06 01:00,18
26-12-06 00:00,28
25-12-06 23:00,28
25-12-06 22:00,24
25-12-06 21:00,29
25-12-06 20:00,38
25-12-06 19:00,39
25-12-06 18:00,32
25-12-06 17:00,28
25-12-06 16:00,27
25-12-06 15:00,26
25-12-06 14:00,22
25-12-06 13:00,20
25-12-06 12:00,12
25-12-06 11:00,12
25-12-06 10:00,17
25-12-06 09:00,22
25-12-06 08:00,22
25-12-06 07:00,21
25-12-06 06:00,15
25-12-06 05:00,12
25-12-06 04:00,13
25-12-06 03:00,13
25-12-06 02:00,13
25-12-06 01:00,17
25-12-06 00:00,21
24-12-06 23:00,28
24-12-06 22:00,29
24-12-06 21:00,30
24-12-06 20:00,28
24-12-06 19:00,30
24-12-06 18:00,32
24-12-06 17:00,31
24-12-06 16:00,26
24-12-06 15:00,17
24-12-06 14:00,13
24-12-06 13:00,10
24-12-06 12:00,18
24-12-06 11:00,21
24-12-06 10:00,22
24-12-06 09:00,18
24-12-06 08:00,16
24-12-06 07:00,14
24-12-06 06:00,13
24-12-06 05:00,13
