Datum Zeit,Goerlitz BEN
,µg/m³
01-01-07 00:00,1.9
31-12-06 23:00,1.3
31-12-06 22:00,1.3
31-12-06 21:00,1.3
31-12-06 20:00,1.8
31-12-06 19:00,2.8
31-12-06 18:00,1.9
31-12-06 17:00,0.9
31-12-06 16:00,0.9
31-12-06 15:00,1.1
31-12-06 14:00,0.7
31-12-06 13:00,0.8
31-12-06 12:00,0.7
31-12-06 11:00,0.7
31-12-06 10:00,1.0
31-12-06 09:00,1.7
31-12-06 08:00,1.8
31-12-06 07:00,2.0
31-12-06 06:00,1.9
31-12-06 05:00,2.0
31-12-06 04:00,2.1
31-12-06 03:00,2.1
31-12-06 02:00,2.3
31-12-06 01:00,2.2
31-12-06 00:00,2.6
30-12-06 23:00,2.7
30-12-06 22:00,2.5
30-12-06 21:00,2.3
30-12-06 20:00,2.5
30-12-06 19:00,3.0
30-12-06 18:00,2.8
30-12-06 17:00,3.0
30-12-06 16:00,2.6
30-12-06 15:00,2.8
30-12-06 14:00,2.9
30-12-06 13:00,2.9
30-12-06 12:00,2.6
30-12-06 11:00,2.2
30-12-06 10:00,2.2
30-12-06 09:00,1.9
30-12-06 08:00,1.6
30-12-06 07:00,1.9
30-12-06 06:00,1.8
30-12-06 05:00,1.7
30-12-06 04:00,1.7
30-12-06 03:00,
30-12-06 02:00,
30-12-06 01:00,
30-12-06 00:00,
29-12-06 23:00,
29-12-06 22:00,2.9
29-12-06 21:00,3.8
29-12-06 20:00,4.3
29-12-06 19:00,4.6
29-12-06 18:00,6.1
29-12-06 17:00,6.1
29-12-06 16:00,5.9
29-12-06 15:00,6.3
29-12-06 14:00,7.0
29-12-06 13:00,6.6
29-12-06 12:00,8.3
29-12-06 11:00,5.4
29-12-06 10:00,5.2
29-12-06 09:00,3.9
29-12-06 08:00,3.3
29-12-06 07:00,2.9
29-12-06 06:00,2.0
29-12-06 05:00,1.5
29-12-06 04:00,1.5
29-12-06 03:00,1.6
29-12-06 02:00,2.1
29-12-06 01:00,1.7
29-12-06 00:00,1.9
28-12-06 23:00,2.5
28-12-06 22:00,3.3
28-12-06 21:00,3.8
28-12-06 20:00,4.5
28-12-06 19:00,4.7
28-12-06 18:00,5.0
28-12-06 17:00,5.8
28-12-06 16:00,5.2
28-12-06 15:00,4.5
28-12-06 14:00,3.2
28-12-06 13:00,3.0
28-12-06 12:00,3.3
28-12-06 11:00,2.9
28-12-06 10:00,2.9
28-12-06 09:00,2.4
28-12-06 08:00,2.6
28-12-06 07:00,2.0
28-12-06 06:00,2.3
28-12-06 05:00,2.7
28-12-06 04:00,2.5
28-12-06 03:00,2.0
28-12-06 02:00,2.1
28-12-06 01:00,2.1
28-12-06 00:00,2.7
27-12-06 23:00,2.6
27-12-06 22:00,2.1
27-12-06 21:00,3.3
