Datum Zeit,Annaberg-Buchholz NO2
,µg/m³
01-01-07 00:00,7
31-12-06 23:00,10
31-12-06 22:00,8
31-12-06 21:00,8
31-12-06 20:00,16
31-12-06 19:00,15
31-12-06 18:00,12
31-12-06 17:00,12
31-12-06 16:00,10
31-12-06 15:00,8
31-12-06 14:00,6
31-12-06 13:00,6
31-12-06 12:00,7
31-12-06 11:00,7
31-12-06 10:00,6
31-12-06 09:00,5
31-12-06 08:00,4
31-12-06 07:00,3
31-12-06 06:00,4
31-12-06 05:00,5
31-12-06 04:00,10
31-12-06 03:00,11
31-12-06 02:00,9
31-12-06 01:00,10
31-12-06 00:00,12
30-12-06 23:00,14
30-12-06 22:00,19
30-12-06 21:00,34
30-12-06 20:00,20
30-12-06 19:00,29
30-12-06 18:00,32
30-12-06 17:00,33
30-12-06 16:00,68
30-12-06 15:00,56
30-12-06 14:00,42
30-12-06 13:00,35
30-12-06 12:00,35
30-12-06 11:00,65
30-12-06 10:00,66
30-12-06 09:00,44
30-12-06 08:00,34
30-12-06 07:00,40
30-12-06 06:00,28
30-12-06 05:00,31
30-12-06 04:00,31
30-12-06 03:00,26
30-12-06 02:00,27
30-12-06 01:00,34
30-12-06 00:00,37
29-12-06 23:00,51
29-12-06 22:00,51
29-12-06 21:00,52
29-12-06 20:00,61
29-12-06 19:00,67
29-12-06 18:00,66
29-12-06 17:00,71
29-12-06 16:00,70
29-12-06 15:00,46
29-12-06 14:00,41
29-12-06 13:00,43
29-12-06 12:00,39
29-12-06 11:00,46
29-12-06 10:00,39
29-12-06 09:00,40
29-12-06 08:00,30
29-12-06 07:00,35
29-12-06 06:00,25
29-12-06 05:00,23
29-12-06 04:00,21
29-12-06 03:00,21
29-12-06 02:00,21
29-12-06 01:00,21
29-12-06 00:00,21
28-12-06 23:00,22
28-12-06 22:00,22
28-12-06 21:00,21
28-12-06 20:00,22
28-12-06 19:00,22
28-12-06 18:00,27
28-12-06 17:00,37
28-12-06 16:00,33
28-12-06 15:00,29
28-12-06 14:00,23
28-12-06 13:00,24
28-12-06 12:00,26
