Datum Zeit,Klingenthal NO
,µg/m³
01-01-07 00:00,1
31-12-06 23:00,1
31-12-06 22:00,3
31-12-06 21:00,2
31-12-06 20:00,2
31-12-06 19:00,2
31-12-06 18:00,2
31-12-06 17:00,2
31-12-06 16:00,12
31-12-06 15:00,7
31-12-06 14:00,1
31-12-06 13:00,1
31-12-06 12:00,1
31-12-06 11:00,1
31-12-06 10:00,1
31-12-06 09:00,1
31-12-06 08:00,1
31-12-06 07:00,1
31-12-06 06:00,1
31-12-06 05:00,1
31-12-06 04:00,1
31-12-06 03:00,1
31-12-06 02:00,1
31-12-06 01:00,1
31-12-06 00:00,1
30-12-06 23:00,1
30-12-06 22:00,2
30-12-06 21:00,1
30-12-06 20:00,3
30-12-06 19:00,4
30-12-06 18:00,6
30-12-06 17:00,4
30-12-06 16:00,4
30-12-06 15:00,5
30-12-06 14:00,4
30-12-06 13:00,2
30-12-06 12:00,1
30-12-06 11:00,2
30-12-06 10:00,2
30-12-06 09:00,1
30-12-06 08:00,1
30-12-06 07:00,1
30-12-06 06:00,1
30-12-06 05:00,1
30-12-06 04:00,1
30-12-06 03:00,1
30-12-06 02:00,1
30-12-06 01:00,1
30-12-06 00:00,1
29-12-06 23:00,1
29-12-06 22:00,1
29-12-06 21:00,1
29-12-06 20:00,1
29-12-06 19:00,1
29-12-06 18:00,1
29-12-06 17:00,4
29-12-06 16:00,5
29-12-06 15:00,5
29-12-06 14:00,6
29-12-06 13:00,6
29-12-06 12:00,7
29-12-06 11:00,6
29-12-06 10:00,13
29-12-06 09:00,25
29-12-06 08:00,12
29-12-06 07:00,8
29-12-06 06:00,9
29-12-06 05:00,1
29-12-06 04:00,1
29-12-06 03:00,1
29-12-06 02:00,1
29-12-06 01:00,1
29-12-06 00:00,1
28-12-06 23:00,1
28-12-06 22:00,1
28-12-06 21:00,1
28-12-06 20:00,4
28-12-06 19:00,11
28-12-06 18:00,15
28-12-06 17:00,5
28-12-06 16:00,14
28-12-06 15:00,8
28-12-06 14:00,6
28-12-06 13:00,6
28-12-06 12:00,12
28-12-06 11:00,7
28-12-06 10:00,7
28-12-06 09:00,3
28-12-06 08:00,2
28-12-06 07:00,1
28-12-06 06:00,1
28-12-06 05:00,2
28-12-06 04:00,2
28-12-06 03:00,2
28-12-06 02:00,1
28-12-06 01:00,28
28-12-06 00:00,40
27-12-06 23:00,59
27-12-06 22:00,57
27-12-06 21:00,63
27-12-06 20:00,69
27-12-06 19:00,39
27-12-06 18:00,63
27-12-06 17:00,58
27-12-06 16:00,47
27-12-06 15:00,50
27-12-06 14:00,35
27-12-06 13:00,23
27-12-06 12:00,20
27-12-06 11:00,59
27-12-06 10:00,54
27-12-06 09:00,48
27-12-06 08:00,31
27-12-06 07:00,22
27-12-06 06:00,20
27-12-06 05:00,14
27-12-06 04:00,8
27-12-06 03:00,6
27-12-06 02:00,12
27-12-06 01:00,14
27-12-06 00:00,19
26-12-06 23:00,23
26-12-06 22:00,35
26-12-06 21:00,43
26-12-06 20:00,42
26-12-06 19:00,28
26-12-06 18:00,25
26-12-06 17:00,22
26-12-06 16:00,28
26-12-06 15:00,17
26-12-06 14:00,6
26-12-06 13:00,4
26-12-06 12:00,3
26-12-06 11:00,1
26-12-06 10:00,1
26-12-06 09:00,1
26-12-06 08:00,1
26-12-06 07:00,1
26-12-06 06:00,1
