Datum Zeit,Borna BEN
,µg/m³
01-01-07 00:00,
31-12-06 23:00,
31-12-06 22:00,
31-12-06 21:00,0.8
31-12-06 20:00,1.4
31-12-06 19:00,1.5
31-12-06 18:00,1.5
31-12-06 17:00,1.4
31-12-06 16:00,0.9
31-12-06 15:00,0.9
31-12-06 14:00,0.9
31-12-06 13:00,1.4
31-12-06 12:00,0.8
31-12-06 11:00,0.7
31-12-06 10:00,0.4
31-12-06 09:00,0.4
31-12-06 08:00,0.4
31-12-06 07:00,0.4
31-12-06 06:00,0.5
31-12-06 05:00,0.8
31-12-06 04:00,1.0
31-12-06 03:00,1.1
31-12-06 02:00,1.1
31-12-06 01:00,1.4
31-12-06 00:00,1.3
30-12-06 23:00,1.6
30-12-06 22:00,1.5
30-12-06 21:00,1.8
30-12-06 20:00,1.9
30-12-06 19:00,2.1
30-12-06 18:00,2.5
30-12-06 17:00,2.3
30-12-06 16:00,2.5
30-12-06 15:00,2.7
30-12-06 14:00,2.8
30-12-06 13:00,2.4
30-12-06 12:00,2.4
30-12-06 11:00,2.3
30-12-06 10:00,1.8
30-12-06 09:00,1.7
30-12-06 08:00,1.2
30-12-06 07:00,1.3
30-12-06 06:00,1.0
30-12-06 05:00,1.1
30-12-06 04:00,1.3
30-12-06 03:00,1.2
30-12-06 02:00,1.4
30-12-06 01:00,1.5
30-12-06 00:00,1.8
29-12-06 23:00,1.6
29-12-06 22:00,2.3
29-12-06 21:00,2.3
29-12-06 20:00,3.0
29-12-06 19:00,4.1
29-12-06 18:00,4.2
29-12-06 17:00,3.5
29-12-06 16:00,5.2
29-12-06 15:00,4.8
29-12-06 14:00,4.4
29-12-06 13:00,4.3
29-12-06 12:00,5.2
29-12-06 11:00,4.9
29-12-06 10:00,4.4
29-12-06 09:00,2.8
29-12-06 08:00,3.1
29-12-06 07:00,2.8
29-12-06 06:00,1.5
29-12-06 05:00,1.4
29-12-06 04:00,1.3
29-12-06 03:00,1.3
29-12-06 02:00,1.4
29-12-06 01:00,1.4
29-12-06 00:00,1.5
28-12-06 23:00,1.8
