Datum Zeit,Radebeul-Wahnsdorf SO2
,µg/m³
01-01-07 00:00,2.0
31-12-06 23:00,1.2
31-12-06 22:00,1.0
31-12-06 21:00,1.2
31-12-06 20:00,1.0
31-12-06 19:00,1.3
31-12-06 18:00,1.2
31-12-06 17:00,1.4
31-12-06 16:00,1.0
31-12-06 15:00,1.2
31-12-06 14:00,1.1
31-12-06 13:00,1.0
31-12-06 12:00,1.0
31-12-06 11:00,1.0
31-12-06 10:00,1.0
31-12-06 09:00,1.0
31-12-06 08:00,1.0
31-12-06 07:00,1.0
31-12-06 06:00,1.0
31-12-06 05:00,1.0
31-12-06 04:00,1.0
31-12-06 03:00,5.5
31-12-06 02:00,14.4
31-12-06 01:00,21.2
31-12-06 00:00,20.4
30-12-06 23:00,24.2
30-12-06 22:00,28.8
30-12-06 21:00,29.4
30-12-06 20:00,21.4
30-12-06 19:00,19.9
30-12-06 18:00,25.9
30-12-06 17:00,28.6
30-12-06 16:00,17.5
30-12-06 15:00,15.4
30-12-06 14:00,17.1
30-12-06 13:00,16.8
30-12-06 12:00,17.7
30-12-06 11:00,18.1
30-12-06 10:00,18.3
30-12-06 09:00,15.6
30-12-06 08:00,15.7
30-12-06 07:00,22.1
30-12-06 06:00,18.6
30-12-06 05:00,19.5
30-12-06 04:00,16.7
30-12-06 03:00,9.5
30-12-06 02:00,14.4
30-12-06 01:00,21.9
30-12-06 00:00,18.2
29-12-06 23:00,18.6
29-12-06 22:00,17.7
29-12-06 21:00,17.8
29-12-06 20:00,21.4
29-12-06 19:00,23.0
29-12-06 18:00,7.3
29-12-06 17:00,3.2
29-12-06 16:00,2.4
29-12-06 15:00,3.8
29-12-06 14:00,2.0
29-12-06 13:00,1.8
29-12-06 12:00,1.6
29-12-06 11:00,1.8
29-12-06 10:00,2.1
29-12-06 09:00,2.2
29-12-06 08:00,2.7
29-12-06 07:00,2.9
29-12-06 06:00,3.5
29-12-06 05:00,2.4
29-12-06 04:00,1.5
29-12-06 03:00,2.1
29-12-06 02:00,3.0
29-12-06 01:00,2.4
29-12-06 00:00,2.7
28-12-06 23:00,2.9
28-12-06 22:00,2.6
28-12-06 21:00,2.4
28-12-06 20:00,1.8
28-12-06 19:00,2.5
28-12-06 18:00,2.6
28-12-06 17:00,3.2
28-12-06 16:00,3.5
28-12-06 15:00,3.0
28-12-06 14:00,3.4
28-12-06 13:00,3.3
28-12-06 12:00,3.6
28-12-06 11:00,3.1
28-12-06 10:00,2.8
28-12-06 09:00,1.8
28-12-06 08:00,2.3
28-12-06 07:00,2.5
28-12-06 06:00,2.9
28-12-06 05:00,3.3
28-12-06 04:00,3.6
28-12-06 03:00,3.4
28-12-06 02:00,26.0
28-12-06 01:00,47.0
28-12-06 00:00,49.9
27-12-06 23:00,47.0
27-12-06 22:00,45.0
27-12-06 21:00,45.3
27-12-06 20:00,38.4
27-12-06 19:00,35.6
27-12-06 18:00,39.0
27-12-06 17:00,40.1
27-12-06 16:00,36.7
27-12-06 15:00,35.1
27-12-06 14:00,29.8
27-12-06 13:00,26.5
27-12-06 12:00,27.8
27-12-06 11:00,31.7
27-12-06 10:00,32.4
27-12-06 09:00,31.3
27-12-06 08:00,25.7
27-12-06 07:00,21.9
27-12-06 06:00,19.9
27-12-06 05:00,16.5
27-12-06 04:00,14.4
27-12-06 03:00,11.3
27-12-06 02:00,9.8
