Datum Zeit,Freiberg NO2
,µg/m³
01-01-07 00:00,11
31-12-06 23:00,11
31-12-06 22:00,9
31-12-06 21:00,11
31-12-06 20:00,16
31-12-06 19:00,20
31-12-06 18:00,22
31-12-06 17:00,20
31-12-06 16:00,20
31-12-06 15:00,16
31-12-06 14:00,15
31-12-06 13:00,15
31-12-06 12:00,15
31-12-06 11:00,12
31-12-06 10:00,10
31-12-06 09:00,8
31-12-06 08:00,6
31-12-06 07:00,7
31-12-06 06:00,8
31-12-06 05:00,8
31-12-06 04:00,8
31-12-06 03:00,8
31-12-06 02:00,9
31-12-06 01:00,13
31-12-06 00:00,18
30-12-06 23:00,20
30-12-06 22:00,19
30-12-06 21:00,23
30-12-06 20:00,27
30-12-06 19:00,25
30-12-06 18:00,24
30-12-06 17:00,22
30-12-06 16:00,34
30-12-06 15:00,34
30-12-06 14:00,24
30-12-06 13:00,26
30-12-06 12:00,26
30-12-06 11:00,25
30-12-06 10:00,24
30-12-06 09:00,25
30-12-06 08:00,26
30-12-06 07:00,23
30-12-06 06:00,30
30-12-06 05:00,28
30-12-06 04:00,27
30-12-06 03:00,28
30-12-06 02:00,35
30-12-06 01:00,25
30-12-06 00:00,38
29-12-06 23:00,34
29-12-06 22:00,31
29-12-06 21:00,38
29-12-06 20:00,44
29-12-06 19:00,48
29-12-06 18:00,44
29-12-06 17:00,46
29-12-06 16:00,43
29-12-06 15:00,35
29-12-06 14:00,43
29-12-06 13:00,40
29-12-06 12:00,38
29-12-06 11:00,37
29-12-06 10:00,37
29-12-06 09:00,37
29-12-06 08:00,39
29-12-06 07:00,38
29-12-06 06:00,40
29-12-06 05:00,35
29-12-06 04:00,28
29-12-06 03:00,28
29-12-06 02:00,27
29-12-06 01:00,26
29-12-06 00:00,26
28-12-06 23:00,29
28-12-06 22:00,29
28-12-06 21:00,30
28-12-06 20:00,31
28-12-06 19:00,31
28-12-06 18:00,31
28-12-06 17:00,32
28-12-06 16:00,32
28-12-06 15:00,30
28-12-06 14:00,30
28-12-06 13:00,33
28-12-06 12:00,37
28-12-06 11:00,32
28-12-06 10:00,34
28-12-06 09:00,29
28-12-06 08:00,23
28-12-06 07:00,23
28-12-06 06:00,24
28-12-06 05:00,25
28-12-06 04:00,32
28-12-06 03:00,37
28-12-06 02:00,39
28-12-06 01:00,33
28-12-06 00:00,34
27-12-06 23:00,36
27-12-06 22:00,39
27-12-06 21:00,44
27-12-06 20:00,47
27-12-06 19:00,51
27-12-06 18:00,65
27-12-06 17:00,77
27-12-06 16:00,55
27-12-06 15:00,40
27-12-06 14:00,40
27-12-06 13:00,48
27-12-06 12:00,69
27-12-06 11:00,53
27-12-06 10:00,54
27-12-06 09:00,52
27-12-06 08:00,47
27-12-06 07:00,45
27-12-06 06:00,39
27-12-06 05:00,29
27-12-06 04:00,23
27-12-06 03:00,28
27-12-06 02:00,26
27-12-06 01:00,37
27-12-06 00:00,37
26-12-06 23:00,36
26-12-06 22:00,38
26-12-06 21:00,45
26-12-06 20:00,44
26-12-06 19:00,45
26-12-06 18:00,58
26-12-06 17:00,70
26-12-06 16:00,52
26-12-06 15:00,31
26-12-06 14:00,31
26-12-06 13:00,15
26-12-06 12:00,13
26-12-06 11:00,16
26-12-06 10:00,16
26-12-06 09:00,19
26-12-06 08:00,17
26-12-06 07:00,18
26-12-06 06:00,21
26-12-06 05:00,24
26-12-06 04:00,19
26-12-06 03:00,14
26-12-06 02:00,17
26-12-06 01:00,20
26-12-06 00:00,26
25-12-06 23:00,33
25-12-06 22:00,23
25-12-06 21:00,23
25-12-06 20:00,24
25-12-06 19:00,26
25-12-06 18:00,22
25-12-06 17:00,21
25-12-06 16:00,23
25-12-06 15:00,19
25-12-06 14:00,16
25-12-06 13:00,16
25-12-06 12:00,20
25-12-06 11:00,18
25-12-06 10:00,18
25-12-06 09:00,19
