Datum Zeit,Glauchau O3
,µg/m³
01-01-07 00:00,58
31-12-06 23:00,56
31-12-06 22:00,55
31-12-06 21:00,56
31-12-06 20:00,55
31-12-06 19:00,57
31-12-06 18:00,57
31-12-06 17:00,58
31-12-06 16:00,61
31-12-06 15:00,64
31-12-06 14:00,65
31-12-06 13:00,64
31-12-06 12:00,64
31-12-06 11:00,64
31-12-06 10:00,65
31-12-06 09:00,69
31-12-06 08:00,73
31-12-06 07:00,71
31-12-06 06:00,68
31-12-06 05:00,61
31-12-06 04:00,50
31-12-06 03:00,50
31-12-06 02:00,53
31-12-06 01:00,58
31-12-06 00:00,54
30-12-06 23:00,49
30-12-06 22:00,51
30-12-06 21:00,52
30-12-06 20:00,51
30-12-06 19:00,50
30-12-06 18:00,51
30-12-06 17:00,49
30-12-06 16:00,51
30-12-06 15:00,51
30-12-06 14:00,50
30-12-06 13:00,56
30-12-06 12:00,38
30-12-06 11:00,19
30-12-06 10:00,4
30-12-06 09:00,2
30-12-06 08:00,3
30-12-06 07:00,8
30-12-06 06:00,12
30-12-06 05:00,13
30-12-06 04:00,6
30-12-06 03:00,8
30-12-06 02:00,17
30-12-06 01:00,4
30-12-06 00:00,1
29-12-06 23:00,2
29-12-06 22:00,2
29-12-06 21:00,2
29-12-06 20:00,3
29-12-06 19:00,2
29-12-06 18:00,2
29-12-06 17:00,9
29-12-06 16:00,15
29-12-06 15:00,17
29-12-06 14:00,16
29-12-06 13:00,13
29-12-06 12:00,9
29-12-06 11:00,6
29-12-06 10:00,4
29-12-06 09:00,2
29-12-06 08:00,1
29-12-06 07:00,3
29-12-06 06:00,5
29-12-06 05:00,6
29-12-06 04:00,5
29-12-06 03:00,8
29-12-06 02:00,10
29-12-06 01:00,10
29-12-06 00:00,12
28-12-06 23:00,12
28-12-06 22:00,13
28-12-06 21:00,13
28-12-06 20:00,13
28-12-06 19:00,13
28-12-06 18:00,12
28-12-06 17:00,9
28-12-06 16:00,9
28-12-06 15:00,10
28-12-06 14:00,14
28-12-06 13:00,14
28-12-06 12:00,12
28-12-06 11:00,13
28-12-06 10:00,12
28-12-06 09:00,10
28-12-06 08:00,11
28-12-06 07:00,13
28-12-06 06:00,16
28-12-06 05:00,19
28-12-06 04:00,13
28-12-06 03:00,10
28-12-06 02:00,2
28-12-06 01:00,2
28-12-06 00:00,3
27-12-06 23:00,5
27-12-06 22:00,8
27-12-06 21:00,7
27-12-06 20:00,3
27-12-06 19:00,3
27-12-06 18:00,3
27-12-06 17:00,3
27-12-06 16:00,11
27-12-06 15:00,29
27-12-06 14:00,32
27-12-06 13:00,26
27-12-06 12:00,13
27-12-06 11:00,4
27-12-06 10:00,4
27-12-06 09:00,2
27-12-06 08:00,1
27-12-06 07:00,1
27-12-06 06:00,1
27-12-06 05:00,1
27-12-06 04:00,1
27-12-06 03:00,2
27-12-06 02:00,1
27-12-06 01:00,1
27-12-06 00:00,2
26-12-06 23:00,3
26-12-06 22:00,4
26-12-06 21:00,4
26-12-06 20:00,2
26-12-06 19:00,2
26-12-06 18:00,3
26-12-06 17:00,4
26-12-06 16:00,17
26-12-06 15:00,35
26-12-06 14:00,30
26-12-06 13:00,28
26-12-06 12:00,18
26-12-06 11:00,10
26-12-06 10:00,5
26-12-06 09:00,2
26-12-06 08:00,1
26-12-06 07:00,1
26-12-06 06:00,2
26-12-06 05:00,4
26-12-06 04:00,2
26-12-06 03:00,11
26-12-06 02:00,8
26-12-06 01:00,6
26-12-06 00:00,5
25-12-06 23:00,4
25-12-06 22:00,7
25-12-06 21:00,6
25-12-06 20:00,7
25-12-06 19:00,9
25-12-06 18:00,7
25-12-06 17:00,11
25-12-06 16:00,15
25-12-06 15:00,21
25-12-06 14:00,18
25-12-06 13:00,15
25-12-06 12:00,12
25-12-06 11:00,12
25-12-06 10:00,10
25-12-06 09:00,9
25-12-06 08:00,9
25-12-06 07:00,12
25-12-06 06:00,9
25-12-06 05:00,7
25-12-06 04:00,7
25-12-06 03:00,7
25-12-06 02:00,8
25-12-06 01:00,7
25-12-06 00:00,8
24-12-06 23:00,6
24-12-06 22:00,5
24-12-06 21:00,5
24-12-06 20:00,8
24-12-06 19:00,11
24-12-06 18:00,9
24-12-06 17:00,10
24-12-06 16:00,8
24-12-06 15:00,8
24-12-06 14:00,9
24-12-06 13:00,10
24-12-06 12:00,9
24-12-06 11:00,8
24-12-06 10:00,8
24-12-06 09:00,5
24-12-06 08:00,9
24-12-06 07:00,15
24-12-06 06:00,15
24-12-06 05:00,16
24-12-06 04:00,19
24-12-06 03:00,18
24-12-06 02:00,18
24-12-06 01:00,20
24-12-06 00:00,21
23-12-06 23:00,20
23-12-06 22:00,21
23-12-06 21:00,23
23-12-06 20:00,22
23-12-06 19:00,22
23-12-06 18:00,23
23-12-06 17:00,25
23-12-06 16:00,29
23-12-06 15:00,31
23-12-06 14:00,31
23-12-06 13:00,34
23-12-06 12:00,40
23-12-06 11:00,47
23-12-06 10:00,46
23-12-06 09:00,51
23-12-06 08:00,54
23-12-06 07:00,56
23-12-06 06:00,57
23-12-06 05:00,57
23-12-06 04:00,51
23-12-06 03:00,49
23-12-06 02:00,47
23-12-06 01:00,39
23-12-06 00:00,36
22-12-06 23:00,29
22-12-06 22:00,29
22-12-06 21:00,24
22-12-06 20:00,22
22-12-06 19:00,20
22-12-06 18:00,16
22-12-06 17:00,24
22-12-06 16:00,28
22-12-06 15:00,15
22-12-06 14:00,9
22-12-06 13:00,8
22-12-06 12:00,2
22-12-06 11:00,2
22-12-06 10:00,1
22-12-06 09:00,1
22-12-06 08:00,1
22-12-06 07:00,1
22-12-06 06:00,1
22-12-06 05:00,1
22-12-06 04:00,1
22-12-06 03:00,1
22-12-06 02:00,1
22-12-06 01:00,1
22-12-06 00:00,1
21-12-06 23:00,1
21-12-06 22:00,1
21-12-06 21:00,1
21-12-06 20:00,1
