Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-07-09,20
30-07-09,21
29-07-09,17
28-07-09,12
27-07-09,16
26-07-09,11
25-07-09,9
24-07-09,13
23-07-09,24
22-07-09,19
21-07-09,18
20-07-09,12
19-07-09,9
18-07-09,10
17-07-09,21
16-07-09,20
15-07-09,14
14-07-09,13
13-07-09,13
12-07-09,11
11-07-09,12
10-07-09,11
09-07-09,17
08-07-09,10
07-07-09,13
06-07-09,17
05-07-09,16
04-07-09,22
03-07-09,28
02-07-09,27
01-07-09,25

