Datum Zeit,Niesky PM10
,µg/m³
31-07-09,14
30-07-09,21
29-07-09,12
28-07-09,11
27-07-09,15
26-07-09,10
25-07-09,7
24-07-09,8
23-07-09,23
22-07-09,17
21-07-09,12
20-07-09,9
19-07-09,11
18-07-09,11
17-07-09,25
16-07-09,19
15-07-09,11
14-07-09,15
13-07-09,15
12-07-09,10
11-07-09,12
10-07-09,11
09-07-09,12
08-07-09,11
07-07-09,14
06-07-09,16
05-07-09,19
04-07-09,22
03-07-09,18
02-07-09,23
01-07-09,25

