Datum Zeit,Freiberg O3
,µg/m³
01-08-09 00:00,41
31-07-09 23:00,42
31-07-09 22:00,58
31-07-09 21:00,64
31-07-09 20:00,68
31-07-09 19:00,77
31-07-09 18:00,84
31-07-09 17:00,89
31-07-09 16:00,91
31-07-09 15:00,88
31-07-09 14:00,79
31-07-09 13:00,76
31-07-09 12:00,69
31-07-09 11:00,65
31-07-09 10:00,52
31-07-09 09:00,52
31-07-09 08:00,42
31-07-09 07:00,33
31-07-09 06:00,20
31-07-09 05:00,40
31-07-09 04:00,58
31-07-09 03:00,60
31-07-09 02:00,58
31-07-09 01:00,52
31-07-09 00:00,55
30-07-09 23:00,45
30-07-09 22:00,30
30-07-09 21:00,36
30-07-09 20:00,77
30-07-09 19:00,80
30-07-09 18:00,86
30-07-09 17:00,89
30-07-09 16:00,89
30-07-09 15:00,88
30-07-09 14:00,91
30-07-09 13:00,107
30-07-09 12:00,111
30-07-09 11:00,97
30-07-09 10:00,76
30-07-09 09:00,63
30-07-09 08:00,51
30-07-09 07:00,47
30-07-09 06:00,50
30-07-09 05:00,65
30-07-09 04:00,80
30-07-09 03:00,81
30-07-09 02:00,83
30-07-09 01:00,83
30-07-09 00:00,72
29-07-09 23:00,75
29-07-09 22:00,72
29-07-09 21:00,85
29-07-09 20:00,101
29-07-09 19:00,109
29-07-09 18:00,122
29-07-09 17:00,115
29-07-09 16:00,110
29-07-09 15:00,104
29-07-09 14:00,93
29-07-09 13:00,97
29-07-09 12:00,93
29-07-09 11:00,83
29-07-09 10:00,75
29-07-09 09:00,50
29-07-09 08:00,31
29-07-09 07:00,11
29-07-09 06:00,8
29-07-09 05:00,10
29-07-09 04:00,28
29-07-09 03:00,40
29-07-09 02:00,42
29-07-09 01:00,42
29-07-09 00:00,41
28-07-09 23:00,42
28-07-09 22:00,41
28-07-09 21:00,28
28-07-09 20:00,70
28-07-09 19:00,94
28-07-09 18:00,96
28-07-09 17:00,93
28-07-09 16:00,87
28-07-09 15:00,79
28-07-09 14:00,75
28-07-09 13:00,61
28-07-09 12:00,55
28-07-09 11:00,40
28-07-09 10:00,32
28-07-09 09:00,42
28-07-09 08:00,47
28-07-09 07:00,56
28-07-09 06:00,73
28-07-09 05:00,83
28-07-09 04:00,90
28-07-09 03:00,94
28-07-09 02:00,88
28-07-09 01:00,87
28-07-09 00:00,86
27-07-09 23:00,67
27-07-09 22:00,66
27-07-09 21:00,63
27-07-09 20:00,72
27-07-09 19:00,83
27-07-09 18:00,90
27-07-09 17:00,91
27-07-09 16:00,88
27-07-09 15:00,89
27-07-09 14:00,91
27-07-09 13:00,85
27-07-09 12:00,83
27-07-09 11:00,76
27-07-09 10:00,63
27-07-09 09:00,57
27-07-09 08:00,52
27-07-09 07:00,29
27-07-09 06:00,24
27-07-09 05:00,36
27-07-09 04:00,36
27-07-09 03:00,46
27-07-09 02:00,45
27-07-09 01:00,41
27-07-09 00:00,39
26-07-09 23:00,39
26-07-09 22:00,34
26-07-09 21:00,23
26-07-09 20:00,64
26-07-09 19:00,86
26-07-09 18:00,88
26-07-09 17:00,90
26-07-09 16:00,91
26-07-09 15:00,91
26-07-09 14:00,87
26-07-09 13:00,83
26-07-09 12:00,74
26-07-09 11:00,67
26-07-09 10:00,64
26-07-09 09:00,56
26-07-09 08:00,48
26-07-09 07:00,42
26-07-09 06:00,38
26-07-09 05:00,41
26-07-09 04:00,45
26-07-09 03:00,47
26-07-09 02:00,51
26-07-09 01:00,51
26-07-09 00:00,50
25-07-09 23:00,47
25-07-09 22:00,46
25-07-09 21:00,49
25-07-09 20:00,57
25-07-09 19:00,68
25-07-09 18:00,74
25-07-09 17:00,70
25-07-09 16:00,68
25-07-09 15:00,66
25-07-09 14:00,56
25-07-09 13:00,58
25-07-09 12:00,65
25-07-09 11:00,53
25-07-09 10:00,51
25-07-09 09:00,44
25-07-09 08:00,45
25-07-09 07:00,35
25-07-09 06:00,45
25-07-09 05:00,51
25-07-09 04:00,51
25-07-09 03:00,50
25-07-09 02:00,49
25-07-09 01:00,55
25-07-09 00:00,54
24-07-09 23:00,58
24-07-09 22:00,61
24-07-09 21:00,61
24-07-09 20:00,64
24-07-09 19:00,71
24-07-09 18:00,67
24-07-09 17:00,72
24-07-09 16:00,57
24-07-09 15:00,55
24-07-09 14:00,55
24-07-09 13:00,47
24-07-09 12:00,60
24-07-09 11:00,50
24-07-09 10:00,43
24-07-09 09:00,39
24-07-09 08:00,30
24-07-09 07:00,28
24-07-09 06:00,32
24-07-09 05:00,47
24-07-09 04:00,68
24-07-09 03:00,76
24-07-09 02:00,73
24-07-09 01:00,70
24-07-09 00:00,75
23-07-09 23:00,80
23-07-09 22:00,82
23-07-09 21:00,79
23-07-09 20:00,80
23-07-09 19:00,73
23-07-09 18:00,59
23-07-09 17:00,65
23-07-09 16:00,61
23-07-09 15:00,69
23-07-09 14:00,63
23-07-09 13:00,68
23-07-09 12:00,41
23-07-09 11:00,36
23-07-09 10:00,51
23-07-09 09:00,56
23-07-09 08:00,48
23-07-09 07:00,41
23-07-09 06:00,43
23-07-09 05:00,59
23-07-09 04:00,72
23-07-09 03:00,63
23-07-09 02:00,53
23-07-09 01:00,55
23-07-09 00:00,65
22-07-09 23:00,60
22-07-09 22:00,48
22-07-09 21:00,38
22-07-09 20:00,58
22-07-09 19:00,84
22-07-09 18:00,86
22-07-09 17:00,92
22-07-09 16:00,86
22-07-09 15:00,44
22-07-09 14:00,47
22-07-09 13:00,69
22-07-09 12:00,77
22-07-09 11:00,61
22-07-09 10:00,43
22-07-09 09:00,31
22-07-09 08:00,23
22-07-09 07:00,27
22-07-09 06:00,19
22-07-09 05:00,48
22-07-09 04:00,96
22-07-09 03:00,97
22-07-09 02:00,75
22-07-09 01:00,78
22-07-09 00:00,73
21-07-09 23:00,56
21-07-09 22:00,47
21-07-09 21:00,42
21-07-09 20:00,45
21-07-09 19:00,67
21-07-09 18:00,76
21-07-09 17:00,68
21-07-09 16:00,69
21-07-09 15:00,63
21-07-09 14:00,71
21-07-09 13:00,71
21-07-09 12:00,66
21-07-09 11:00,49
21-07-09 10:00,35
21-07-09 09:00,36
21-07-09 08:00,25
21-07-09 07:00,11
21-07-09 06:00,12
21-07-09 05:00,10
21-07-09 04:00,29
21-07-09 03:00,43
21-07-09 02:00,46
21-07-09 01:00,46
21-07-09 00:00,44
20-07-09 23:00,42
20-07-09 22:00,44
20-07-09 21:00,54
20-07-09 20:00,67
20-07-09 19:00,73
20-07-09 18:00,71
20-07-09 17:00,63
20-07-09 16:00,53
20-07-09 15:00,55
20-07-09 14:00,55
20-07-09 13:00,55
20-07-09 12:00,56
20-07-09 11:00,36
20-07-09 10:00,36
20-07-09 09:00,31
20-07-09 08:00,21
20-07-09 07:00,23
20-07-09 06:00,19
20-07-09 05:00,24
20-07-09 04:00,35
20-07-09 03:00,41
20-07-09 02:00,44
20-07-09 01:00,43
20-07-09 00:00,45
19-07-09 23:00,53
19-07-09 22:00,60
19-07-09 21:00,55
19-07-09 20:00,51
19-07-09 19:00,55
19-07-09 18:00,55
19-07-09 17:00,60
19-07-09 16:00,61
19-07-09 15:00,60
19-07-09 14:00,57
19-07-09 13:00,61
19-07-09 12:00,62
19-07-09 11:00,65
19-07-09 10:00,61
19-07-09 09:00,46
19-07-09 08:00,41
19-07-09 07:00,37
19-07-09 06:00,38
19-07-09 05:00,40
19-07-09 04:00,45
19-07-09 03:00,50
19-07-09 02:00,51
19-07-09 01:00,50
19-07-09 00:00,52
18-07-09 23:00,49
18-07-09 22:00,39
18-07-09 21:00,33
18-07-09 20:00,32
18-07-09 19:00,35
18-07-09 18:00,35
18-07-09 17:00,36
18-07-09 16:00,36
18-07-09 15:00,41
18-07-09 14:00,40
18-07-09 13:00,45
18-07-09 12:00,46
18-07-09 11:00,39
18-07-09 10:00,38
18-07-09 09:00,37
18-07-09 08:00,48
18-07-09 07:00,61
18-07-09 06:00,74
18-07-09 05:00,74
18-07-09 04:00,80
18-07-09 03:00,71
18-07-09 02:00,63
18-07-09 01:00,61
18-07-09 00:00,38
17-07-09 23:00,49
17-07-09 22:00,50
17-07-09 21:00,79
17-07-09 20:00,92
17-07-09 19:00,98
17-07-09 18:00,99
17-07-09 17:00,99
17-07-09 16:00,87
17-07-09 15:00,74
17-07-09 14:00,95
17-07-09 13:00,115
17-07-09 12:00,104
17-07-09 11:00,97
17-07-09 10:00,96
17-07-09 09:00,87
17-07-09 08:00,71
