Datum Zeit,Borna PM10
,µg/m³
31-07-09,17
30-07-09,34
29-07-09,19
28-07-09,17
27-07-09,17
26-07-09,12
25-07-09,12
24-07-09,13
23-07-09,22
22-07-09,18
21-07-09,17
20-07-09,15
19-07-09,10
18-07-09,13
17-07-09,21
16-07-09,21
15-07-09,14
14-07-09,15
13-07-09,13
12-07-09,13
11-07-09,13
10-07-09,12
09-07-09,18
08-07-09,13
07-07-09,16
06-07-09,21
05-07-09,13
04-07-09,23
03-07-09,26
02-07-09,22
01-07-09,23

